@relation census1-10
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute label {1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0}
@data
-0.09891,-0.19148,1.51136,1.71036,-0.2427,2.3634,0.31237,-0.8123,8.0
-0.10737,-0.00121,0.13098,0.31009,-0.41082,0.40115,0.35033,1.53284,5.0
-0.11334,-0.24533,0.17636,-0.14241,-0.41082,-0.43462,-1.31876,1.53284,1.0
-0.01651,-0.11998,1.73076,1.55495,-0.22662,2.91516,1.02004,-0.55212,9.0
-0.10629,-0.24533,0.12113,-0.17678,-0.38563,-0.20621,-0.76188,0.77905,3.0
-0.03691,-0.10142,0.12229,-0.19907,-0.40372,-0.08016,0.72386,-0.95025,8.0
-0.10529,-0.24533,0.00587,-1.1602,-0.41082,-0.43462,0.68807,-0.47728,7.0
0.08141,0.76157,1.43199,-0.61605,-0.25242,-0.32904,0.33345,0.02525,10.0
-0.11571,-0.24533,0.83637,0.91432,-0.41082,0.20493,-0.88796,0.02525,3.0
-0.11643,-0.24533,-0.13941,0.66537,-0.41082,-1.23406,0.56602,-1.48234,1.0
0.42101,0.57715,0.23618,0.83831,-0.31928,0.98692,-0.15933,-1.24763,10.0
0.08886,0.21663,0.74129,-0.22288,-0.02217,0.15506,0.33887,-0.47728,10.0
-0.11659,-0.24533,-2.29665,-1.8401,-0.41082,-0.72013,-0.08562,1.53284,1.0
0.05263,-0.12513,0.23711,0.12989,-0.40745,0.07411,0.36731,-0.06897,7.0
-0.11683,-0.24533,0.62515,0.52454,-0.41082,-1.23406,1.0176,-1.48234,1.0
-0.10328,-0.06334,1.02688,1.36967,-0.41082,1.16425,0.41229,0.52778,9.0
0.26826,0.01502,1.36045,0.6193,0.23765,1.04144,0.32472,-0.39113,8.0
-0.0812,-0.20548,0.49427,0.46998,-0.40296,0.63129,-0.0669,-0.19012,6.0
-0.10104,-0.22191,0.01966,-0.17104,-0.41082,-1.02244,0.70834,-1.48234,4.0
0.0265,-0.11904,0.78284,0.03848,-0.24776,-0.2135,0.06263,0.17601,9.0
-0.11394,-0.24533,0.43536,1.28146,-0.10318,-0.43462,0.13629,1.53284,6.0
-0.09494,-0.18013,0.2819,-0.14241,0.83803,-0.02143,-0.46679,0.12576,4.0
-0.10565,-0.24533,-0.67901,0.57911,-0.41082,-0.72013,-1.05123,0.77905,2.0
-0.10813,-0.20715,0.10496,0.26775,-0.41082,2.3634,-0.63686,-0.8793,5.0
-0.10809,-0.24533,-1.59005,-1.34997,-0.41082,-0.72013,0.36376,-0.27627,2.0
0.05744,-0.2218,-1.48055,1.0445,-0.40754,-0.60749,-0.65915,0.14382,8.0
-0.11378,-0.24533,1.85973,1.36276,-0.33708,0.20493,0.60072,0.02525,9.0
0.06217,-0.08738,1.51673,1.91728,-0.36778,2.32801,1.0108,-0.06461,9.0
-0.03054,-0.22808,-0.33882,-0.38937,2.95158,-0.86099,0.55716,0.24062,5.0
-0.11406,-0.1522,1.4023,1.34307,-0.33134,1.16425,0.17193,0.02525,8.0
-0.07679,0.23136,2.03985,-0.25226,-0.18643,-0.49988,1.14153,-1.48234,9.0
-0.10941,-0.24533,-0.1417,0.86096,-0.41082,-0.89144,0.50756,1.53284,5.0
0.0788,0.06971,0.00867,1.18177,-0.35537,0.93995,0.02797,-0.40549,8.0
-0.11567,-0.24533,-0.55839,1.87785,-0.41082,-1.23406,-0.03691,-1.48234,1.0
-0.09863,-0.24533,-0.06028,0.38209,-0.2753,-0.43462,-1.14268,-0.8793,2.0
-0.11222,-0.24533,-0.70647,0.6409,3.16543,0.42631,0.43566,0.52778,4.0
-0.11202,-0.19382,-0.5441,0.32717,-0.41082,0.82163,0.52775,-1.48234,5.0
-0.10929,-0.24533,0.4871,-0.36579,-0.41082,3.56255,-0.06687,1.23132,4.0
-0.11222,-0.24533,0.15132,0.47238,-0.41082,0.07411,0.24869,0.77905,3.0
-0.07907,-0.12803,-2.1228,-1.04282,2.41899,-0.02303,0.79569,1.17811,7.0
-0.10384,-0.21969,-0.82699,0.03105,-0.03764,0.9557,-0.8604,0.67136,4.0
-0.05619,-0.23982,-0.03511,0.70561,-0.41082,-0.06731,-0.84231,0.36027,3.0
0.059,-0.19275,-0.43578,0.22954,-0.14633,-0.11504,-0.73192,0.04881,3.0
0.00562,0.36592,1.04189,-0.20795,0.23328,-0.70973,-0.23565,-0.8123,8.0
-0.10509,-0.11917,-0.34046,0.07791,-0.41082,1.64391,-0.14569,0.02525,4.0
-0.09763,-0.22704,-0.84607,-0.3682,-0.41082,-0.08941,-0.64363,0.67136,6.0
-0.10789,-0.24533,1.16274,-0.12849,-0.147,-0.60841,-0.45945,1.53284,4.0
-0.10757,-0.24533,-1.20696,-0.88515,-0.38243,-1.23406,-0.84205,-1.48234,2.0
-0.07935,-0.20444,-0.26671,-0.25917,-0.41082,-0.20621,0.00027,1.3009,4.0
-0.10701,-0.24533,-0.88873,-0.88275,-0.41082,-1.05857,-0.35829,-1.48234,1.0
-0.08,-0.19008,-0.49029,0.10773,-0.41082,0.61606,0.76762,0.8628,6.0
-0.08525,0.0624,1.9766,1.83648,-0.39313,0.1364,1.80651,-0.72854,10.0
-0.11623,-0.24533,0.64153,0.70644,-0.41082,-1.23406,-0.67401,-1.48234,1.0
-0.05058,-0.18894,-0.01067,-1.01863,0.19163,0.04246,0.43243,0.29936,6.0
-0.11567,-0.24533,-1.52929,-1.55998,-0.41082,0.36481,-0.19069,1.53284,1.0
-0.11735,-0.24533,0.01371,3.25298,-0.41082,1.16425,1.34713,1.53284,7.0
-0.08909,-0.20403,-1.0563,-0.82934,-0.40079,-0.06488,0.32364,0.14122,5.0
-0.11298,-0.24533,-0.07573,0.21672,-0.41082,-0.37067,-0.43623,-0.47728,4.0
-0.11559,-0.24533,-0.00687,-0.71374,-0.41082,1.46404,-0.22207,1.28158,2.0
-0.04745,-0.20511,-0.48708,-0.93965,-0.40265,0.38919,0.44098,0.55494,3.0
-0.10352,-0.18436,0.44569,-0.48026,-0.41082,0.74454,0.65048,-0.38591,6.0
-0.06356,0.35848,1.17583,1.5468,-0.40022,0.06339,1.57701,-0.38591,10.0
-0.09691,-0.1738,-0.2011,1.5053,0.95617,-0.20621,1.64685,-1.48234,9.0
-0.05727,-0.11407,1.48798,2.49256,-0.39183,2.89636,3.34984,-0.41244,10.0
-0.09643,-0.24533,0.49575,-0.14161,-0.41082,0.12714,-0.14961,0.67136,6.0
-0.09198,-0.22399,-0.4987,1.32222,-0.22112,-0.28051,-0.88114,0.71052,6.0
-0.09326,-0.21512,0.05397,0.20466,-0.41082,-0.00566,0.20585,-0.62086,5.0
-0.10444,-0.21865,1.25185,0.64856,-0.38914,1.56396,0.98764,0.67136,10.0
0.0596,-0.15866,-0.22545,-0.41829,-0.14884,0.46474,0.17241,-0.15211,5.0
2.68551,1.39694,0.11332,-1.15324,0.29943,-0.32364,0.26633,-0.36595,8.0
-0.09855,-0.03201,1.18288,0.53827,-0.1859,-0.62726,-0.98814,1.53284,6.0
-0.07659,-0.22913,1.4576,1.81077,-0.34801,0.36481,1.22114,0.77905,8.0
-0.11454,-0.24533,0.76207,0.31466,-0.41082,-1.23406,-0.78984,-1.48234,2.0
-0.11446,-0.24533,-0.57483,0.24488,-0.41082,-0.4767,-0.92964,0.02525,3.0
-0.11378,-0.24533,0.73393,-0.52745,-0.41082,0.20493,-0.32588,-1.48234,2.0
0.058,-0.05172,-1.74437,-0.95378,2.80397,-0.17649,0.64558,-0.09832,7.0
-0.11551,-0.24533,2.42178,2.40413,-0.41082,-1.23406,3.37503,-1.48234,10.0
-0.08781,0.64926,0.33533,1.51484,0.23243,0.20493,-0.19069,-0.47728,9.0
-0.10529,-0.1808,-0.52334,-1.01186,-0.38767,-0.84862,-0.55218,1.53284,1.0
-0.09915,-0.2101,0.60911,1.16945,-0.41082,-0.3876,-0.05659,0.02525,5.0
-0.08985,-0.21807,-1.19089,-0.67691,-0.41082,0.72819,0.37641,0.67136,2.0
-0.10176,-0.24533,-1.26267,-0.75926,-0.41082,-0.4767,0.14919,1.53284,2.0
-0.1125,-0.24533,-0.29385,0.76566,-0.41082,0.20493,-0.90364,-0.47728,3.0
-0.1107,-0.07447,0.36421,-0.50097,-0.08197,0.09833,-0.21756,1.53284,3.0
-0.11486,-0.24533,-0.35982,0.79739,-0.41082,-1.23406,1.72374,-1.48234,7.0
-0.0838,-0.06004,0.8087,-0.21875,-0.36849,-0.69105,0.43411,0.77905,7.0
0.03419,-0.14421,-1.72327,-0.87532,-0.29944,-0.43856,-1.52511,-0.31084,7.0
