@relation census1-10
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute label {1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0}
@data
-0.08557,-0.19995,0.21337,-0.2807,-0.40189,0.33983,0.71852,1.53284,8.0
0.9744,-0.12505,-0.40943,-0.663,0.7933,-0.33897,0.05093,-0.1632,5.0
-0.10945,-0.24533,0.29342,0.0108,-0.41082,-0.9119,-4.23759,1.53284,1.0
-0.07106,-0.14512,0.12766,-0.71791,-0.40467,-0.90198,0.17039,0.02525,9.0
-0.10705,-0.21425,-1.01511,-0.16323,-0.41082,-0.51457,-0.64325,1.53284,3.0
0.15656,-0.16289,0.71171,-0.20059,-0.39932,0.0414,0.1118,-0.94115,8.0
0.3186,0.31524,0.28116,0.21994,1.87325,0.01996,0.00061,-0.99237,7.0
-0.05991,0.07838,1.33214,-0.50851,-0.33636,1.23133,1.2613,0.79443,10.0
-0.11426,-0.07689,-2.08613,0.55664,-0.41082,-1.23406,-2.43152,-1.48234,3.0
-0.10953,-0.24533,-1.16034,-1.03725,-0.41082,0.03563,0.40561,-0.47728,1.0
0.08558,0.14028,0.79804,0.38078,0.08144,1.00165,2.10439,-0.27627,10.0
0.05383,0.54242,0.82463,-0.67306,-0.3239,-0.13803,0.052,-0.41244,10.0
-0.11078,-0.24533,-0.20283,-0.07825,-0.41082,-0.38042,-0.68077,1.53284,1.0
0.00894,-0.14932,-0.2884,-0.15692,-0.38138,-0.91757,0.55194,-0.8793,7.0
-0.10669,-0.24533,-0.3428,-1.09658,-0.38471,-0.89144,-0.42976,0.02525,1.0
-0.09599,-0.16757,0.54162,0.83824,-0.3976,0.3216,1.061,-0.72854,9.0
-0.10597,-0.1639,1.65708,1.76168,-0.41082,-0.0349,0.98335,-1.48234,8.0
-0.06597,-0.09097,-0.14298,-0.35363,-0.39418,-0.00566,-0.68126,-0.04654,6.0
-0.09106,-0.23192,-0.22209,0.16377,-0.41082,-0.73786,0.44799,-1.48234,4.0
-0.08312,-0.17471,1.27169,1.15253,-0.41082,0.51606,1.23928,-0.14226,9.0
-0.10897,-0.24533,-0.45904,0.40132,-0.37786,-0.60841,-1.5467,0.02525,6.0
-0.09386,-0.24533,-0.1429,-0.12311,2.5152,-0.81897,0.27298,1.53284,4.0
-0.10945,0.33502,-0.63865,0.4021,-0.37593,0.82163,0.49035,0.77905,2.0
-0.07723,-0.16034,-0.33816,-0.0179,0.63122,0.38113,0.29613,0.1623,5.0
-0.1149,-0.24533,-0.99397,-0.56683,-0.41082,-1.23406,-1.44552,-1.48234,2.0
-0.06973,-0.23814,1.09632,0.92468,-0.41082,-0.86581,0.26111,0.14122,8.0
-0.07503,-0.0656,1.6535,0.16195,-0.39065,1.16425,1.64388,-1.0516,9.0
0.08967,0.12311,0.90085,-1.20851,-0.37763,-0.07231,0.43833,0.40215,9.0
-0.10436,-0.24533,0.51435,1.11296,-0.36773,-0.51457,-0.67023,-0.47728,5.0
-0.10561,0.67999,1.08997,-1.6582,-0.19696,1.01435,-0.21482,0.32677,8.0
-0.11274,0.0682,1.93322,0.83066,-0.41082,-0.89144,1.89538,1.53284,9.0
-0.10288,-0.22031,-0.89659,0.02322,-0.41082,-1.23406,-0.05275,-1.48234,5.0
1.11492,-0.04302,-0.1546,-1.26625,2.20686,-0.52848,0.97998,0.18032,8.0
-0.11631,-0.24533,-1.69056,-0.11744,-0.41082,0.72819,0.78946,0.52778,1.0
-0.11022,-0.24533,-1.12244,-0.382,2.16562,-0.95733,-0.67467,1.53284,2.0
-0.10136,-0.24533,-0.16405,0.38108,0.46787,-1.02849,-0.49942,-1.48234,4.0
-0.0428,-0.17861,-0.47556,0.2961,6.66127,-0.93652,-0.24536,0.71052,5.0
-0.10589,-0.24533,-0.44668,0.21272,-0.41082,0.3906,0.11496,-0.19012,4.0
0.09932,-0.15136,-0.88535,-0.78766,-0.40685,0.31802,-0.33183,0.48103,3.0
-0.0541,0.13044,-0.35183,-0.54756,-0.37925,-0.04007,-0.595,0.20146,7.0
