@relation census1-10
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute label {1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0}
@data
-0.07338,0.28702,0.65433,-0.06559,-0.40434,-0.7076,0.11552,0.52778,9.0
-0.05218,-0.17921,-0.11202,-0.59722,-0.39768,-0.66604,1.15047,-0.97981,7.0
0.03912,-0.0371,0.39301,-0.16552,-0.01407,-0.4405,0.58355,0.52778,9.0
-0.11226,-0.037,0.70101,-0.05752,0.01303,1.16425,-0.31947,0.02525,5.0
-0.10609,-0.24533,1.30074,1.23073,-0.38607,-0.43462,1.68848,-1.48234,9.0
0.06041,-0.06755,-1.00825,-0.94597,-0.39311,-0.30941,1.0301,0.49637,7.0
-0.02701,-0.08999,1.14296,-0.75934,-0.37603,-1.11989,-0.19119,-0.7587,10.0
-0.11306,0.17877,0.32403,0.16392,-0.41082,5.96086,0.96367,1.53284,9.0
1.07027,0.1158,0.381,-0.30714,2.08637,-0.02623,0.62172,-0.35598,7.0
0.24357,0.08087,-0.64792,0.78513,-0.34416,-0.77047,-2.21322,-0.99991,10.0
0.06317,0.37815,1.71312,1.27196,-0.33314,0.61079,1.25784,-1.18082,9.0
-0.11755,-0.24533,1.18564,3.25298,-0.41082,-1.23406,0.029,-1.48234,1.0
-0.11138,-0.24533,0.64063,0.55235,-0.41082,-0.81083,0.29263,1.53284,6.0
-0.08168,-0.24533,-0.6148,-0.71571,0.71224,0.02505,0.04002,1.1021,4.0
-0.11398,-0.24533,-0.13941,0.26356,-0.41082,-0.93427,-0.5913,1.53284,1.0
-0.11543,-0.24533,-1.49839,0.38812,6.48623,-1.23406,-0.81461,-1.48234,1.0
-0.1147,-0.24533,2.86231,1.70441,-0.41082,1.64391,2.88096,-1.48234,10.0
0.4542,0.6952,0.9574,1.60249,0.79731,0.82794,2.0606,-0.55625,10.0
-0.1115,-0.24533,-0.27174,0.57415,-0.41082,-0.48976,-0.45712,0.52778,1.0
-0.10541,-0.17558,-1.37799,-0.37958,-0.41082,-0.36571,0.29155,0.67136,3.0
0.00173,-0.20498,-0.21739,-0.81687,-0.39401,0.01879,-0.98759,0.06832,5.0
-0.03378,-0.22043,-0.91159,-1.22019,-0.4074,0.10075,0.05978,0.35618,2.0
-0.11146,-0.24533,-0.11962,0.22178,-0.0878,0.56467,-0.33427,0.77905,4.0
4.20552,0.11369,-0.05328,-0.31214,-0.27853,-0.62501,-0.25013,-0.41829,9.0
-0.11274,-0.24533,0.26484,1.29649,-0.41082,-1.23406,-0.38292,-1.48234,5.0
-0.11314,-0.24533,-0.67494,0.21065,0.9817,-0.87431,-0.33049,1.53284,6.0
-0.11362,-0.24533,0.41552,0.07611,-0.34,-0.51457,0.37684,-1.48234,3.0
-0.1133,-0.24533,0.13161,-0.00612,-0.41082,-1.23406,-0.36786,-1.48234,5.0
-0.11515,-0.24533,0.75232,-1.29441,-0.41082,-0.63899,-1.63732,0.98463,4.0
-0.11082,-0.24533,-0.77394,-0.96891,-0.41082,-0.33469,-0.86047,0.77905,2.0
0.13924,-0.08794,0.64552,0.97361,-0.40077,-0.42287,0.40339,-0.17139,10.0
-0.1145,-0.24533,1.43791,1.22219,-0.41082,2.76312,-0.06383,1.53284,4.0
-0.02553,-0.01989,-0.84611,-0.51532,-0.40771,-0.45271,-1.10649,-0.79136,7.0
-0.10829,0.06614,-1.09371,-0.90963,-0.41082,0.82163,-0.6511,1.03031,4.0
-0.10192,-0.18022,-1.26309,1.6784,-0.41082,-0.12715,0.87168,1.28158,6.0
-0.07699,-0.15487,-1.97338,-0.96951,0.91398,-0.25555,0.22912,0.82339,3.0
-0.03827,0.07666,1.38452,-2.1499,-0.37471,-0.54883,1.8118,-1.48234,10.0
-0.08112,-0.15668,0.59138,0.08656,0.30286,-0.69105,0.12057,0.77905,7.0
-0.10352,-0.24533,-0.60705,0.20146,-0.06636,-0.20621,-0.75584,1.03031,2.0
-0.11442,-0.24533,-0.05804,-2.406,0.119,-0.7011,0.029,-1.48234,6.0
-0.10729,-0.2239,-0.81219,1.57167,-0.41082,-1.07054,-2.04675,-1.48234,1.0
-0.1117,-0.17041,-0.70243,-0.74628,-0.41082,-0.4767,-0.41038,1.53284,2.0
-0.09759,-0.22885,0.98371,1.37738,-0.39654,0.56467,0.0021,0.67136,7.0
0.02586,-0.20097,-1.02316,1.45454,-0.24104,-0.15612,-1.01057,0.87895,3.0
-0.10929,-0.24533,-1.30219,-0.80442,4.14077,-1.08722,0.53074,1.53284,1.0
-0.11543,-0.24533,0.8787,0.79739,-0.28309,-1.23406,0.11138,-1.48234,3.0
-0.09835,-0.18039,-0.755,-0.66985,-0.41082,0.39679,-0.84587,0.64602,2.0
-0.10585,-0.18396,-1.14848,-0.04889,1.5046,0.15851,-0.50278,1.53284,3.0
-0.11178,-0.24533,-0.65596,-1.81411,-0.41082,0.16495,-0.79483,1.53284,1.0
-0.1137,-0.24533,-1.51098,-1.49284,-0.41082,0.07411,-0.08634,1.53284,2.0
-0.01875,0.45215,1.80546,0.89423,0.00071,1.35052,1.78403,-1.40085,10.0
0.03323,-0.1435,0.82757,-0.65814,-0.35003,-0.02772,0.06823,0.45599,6.0
0.92863,0.53118,0.15237,-0.44011,-0.34999,0.08046,-0.24286,-0.62294,9.0
0.12602,-0.10176,1.0887,0.00174,-0.38729,-0.798,0.58337,-0.57779,8.0
-0.04745,-0.04673,-0.94984,-0.58645,0.09541,-0.16895,-0.54339,0.73289,2.0
0.01644,-0.21543,-0.35385,-0.78145,-0.40868,0.01345,1.10529,0.62127,3.0
-0.11018,-0.24533,-0.5413,-0.24,-0.41082,-0.53778,-0.89459,0.52778,2.0
0.72229,0.27322,-0.45953,-1.24122,-0.38624,-0.07626,0.36355,-0.34088,7.0
-0.10565,-0.00263,1.19639,-1.71277,-0.38698,4.93301,-2.05805,0.77905,8.0
-0.11214,-0.24533,-0.35078,0.7618,-0.41082,-0.4767,-0.67981,1.53284,1.0
-0.06553,-0.11714,-1.0175,1.80844,-0.40532,1.43834,1.72079,-0.09072,7.0
-0.08132,0.58596,0.67963,1.77475,0.4172,1.46404,1.41449,-0.8123,8.0
-0.11478,-0.24533,-0.4503,0.70644,-0.41082,-0.33469,-0.40193,1.53284,5.0
-0.09162,-0.00755,1.52402,0.7319,-0.31178,-0.96758,0.46918,0.24062,8.0
-0.09374,-0.11311,0.01686,0.22017,-0.39884,-0.4803,-1.5891,0.1623,6.0
-0.06068,-0.18388,-0.03539,-0.59906,-0.40579,-0.88411,-0.20725,0.08555,6.0
-0.10084,-0.24533,-0.31298,-0.59411,-0.3427,2.27566,-0.41191,0.32677,3.0
-0.0834,-0.22222,-0.23118,-0.31218,0.59304,-0.00064,-0.26857,0.77905,5.0
-0.10012,0.08794,1.6848,1.73552,-0.37816,1.16425,3.32603,0.19276,10.0
-0.11507,-0.24533,-0.11185,-0.0967,-0.41082,2.3634,-0.27857,1.53284,3.0
