@relation census1-10
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute label {1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0}
@data
-0.10104,-0.11314,0.01884,-0.00536,-0.39358,0.11499,-1.09674,-1.48234,9.0
-0.10368,-0.2173,0.64642,0.10082,-0.41082,-1.23406,0.95712,-1.48234,7.0
-0.1002,-0.15834,2.3594,-0.32152,-0.41082,0.15444,-0.88649,-1.20823,9.0
-0.00428,-0.23194,-0.43033,-0.20632,1.18958,0.58361,0.00921,0.52778,5.0
1.55196,1.58026,-0.02765,-2.36628,0.18481,-0.27392,0.90004,-0.22441,9.0
-0.07507,-0.21368,-0.05825,0.19138,-0.34353,-0.89144,0.53076,0.02525,7.0
-0.05915,-0.21349,0.91155,-0.42817,-0.40592,-1.11699,0.15519,-0.35165,10.0
-0.03955,0.12067,0.02339,-1.92111,-0.40348,-0.64781,-0.38566,0.1623,9.0
-0.11222,-0.24533,1.02239,0.47238,-0.35823,1.43073,0.05275,0.02525,7.0
-0.07827,-0.17856,0.82405,-1.59658,0.26587,-0.90096,0.4395,0.41292,10.0
0.1677,0.43532,1.14649,0.90154,-0.34853,0.01271,0.76629,0.15088,9.0
-0.11611,-0.24533,0.16734,-0.86066,-0.41082,-1.23406,-0.20361,-1.48234,1.0
-0.04841,-0.17834,-0.0001,-0.65304,-0.41082,-0.10985,0.47534,1.23132,6.0
-0.10677,-0.24533,-0.95643,0.55664,2.19248,-0.65846,0.3751,1.53284,4.0
-0.11414,-0.24533,-0.22264,0.12768,-0.41082,-0.57997,0.65427,1.53284,1.0
-0.10553,-0.14252,-1.80396,-1.62579,-0.41082,-0.89941,-0.18658,0.02525,1.0
-0.1101,-0.19616,1.13988,1.0096,-0.41082,1.64391,2.92607,-1.48234,10.0
0.17043,1.02094,1.35194,0.8648,-0.32226,0.41049,0.99341,-0.79136,10.0
-0.1141,-0.13589,-0.84266,-0.86726,-0.41082,-0.7544,0.21465,1.53284,1.0
-0.11402,-0.24533,1.51573,0.35664,-0.41082,1.33555,-0.91841,0.32677,3.0
