@relation census1-10
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute label {1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0}
@data
-0.11098,-0.24533,0.91623,0.91992,-0.28233,-1.23406,-0.25274,-1.48234,8.0
-0.09242,-0.18381,-0.13234,-0.82148,-0.27458,0.56467,0.84592,0.8628,5.0
-0.10961,-0.24533,-0.44549,0.85847,-0.26848,-0.13918,-1.24368,1.53284,1.0
0.04886,-0.08415,0.0794,-0.6606,0.84238,0.96439,1.16257,-0.05698,9.0
-0.10096,-0.17255,-0.87793,-0.70423,-0.41082,-0.72013,0.30295,1.53284,3.0
-0.11755,-0.24533,-0.65596,3.25298,-0.41082,-1.23406,-0.41038,-1.48234,8.0
0.16197,-0.08276,-0.06134,-0.8893,0.39905,-0.34762,-0.11364,-0.42703,7.0
-0.06821,0.10424,0.24244,-0.30371,-0.40502,0.97976,-0.65591,-0.8793,10.0
-0.06404,-0.23799,-0.05045,-0.32702,-0.40547,0.42077,0.57082,1.13956,3.0
-0.10961,-0.24533,-0.82229,-0.85189,-0.41082,-0.78438,-1.22637,0.52778,1.0
0.02337,1.137,1.26577,-0.59939,-0.34984,-0.05321,1.17755,-1.41222,10.0
-0.10801,-0.15944,1.83835,-2.12011,-0.41082,-1.18303,-0.60371,1.03031,10.0
-0.1012,-0.19393,-1.31367,-1.20811,-0.41082,0.72819,0.4365,0.8628,1.0
-0.10284,-0.24533,-0.20073,-0.15388,-0.41082,-0.78438,0.90775,1.53284,7.0
-0.10709,-0.24533,-0.66433,0.21449,-0.41082,0.45886,-0.92741,0.77905,1.0
0.36297,0.62423,1.34806,0.85636,0.03651,0.49011,1.03506,-0.8793,9.0
0.08766,0.10179,0.4114,-0.48257,-0.37731,0.51253,0.75486,0.00275,8.0
-0.05222,0.00991,-0.49532,-0.84519,-0.41082,-0.01092,0.14295,0.2913,6.0
-0.10957,-0.20359,-0.07014,0.75687,-0.41082,1.76382,0.60866,0.9298,4.0
-0.09446,-0.09333,1.60405,2.36235,-0.29964,-0.0349,1.59328,-1.48234,9.0
-0.10124,-0.12066,-0.51095,0.31825,-0.41082,-0.81083,-0.65686,1.53284,6.0
-0.03242,-0.23142,-1.13038,-1.92989,-0.38055,-0.19843,0.48458,0.73937,4.0
-0.09683,-0.24533,-1.70178,0.2559,4.14202,0.71456,-0.39871,0.953,2.0
-0.05158,-0.20093,-0.42269,-0.42321,3.50592,0.46553,0.12018,0.12576,5.0
-0.11458,-0.24533,-0.26736,0.12768,1.91142,-1.23406,-0.90383,-1.48234,2.0
-0.1149,0.23936,3.13998,-2.06154,-0.41082,-1.23406,-1.09691,-1.48234,8.0
-0.07583,-0.14675,-0.04133,-0.96198,-0.41082,-0.17046,-0.86363,-1.12761,9.0
3.18419,2.45238,0.70096,-0.75527,1.46506,-0.30343,-0.15721,-0.28912,9.0
-0.09278,-0.12283,0.03509,-0.3823,1.68541,0.18599,-0.08324,0.9298,5.0
-0.05575,-0.21985,-0.21532,0.20455,-0.40156,1.18731,-0.5031,0.67136,8.0
0.34706,0.63916,0.9263,-0.56584,4.52036,-0.6995,0.65632,-0.66743,9.0
-0.11603,-0.24533,-1.70829,-0.3805,-0.41082,-1.23406,0.8926,-1.48234,5.0
0.08826,1.98544,0.85209,0.8643,0.09312,0.72819,-0.00773,-0.95336,8.0
-0.11567,-0.24533,-1.05181,-2.01836,-0.41082,-1.23406,0.2219,-1.48234,1.0
-0.11394,-0.24533,0.9085,-0.56683,-0.41082,0.20493,-0.88726,-1.48234,2.0
-0.11683,-0.24533,-0.39287,0.52454,-0.41082,0.20493,1.12744,1.53284,4.0
-0.11154,-0.01077,-0.28764,-0.26724,-0.41082,2.08667,-0.67714,-0.47728,5.0
-0.08412,-0.21031,-0.78633,-0.79958,1.08463,0.28066,0.08004,0.52778,4.0
-0.10432,-0.18521,0.03406,-0.67007,-0.41082,0.09833,-0.39215,0.32677,3.0
