@relation census1-10
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute label {1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0}
@data
0.03824,0.22127,0.9753,0.0302,-0.22879,0.4328,0.31535,-0.90984,9.0
-0.10276,-0.24533,1.30467,1.31227,-0.257,0.20493,0.0986,1.53284,7.0
0.04213,-0.01428,0.892,-0.82551,0.40184,-0.54364,0.55826,-1.00626,9.0
-0.1012,-0.24533,0.32702,-0.56683,0.77256,-0.54883,-0.32871,0.02525,5.0
-0.07314,-0.12342,0.08671,0.05548,-0.37863,0.86446,0.58609,-1.0516,9.0
-0.09462,-0.17125,0.0322,0.86145,-0.38594,0.42631,0.07556,-0.47728,7.0
-0.07779,0.05364,1.99269,0.30462,-0.40363,0.88209,1.76228,-0.47728,10.0
-0.10585,-0.21106,1.44872,0.49495,-0.41082,-1.16282,0.36724,0.02525,9.0
-0.10621,-0.18899,0.0584,0.80884,-0.33579,-1.23406,0.57686,-1.48234,7.0
0.03187,0.01902,1.16768,0.44571,-0.39548,1.54798,1.14665,-0.54659,10.0
0.04341,-0.00859,2.02022,-1.77103,-0.15276,-0.53455,1.5398,0.3842,9.0
-0.11246,-0.24533,-0.43273,-1.06634,-0.13572,-1.23406,-0.62298,-1.48234,1.0
-0.10821,-0.21665,0.02463,2.08761,-0.41082,-0.33469,-0.05425,-1.48234,6.0
-0.11599,-0.24533,-0.63594,0.79739,-0.41082,-0.60292,-0.26392,-1.48234,4.0
-0.10344,-0.21856,-0.23033,-0.45923,-0.41082,0.34882,-0.3674,1.39579,1.0
-0.11667,-0.24533,-1.39259,-0.87241,-0.41082,0.20493,-1.51838,1.53284,1.0
-0.08609,-0.05962,1.28644,1.04253,-0.37451,0.92442,1.35092,-0.97981,10.0
-0.06452,-0.04296,1.01201,0.80726,-0.35688,-0.18864,0.06385,-0.2408,10.0
-0.11619,0.22035,-0.87262,-2.9413,-0.41082,-1.23406,-5.47892,-1.48234,1.0
-0.10933,-0.24533,-0.20654,0.22284,-0.10133,-0.24166,0.26947,0.77905,3.0
-0.11434,0.18648,-0.33786,-0.33672,-0.41082,-1.23406,0.68807,-1.48234,5.0
-0.10268,-0.19459,-0.21327,-0.0868,-0.39169,-0.30568,-0.71297,0.77905,2.0
0.41428,-0.03921,0.01719,-0.98905,-0.01687,-0.24047,0.25418,0.26439,4.0
-0.03106,0.20109,-3.85038,-2.20364,-0.38765,-0.76482,1.24493,-0.14226,9.0
0.9744,-0.12505,-0.40943,-0.663,0.7933,-0.33897,0.05093,-0.1632,5.0
-0.11354,-0.24533,0.4787,1.36162,-0.41082,1.96368,-0.01864,1.53284,6.0
-0.10785,-0.24533,-0.01243,-0.62919,-0.41082,-1.04134,-0.77967,-0.47728,3.0
-0.10589,-0.24533,-0.09843,-0.17705,1.14619,0.47902,-0.39686,0.32677,5.0
1.14097,0.09222,-0.39598,-1.21285,0.18365,-0.28993,1.04971,-0.01874,4.0
-0.1044,-0.21531,-0.87713,-1.28232,-0.41082,-0.28736,0.62428,0.9298,2.0
-0.07831,-0.20042,1.97713,-1.12307,-0.36712,-0.42299,-1.93851,0.17115,10.0
-0.09675,0.01216,-0.29539,0.53082,-0.41082,-0.65069,-0.72257,-0.47728,4.0
-0.09899,-0.192,-0.14456,0.03155,-0.34942,-0.78438,0.98057,1.53284,7.0
-0.09246,-0.24533,-1.10683,-1.01015,-0.41082,-0.30568,-0.10855,0.02525,4.0
-0.09855,-0.03201,1.18288,0.53827,-0.1859,-0.62726,-0.98814,1.53284,6.0
-0.11254,-0.17465,-0.37643,0.38812,-0.41082,1.64391,-0.66404,0.02525,3.0
-0.0422,0.10484,0.78165,-0.09417,-0.06896,0.56467,2.46359,-0.78653,10.0
-0.01454,0.7486,-4.32782,-3.17819,-0.36634,-0.17598,1.44041,-0.03505,7.0
-0.10749,-0.24533,-0.28407,-0.17583,-0.41082,-0.83434,0.38849,1.53284,2.0
-0.11442,-0.24533,-0.05804,-2.406,0.119,-0.7011,0.029,-1.48234,6.0
-0.09803,-0.18094,1.55016,-0.55903,-0.41082,-0.19562,-0.49004,0.67136,1.0
-0.11591,-0.24533,-0.4621,-0.13276,-0.41082,-0.43462,-0.00663,1.53284,2.0
-0.11234,-0.24533,-0.40891,0.75431,-0.41082,-0.96758,-2.47832,-1.48234,7.0
-0.0844,-0.23218,-0.78138,-1.44124,-0.4022,-0.13366,0.24325,0.83703,3.0
-0.11478,-0.24533,0.6217,0.54728,-0.41082,-0.20621,0.029,-1.48234,1.0
-0.05222,-0.11306,-0.97299,-0.74694,-0.40206,-0.22001,-0.55125,0.24062,3.0
-0.10613,-0.21375,-0.6829,-0.04956,2.14719,-0.83434,-0.7053,-1.48234,2.0
-0.09583,-0.22732,-0.3765,-0.53178,-0.41082,0.80224,-0.6921,0.12576,3.0
-0.10929,-0.24533,-0.54107,0.12768,-0.37659,0.03563,-1.04476,0.52778,1.0
-0.10929,-0.14899,-1.09674,-0.09164,-0.41082,-0.54883,0.11836,0.02525,2.0
16.1588,2.55504,0.59083,-1.16316,0.1986,-0.0686,-0.22709,-0.88381,10.0
-0.09555,-0.20762,2.3136,-1.23114,-0.08688,-0.6806,-0.06515,-0.47728,6.0
1.68338,0.21038,1.42441,-0.32133,-0.28523,0.4402,1.64668,-0.67746,9.0
0.17632,1.25255,-0.16694,-0.24343,-0.06075,-0.22731,0.19447,-0.8391,8.0
-0.05154,-0.18993,-1.71951,-0.21263,4.46588,-0.70992,-0.63451,0.71052,2.0
-0.11446,-0.24533,1.35526,0.38812,-0.41082,-0.94626,-0.328,-1.48234,3.0
-0.11599,-0.24533,-1.70829,-1.38536,-0.41082,0.07411,-0.61124,1.53284,2.0
-0.08008,0.03793,1.4046,1.44488,-0.40319,-0.17598,0.47948,-0.27627,7.0
0.05989,-0.19508,0.61084,0.22645,-0.40597,1.71386,0.76067,-0.51135,8.0
-0.11699,0.72405,1.11047,0.55664,0.00992,-0.63448,-2.30308,1.53284,1.0
0.017,-0.14304,0.68858,0.56888,-0.27032,0.00143,0.16806,0.2913,7.0
-0.09098,-0.17336,0.42556,0.79247,-0.29268,-0.27777,-0.38783,1.24568,8.0
0.0695,-0.05476,0.74067,-0.87192,-0.14738,-0.61381,-0.88362,-0.42703,5.0
-0.10857,-0.24533,1.7974,-0.48269,-0.3478,0.56467,-0.55995,1.53284,8.0
-0.08617,-0.21995,-0.29768,-0.42104,-0.41082,-1.06275,0.3342,1.53284,6.0
-0.06905,-0.1658,-0.65102,-0.87544,-0.41082,0.51328,-0.04414,0.46866,6.0
-0.10713,-0.21101,0.04928,0.4208,0.73141,0.12714,-0.85459,0.24062,3.0
-0.06268,-0.15514,-1.23862,-0.71439,-0.19708,0.45602,-0.74411,1.01595,5.0
-0.06801,0.50785,1.1416,2.07836,-0.40504,0.25455,3.44571,0.02525,10.0
-0.1139,-0.14918,-0.84235,-0.16047,-0.41082,-0.0349,0.29619,0.52778,3.0
-0.11462,-0.24533,1.35306,1.4436,-0.41082,2.3634,0.44641,-0.47728,4.0
-0.0432,-0.24022,0.34519,0.3357,-0.39157,0.87354,-0.54475,0.80504,4.0
-0.10521,-0.24533,-1.02656,0.23152,4.48784,-1.04957,-0.08415,-1.48234,5.0
-0.05086,-0.00731,0.60313,0.66825,-0.38936,0.14497,0.27012,-0.82687,9.0
-0.06873,0.00664,-1.25437,-0.12572,-0.36981,-0.93953,0.76171,-0.19012,7.0
-0.05855,-0.15018,0.25599,-0.11881,-0.39627,0.27599,-0.19259,0.46866,8.0
-0.05174,0.49753,-0.50711,-0.56451,-0.38473,-0.37496,-0.71322,-1.10544,8.0
-0.11026,-0.24533,-0.04572,0.71332,-0.41082,-0.60841,-1.08635,-1.48234,2.0
-0.103,-0.24533,0.03629,0.24723,-0.41082,0.63129,-0.70761,0.24062,4.0
-0.0711,-0.12978,0.3827,-0.59313,-0.39851,0.15444,-0.70543,-0.38591,8.0
-0.05222,0.00514,1.10191,0.15128,-0.25314,1.56396,0.24651,-1.26697,9.0
