@relation stock
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute att8 real
@attribute label {1.0,2.0,3.0,4.0,5.0}
@data
0.84336,-0.43556,-0.89895,1.89893,-0.75098,-0.24817,1.61692,1.16351,-1.07473,3.0
-1.1025,0.52029,0.74918,-0.9547,0.12318,0.99483,-0.87455,-1.23536,-0.75273,1.0
1.6682,-1.18266,-1.67724,-0.97699,-1.36289,-1.28777,-1.29902,1.41602,-0.31363,5.0
1.07571,-0.34767,-0.34958,1.98811,-0.49747,0.29423,1.69074,1.20559,-0.75273,3.0
1.401,-1.34747,-1.35677,-1.51205,-1.24925,-1.60418,-1.3913,0.91099,-0.92837,4.0
-0.32413,1.20147,1.16121,-0.06294,1.25085,0.18123,0.26968,-0.43574,0.21329,4.0
-1.31458,0.79496,0.56605,-0.82093,-0.05165,0.88183,-1.31748,-1.52996,0.24257,1.0
-1.78504,0.46535,0.10824,-0.33047,-0.03417,0.88183,-0.70845,-2.2875,0.88658,1.0
-1.25789,0.99272,0.88652,-0.04065,0.13192,0.94963,-0.70845,-0.77242,1.00367,1.0
-1.75307,0.57522,0.15402,-0.26359,0.07073,0.99483,-0.56081,-1.86664,0.74021,1.0
1.02924,-0.38063,0.24558,1.23011,-0.40131,-0.38377,1.59847,1.20559,-0.31363,3.0
-0.41131,1.21246,0.38293,0.36065,0.84874,0.22643,1.08172,-0.09906,1.12077,5.0
-0.89636,0.60818,0.52027,-0.64258,1.8278,0.65583,0.08513,-0.43574,0.0962,2.0
-1.088,0.79496,1.4359,-0.28588,0.23682,0.94963,-0.69,-0.68825,0.88658,1.0
-1.58903,0.87186,0.24558,0.29376,0.16689,1.08523,-0.13634,-1.6983,1.03295,1.0
1.91216,-0.71023,-1.0363,-0.39735,-1.0919,-1.12957,-0.94837,1.41602,1.35495,5.0
0.85498,-1.29253,-1.21942,1.43076,-1.7213,0.61063,1.46928,1.20559,-1.30892,3.0
-0.30239,1.15752,0.88652,0.5167,0.84,0.18123,1.04481,-0.14114,0.9744,5.0
