@relation census1-5
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute label {1.0,2.0,3.0,4.0,5.0}
@data
-0.04304,0.66753,0.37822,-1.06738,-0.16113,-0.83026,0.35698,0.71052,5.0
-0.09326,0.0501,-1.06958,-0.755,-0.41082,0.20493,-0.6335,-0.47728,1.0
-0.04773,0.19353,-2.47088,-1.54093,-0.37393,0.04723,0.90176,-0.43862,5.0
0.10357,-0.05977,0.23056,1.10849,0.21632,0.69386,-0.65305,0.30501,4.0
0.42947,-0.14844,0.09629,-0.7697,-0.40505,-0.27411,-0.03908,0.54256,3.0
-0.11559,-0.24533,-1.88368,1.26962,-0.41082,-0.95733,0.48748,1.53284,2.0
-0.11326,-0.24533,-0.3271,-0.80991,-0.41082,2.25439,-1.00567,0.96749,1.0
-0.10368,-0.2173,0.64642,0.10082,-0.41082,-1.23406,0.95712,-1.48234,4.0
0.09059,0.11778,0.15572,-0.40142,-0.24976,0.70192,-0.71222,-0.94231,5.0
-0.0907,-0.01309,1.01124,1.26078,-0.26203,-0.83434,0.86139,1.53284,5.0
-0.1135,-0.24533,-0.44045,-0.49337,1.44608,0.20493,-1.01,1.53284,1.0
0.27921,0.77921,1.51794,-0.53597,-0.33642,-0.35424,-0.26166,-0.10876,5.0
-0.10044,-0.04575,-0.5631,-0.66455,0.63711,-0.84514,-0.1679,1.53284,3.0
-0.10661,-0.21244,-0.21724,0.05597,-0.41082,-0.0349,0.06744,0.02525,3.0
-0.10681,-0.21473,0.13669,0.84269,-0.38442,-0.09802,0.86726,0.52778,2.0
-0.01326,0.11342,-0.12793,0.24405,0.54193,-0.05241,0.17994,0.66179,3.0
-0.06088,-0.24533,-0.28265,-0.37813,-0.40577,-0.14879,-0.5499,0.8628,2.0
-0.11507,0.03408,-0.41763,-0.4493,-0.41082,-0.20621,0.17546,1.53284,1.0
-0.1111,-0.24533,0.16316,-0.86962,-0.41082,-1.14705,0.70388,0.35299,5.0
0.24197,-0.11488,-1.3358,-1.39694,-0.38531,-0.00786,0.83722,-0.37382,4.0
-0.07827,-0.17856,0.82405,-1.59658,0.26587,-0.90096,0.4395,0.41292,5.0
-0.11426,-0.00049,0.35027,-0.11744,0.68309,-0.66303,-1.50522,0.32677,2.0
-0.0313,-0.04295,1.25487,0.33362,-0.37431,1.1229,1.85066,-1.16495,5.0
-0.11274,-0.17899,-1.49445,0.64433,-0.41082,0.28066,-0.65591,1.53284,1.0
-0.11671,-0.24533,-1.51098,-0.08935,-0.41082,-0.43462,-1.28913,1.53284,1.0
-0.11691,-0.24533,-3.38864,0.23734,-0.41082,-0.43462,2.59204,1.53284,2.0
-0.06156,-0.13426,-0.06118,0.11801,0.92261,-0.09802,0.03595,-0.27627,4.0
-0.11527,-0.24533,-0.5703,-2.47673,-0.41082,0.20493,-0.09775,0.52778,2.0
0.15175,2.42744,0.60752,-1.06007,0.50426,-0.42755,-1.26134,-0.0541,5.0
-0.08921,-0.22366,0.1741,1.00951,-0.3403,-0.7544,2.06758,-1.48234,4.0
-0.07675,-0.20231,0.87737,0.30114,0.38079,-0.00335,-0.87466,-0.55459,3.0
-0.11018,-0.24533,-0.85662,0.0664,4.75275,-0.7011,-0.81837,0.02525,1.0
-0.10725,-0.24533,-1.54088,-0.14077,-0.41082,1.64391,0.51876,0.9298,2.0
-0.10484,-0.21226,2.15773,1.53406,-0.38847,-1.12131,1.73806,-0.25393,5.0
-0.11603,-0.24533,-0.38259,2.13498,-0.41082,-0.33469,0.61484,-1.48234,3.0
-0.09987,-0.20825,-0.53088,0.5946,-0.41082,-0.3876,0.12711,0.02525,3.0
-0.05563,7.49855,1.67126,0.47695,-0.35075,-0.44629,-0.86724,-0.47728,5.0
-0.04649,-0.13872,0.17272,-0.03128,-0.37054,0.83571,0.80096,0.52778,4.0
-0.10008,-0.22365,0.75677,-0.21878,-0.41082,-0.37752,-0.58944,0.9298,4.0
1.55196,1.58026,-0.02765,-2.36628,0.18481,-0.27392,0.90004,-0.22441,5.0
-0.10985,-0.24533,-1.47152,-1.85969,-0.41082,-0.20621,-0.23282,1.53284,1.0
-0.0113,-0.11854,-0.38274,-1.12958,-0.40273,-0.20621,-0.24277,0.1623,4.0
0.2188,-0.11069,-0.00613,0.17347,0.95578,0.15219,-0.09936,-0.48274,4.0
-0.04212,-0.16319,-1.71304,-0.54049,-0.25904,-0.41316,0.04871,-0.06343,3.0
0.30522,0.00717,0.31103,0.08266,0.49011,1.34412,-0.19623,-0.15005,4.0
-0.11326,-0.24533,-1.17764,0.12768,-0.41082,-0.7544,-1.71793,1.53284,1.0
-0.10392,-0.21651,0.24473,-0.45547,-0.38996,-0.87431,-0.34691,1.53284,1.0
-0.09547,-0.20888,0.29664,-0.30482,0.68659,0.16495,-0.39611,1.1021,2.0
-0.10697,-0.24533,2.34002,-1.08186,-0.38403,-0.89885,-1.97191,0.67136,3.0
-0.08605,-0.15647,-1.05304,-0.10206,0.60449,0.61329,-0.76137,0.26329,2.0
-0.11302,-0.24533,0.15994,0.5857,-0.41082,-0.43462,1.25184,0.02525,2.0
0.26786,0.53845,2.16161,1.01804,-0.24277,0.40439,3.46598,-0.48274,5.0
-0.10749,-0.20913,0.08798,0.1851,-0.41082,-1.0342,0.41462,1.53284,2.0
-0.04841,-0.17834,-0.0001,-0.65304,-0.41082,-0.10985,0.47534,1.23132,3.0
-0.11346,-0.24533,0.4212,-0.02114,-0.41082,-1.23406,-0.07585,-1.48234,2.0
-0.10677,-0.24533,-0.95643,0.55664,2.19248,-0.65846,0.3751,1.53284,2.0
-0.11535,-0.24533,-1.73134,-1.68643,4.02866,-1.23406,-0.76188,-1.48234,1.0
-0.11382,-0.24533,-0.4503,-1.16367,-0.41082,-1.14523,-1.12437,0.02525,2.0
0.47223,1.1748,-0.09071,-0.7498,-0.40547,-0.23876,0.47184,-0.13822,4.0
0.11981,-0.14754,0.01013,-0.0543,-0.39633,-0.64611,-1.22133,-0.86908,5.0
-0.09959,-0.02889,-0.07159,0.1785,-0.41082,-0.21739,-0.96184,0.14122,3.0
-0.10581,-0.24533,-0.02616,-1.0443,-0.41082,1.26214,0.44813,1.17811,1.0
-0.10685,-0.14101,-0.5481,-0.22729,-0.30485,2.87732,-0.84398,0.77905,2.0
-0.11418,0.2136,0.22481,-0.30339,-0.41082,-1.23406,-0.20709,-1.48234,1.0
-0.04625,-0.22897,-0.27952,-0.42536,-0.41082,0.03563,-0.29036,0.69529,3.0
0.04478,-0.06144,-4.21594,-4.05018,-0.18669,-0.60581,0.6895,0.52778,4.0
-0.09927,-0.24533,-0.21423,0.18215,-0.41082,-0.66303,-0.31441,0.32677,2.0
-0.11394,-0.24533,-0.42274,-0.44361,-0.41082,0.56467,0.31976,1.53284,1.0
0.1473,-0.15187,-0.72087,0.10861,1.15795,-0.08557,-0.25924,0.43319,3.0
0.40891,0.10746,0.64316,-1.32102,-0.38033,0.37609,0.88751,0.45987,5.0
-0.06268,-0.20631,-0.23706,0.93938,2.03417,0.44862,-0.8438,0.18121,3.0
-0.11515,-0.24533,-0.19556,-1.8401,1.06509,-1.23406,1.21853,-1.48234,3.0
0.13836,-0.17366,-0.01496,-0.58776,2.56864,0.72197,-0.95098,0.56292,3.0
-0.11414,-0.24533,-0.30952,-0.91408,-0.41082,-0.57997,0.34855,1.53284,2.0
-0.09859,-0.19036,1.09611,1.71221,-0.08024,0.07411,-0.75687,-1.48234,3.0
0.12265,-0.17286,-0.26834,-0.4356,-0.40127,-0.51688,0.97081,0.26841,4.0
-0.05999,-0.02391,-1.34275,-1.1986,-0.40585,-0.77512,-1.16002,-0.5097,4.0
-0.11675,-0.24533,1.75925,2.25651,-0.41082,-1.23406,1.27776,-1.48234,5.0
0.5243,0.04337,-0.11,-0.09177,-0.37063,0.55598,1.28593,-0.32603,4.0
-0.09991,-0.23316,-1.69333,2.1148,-0.41082,-1.0983,-2.00196,1.53284,1.0
-0.10845,-0.24533,-1.08219,-1.03185,-0.41082,-0.27474,0.15678,1.53284,2.0
-0.00981,-0.24053,-0.96261,1.51554,-0.41082,-0.77595,-1.32509,0.46866,1.0
