@relation census1-5
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute label {1.0,2.0,3.0,4.0,5.0}
@data
-0.11114,-0.18997,-0.87489,0.15964,-0.41082,-1.23406,0.25915,-1.48234,2.0
-0.03587,-0.06176,0.04127,0.92291,-0.37227,-0.55784,-0.4622,-0.03505,5.0
-0.08076,0.00509,1.00233,1.62303,-0.38752,3.451,0.85031,0.40215,5.0
-0.05222,0.00514,1.10191,0.15128,-0.25314,1.56396,0.24651,-1.26697,5.0
-0.1121,-0.24533,-1.30732,-0.53935,-0.41082,0.09833,-0.79637,0.9298,1.0
0.16433,-0.06457,0.053,-0.68355,-0.1211,-0.39581,0.79194,-0.72854,4.0
-0.08501,1.21676,1.56723,-0.48715,-0.29673,0.03563,-0.45549,0.27652,5.0
-0.05086,-0.00731,0.60313,0.66825,-0.38936,0.14497,0.27012,-0.82687,5.0
-0.09855,-0.03201,1.18288,0.53827,-0.1859,-0.62726,-0.98814,1.53284,3.0
-0.11346,-0.24533,0.18113,1.50678,-0.13834,0.72819,-0.28967,0.52778,3.0
0.4542,0.6952,0.9574,1.60249,0.79731,0.82794,2.0606,-0.55625,5.0
-0.11142,-0.20069,-0.14017,0.53504,-0.41082,0.09833,-1.23683,-1.48234,4.0
-0.05855,-0.15018,0.25599,-0.11881,-0.39627,0.27599,-0.19259,0.46866,4.0
-0.03803,-0.05361,0.699,1.14795,-0.35322,-0.29046,0.89768,-0.85418,4.0
-0.11166,-0.24533,-0.13167,0.50272,-0.41082,0.07411,0.45582,0.02525,3.0
-0.09639,-0.06603,1.4991,1.22438,-0.28959,0.3216,0.85142,-0.97981,5.0
-0.08492,18.18329,-0.37772,2.24309,-0.38455,-0.7544,-1.09376,-1.48234,5.0
0.33211,-0.05663,-0.35081,-0.18832,1.31389,-0.39295,-0.13536,0.08637,3.0
0.08722,0.06402,0.84872,0.36122,0.43427,0.20493,-0.27802,-0.22601,4.0
-0.08837,-0.20872,-0.48467,-0.05473,0.35238,-0.64431,-0.46919,0.62829,2.0
-0.09687,-0.22773,0.22184,-0.43435,-0.39704,-0.0349,0.87605,0.77905,4.0
-0.10657,-0.24533,-1.2465,-0.92537,1.68071,0.22931,-0.69693,1.03031,1.0
-0.09871,-0.24533,-1.04094,-0.23572,1.85742,0.40115,-1.22783,0.9298,1.0
-0.1044,-0.21531,-0.87713,-1.28232,-0.41082,-0.28736,0.62428,0.9298,1.0
-0.07779,0.05364,1.99269,0.30462,-0.40363,0.88209,1.76228,-0.47728,5.0
-0.10929,-0.14899,-1.09674,-0.09164,-0.41082,-0.54883,0.11836,0.02525,1.0
-0.04108,-0.19735,-1.15486,-0.77671,1.87978,-0.14043,-0.58733,1.2948,2.0
-0.11523,-0.24533,-0.65596,0.05937,-0.41082,-1.23406,0.4275,-1.48234,2.0
-0.11699,0.72405,1.11047,0.55664,0.00992,-0.63448,-2.30308,1.53284,1.0
0.38582,-0.08523,0.34864,-0.65775,0.83327,-0.3303,-0.04853,-0.51078,3.0
-0.10713,-0.21101,0.04928,0.4208,0.73141,0.12714,-0.85459,0.24062,2.0
0.17632,1.25255,-0.16694,-0.24343,-0.06075,-0.22731,0.19447,-0.8391,4.0
0.05989,-0.19508,0.61084,0.22645,-0.40597,1.71386,0.76067,-0.51135,4.0
0.05327,0.13038,0.77925,0.82138,-0.38398,1.26214,0.52872,-1.00937,5.0
-0.10933,-0.24533,-0.20654,0.22284,-0.10133,-0.24166,0.26947,0.77905,2.0
0.0695,-0.05476,0.74067,-0.87192,-0.14738,-0.61381,-0.88362,-0.42703,3.0
-0.10953,-0.24533,-0.32144,-0.9808,2.76024,-0.14392,-1.0085,0.9298,1.0
-0.10084,-0.24533,0.31586,-0.04843,-0.22349,-0.15482,-1.10405,-1.48234,2.0
0.04341,-0.00859,2.02022,-1.77103,-0.15276,-0.53455,1.5398,0.3842,5.0
-0.09018,-0.24533,-0.40737,-0.32183,-0.40039,-0.74069,-0.72928,1.15594,3.0
-0.1139,-0.14918,-0.84235,-0.16047,-0.41082,-0.0349,0.29619,0.52778,2.0
-0.07807,-0.23636,-0.88146,-0.41218,-0.41082,-0.79611,1.4794,0.67136,4.0
-0.11366,-0.24533,-0.37693,0.61731,-0.41082,0.36481,0.32933,0.02525,2.0
0.39187,0.23826,1.24126,0.0314,-0.23247,0.17185,2.1051,-0.41816,5.0
0.42113,-0.11138,0.28715,0.2464,-0.39539,0.46764,-0.55156,-0.37148,4.0
-0.11246,-0.24533,-0.43273,-1.06634,-0.13572,-1.23406,-0.62298,-1.48234,1.0
-0.06873,0.00664,-1.25437,-0.12572,-0.36981,-0.93953,0.76171,-0.19012,4.0
-0.10613,-0.24533,-1.46661,-1.36262,-0.41082,-0.1848,0.53064,0.67136,1.0
-0.09819,-0.22457,-0.76381,-1.2742,5.60846,-0.89467,-0.6489,0.32677,1.0
0.00622,-0.0572,0.46178,-1.29223,-0.309,0.91917,-1.15577,0.06202,4.0
-0.08008,0.03793,1.4046,1.44488,-0.40319,-0.17598,0.47948,-0.27627,4.0
-0.10048,-0.24533,-0.52663,-0.80724,3.00704,-0.28736,-0.42507,1.53284,2.0
-0.11599,-0.24533,-1.70829,-1.38536,-0.41082,0.07411,-0.61124,1.53284,1.0
-0.08937,-0.19089,-0.18632,-0.28548,-0.35003,0.3786,-0.27191,0.83703,3.0
-0.11539,-0.24533,0.26484,0.63942,-0.41082,1.16425,0.32491,1.53284,2.0
-0.11575,-0.24533,0.35395,-1.76052,-0.41082,-0.6806,-1.17283,1.53284,1.0
-0.10625,0.05876,-0.17021,0.23734,-0.41082,1.16425,0.19716,0.02525,2.0
-0.10609,-0.24533,0.33009,0.5963,-0.41082,1.12493,-0.81418,0.32677,1.0
-0.11503,-0.24533,0.57561,0.47494,-0.30245,0.36481,0.029,0.02525,1.0
-0.07927,-0.06743,-0.38006,-1.01739,-0.40335,0.07411,0.16751,-0.27627,3.0
-0.11154,-0.01077,-0.28764,-0.26724,-0.41082,2.08667,-0.67714,-0.47728,3.0
0.03187,0.01902,1.16768,0.44571,-0.39548,1.54798,1.14665,-0.54659,5.0
-0.05234,0.08386,1.08579,1.27043,-0.05539,0.67851,0.50547,0.81494,5.0
-0.11603,-0.24533,0.6751,-0.3805,-0.41082,-1.23406,0.95945,-1.48234,1.0
-0.10805,-0.24533,-0.31066,-0.47133,-0.41082,-0.0349,0.22809,-1.48234,2.0
-0.1143,-0.24533,-0.83255,-0.29399,1.97335,-0.93427,-1.22154,-1.48234,1.0
-0.11478,-0.24533,0.6217,0.54728,-0.41082,-0.20621,0.029,-1.48234,1.0
-0.10456,-0.15503,0.29635,0.13405,-0.38894,2.64013,0.43264,-1.0516,4.0
-0.10521,-0.24533,-1.02656,0.23152,4.48784,-1.04957,-0.08415,-1.48234,3.0
-0.0036,0.4014,0.93531,1.433,0.1647,1.77334,-0.21274,0.34967,4.0
-0.05458,-0.21373,0.56075,0.54465,-0.39264,-1.04871,-0.09993,0.43641,3.0
-0.10753,-0.17304,0.58018,0.7618,-0.41082,-0.57997,-0.29904,1.53284,3.0
-0.06228,-0.16617,-0.56388,-0.9759,-0.37976,-0.25534,-0.67576,1.36986,2.0
-0.08789,-0.13401,3.75063,-0.78789,-0.40119,-0.00064,0.48132,-0.97981,5.0
0.05844,3.61574,0.05477,0.78845,-0.20734,0.10214,-0.86057,-0.78653,5.0
