@relation census1-5
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute label {1.0,2.0,3.0,4.0,5.0}
@data
-0.11338,-0.24533,-0.33136,-0.17414,-0.41082,-0.51457,0.2173,-1.48234,2.0
0.00325,-0.05946,-1.00346,1.71467,-0.40608,0.89402,2.28637,-0.62086,5.0
0.21199,-0.0396,1.61471,-0.49206,-0.3856,0.13171,1.58697,0.07188,5.0
-0.10725,-0.05093,0.81883,0.96109,-0.38331,-0.0349,1.13144,-1.48234,5.0
-0.10436,-0.24533,-1.69905,-0.88898,-0.41082,-0.69444,-0.06733,0.52778,1.0
1.11492,-0.04302,-0.1546,-1.26625,2.20686,-0.52848,0.97998,0.18032,4.0
-0.10028,-0.13679,0.14364,-0.25878,-0.36138,0.51606,1.66863,0.52778,5.0
-0.07106,-0.14512,0.12766,-0.71791,-0.40467,-0.90198,0.17039,0.02525,5.0
-0.09887,-0.22546,-0.07497,-0.99849,-0.21256,-0.51457,-0.31372,-0.47728,3.0
-0.09358,0.07578,-2.66993,-1.68544,-0.35131,-0.33469,0.48767,0.60509,3.0
-0.05767,0.79532,0.50423,-1.95237,-0.38693,-0.28927,-0.44274,-1.2504,5.0
-0.08232,-0.22215,0.01004,-0.65778,-0.40271,-0.88309,0.73755,0.02525,4.0
-0.10028,-0.11233,0.63611,1.32547,-0.41082,-0.90702,-0.58118,-1.48234,4.0
-0.05174,0.49753,-0.50711,-0.56451,-0.38473,-0.37496,-0.71322,-1.10544,4.0
-0.03891,-0.11155,0.14554,-0.42687,-0.41082,0.03323,0.86501,0.65747,3.0
-0.11539,-0.24533,0.26484,2.85089,-0.41082,-1.23406,2.57111,-1.48234,5.0
0.08558,0.14028,0.79804,0.38078,0.08144,1.00165,2.10439,-0.27627,5.0
-0.09579,-0.18308,0.15623,0.0838,-0.38462,0.11499,-0.34714,-0.47728,3.0
-0.08404,-0.23468,1.00875,0.69885,0.40759,0.11499,-0.45663,-0.47728,4.0
-0.11462,-0.24533,-0.77626,0.5389,-0.41082,1.64391,-0.10281,1.53284,2.0
