@relation census1-5
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute label {1.0,2.0,3.0,4.0,5.0}
@data
-0.09098,-0.24533,-0.12097,-0.63565,0.48056,0.10899,-0.9315,0.67136,2.0
-0.045,-0.07933,0.56991,-1.55707,-0.27274,-0.18114,0.78722,0.02525,5.0
-0.0618,2.49082,0.32755,1.40336,-0.39542,-0.37067,1.14991,-0.47728,5.0
-0.1143,-0.24533,1.99936,-1.24894,-0.41082,-1.19115,0.7766,-1.48234,5.0
-0.10849,-0.24533,0.0994,-0.09978,-0.37958,-0.57997,-0.58251,-1.48234,1.0
0.1849,0.12641,1.02778,-0.5557,-0.25164,0.67126,-0.15688,-0.74436,4.0
-0.11246,-0.24533,0.99979,0.6085,-0.41082,-1.23406,1.2908,-1.48234,5.0
-0.01579,0.02976,-0.1453,1.25141,-0.39112,0.20493,-0.76853,0.52778,5.0
-0.09855,-0.03201,1.18288,0.53827,-0.1859,-0.62726,-0.98814,1.53284,3.0
-0.10941,-0.24533,-0.1417,0.86096,-0.41082,-0.89144,0.50756,1.53284,3.0
-0.07679,0.23136,2.03985,-0.25226,-0.18643,-0.49988,1.14153,-1.48234,5.0
-0.07907,-0.12803,-2.1228,-1.04282,2.41899,-0.02303,0.79569,1.17811,4.0
-0.05939,-0.1694,-1.16851,1.36935,4.78876,-0.36195,-0.86346,0.27652,4.0
0.44542,-0.0762,0.35492,0.22927,-0.39707,0.85268,1.01514,-0.32024,4.0
-0.09959,-0.2213,0.58358,-1.67635,0.01738,-0.57997,-0.21668,1.53284,3.0
0.0265,-0.11904,0.78284,0.03848,-0.24776,-0.2135,0.06263,0.17601,5.0
-0.11551,-0.24533,2.42178,2.40413,-0.41082,-1.23406,3.37503,-1.48234,5.0
0.0596,-0.15866,-0.22545,-0.41829,-0.14884,0.46474,0.17241,-0.15211,3.0
-0.0739,-0.14823,0.40319,-0.49337,2.27464,0.65033,0.75685,0.71052,4.0
-0.07935,-0.20444,-0.26671,-0.25917,-0.41082,-0.20621,0.00027,1.3009,2.0
0.0788,0.06971,0.00867,1.18177,-0.35537,0.93995,0.02797,-0.40549,4.0
-0.11643,-0.24533,-0.13941,0.66537,-0.41082,-1.23406,0.56602,-1.48234,1.0
-0.11154,-0.24533,-0.94371,-0.79152,-0.41082,1.96368,0.29014,0.77905,1.0
-0.11599,-0.24533,-0.00249,-0.02114,2.99513,-0.0349,-0.38527,1.53284,1.0
0.08886,0.21663,0.74129,-0.22288,-0.02217,0.15506,0.33887,-0.47728,5.0
-0.11683,-0.24533,-0.62307,0.52454,-0.41082,-1.23406,0.87637,-1.48234,1.0
-0.11446,-0.24533,-0.57483,0.24488,-0.41082,-0.4767,-0.92964,0.02525,2.0
0.0061,-0.20227,-0.21489,-1.08141,0.40913,-0.42564,0.46889,0.62829,2.0
-0.11607,-0.24533,-0.83346,-2.76322,-0.41082,5.96086,0.21207,1.53284,1.0
-0.10452,-0.24533,0.7264,0.28331,-0.41082,-1.23406,-0.65897,-1.48234,3.0
-0.10092,-0.22039,-1.11055,-1.1334,-0.41082,-0.12715,0.05945,0.9298,2.0
0.07311,-0.20555,0.52026,-0.47615,-0.3988,-0.25555,0.30154,0.46866,4.0
-0.09242,-0.18525,0.1338,0.54273,-0.39946,-1.1539,-1.27935,0.95852,4.0
-0.09226,-0.17226,-1.73683,-1.75374,1.45064,0.61918,-1.34113,0.64602,5.0
-0.10789,-0.24533,-0.4835,-0.31635,-0.41082,-1.23406,0.52084,-1.48234,2.0
-0.03054,-0.22808,-0.33882,-0.38937,2.95158,-0.86099,0.55716,0.24062,3.0
-0.1129,-0.24533,0.13074,-0.31004,-0.41082,-0.54883,0.1663,0.02525,1.0
-0.10789,-0.24533,1.16274,-0.12849,-0.147,-0.60841,-0.45945,1.53284,2.0
-0.09691,-0.1738,-0.2011,1.5053,0.95617,-0.20621,1.64685,-1.48234,5.0
-0.09074,-0.24533,-0.49895,0.49044,6.40108,-0.41645,-0.24305,-0.27627,3.0
-0.11575,-0.24533,1.36491,0.38812,-0.41082,-1.23406,-0.03231,-1.48234,2.0
-0.10252,-0.24533,0.16772,0.73676,-0.41082,0.45886,0.58849,-1.48234,4.0
-0.11026,-0.24533,1.05497,-0.15388,-0.41082,2.64013,-0.83348,1.31747,2.0
0.06217,-0.08738,1.51673,1.91728,-0.36778,2.32801,1.0108,-0.06461,5.0
0.058,-0.05172,-1.74437,-0.95378,2.80397,-0.17649,0.64558,-0.09832,4.0
-0.09354,-0.24533,0.2814,-0.23053,-0.39894,0.09132,-1.42644,0.45599,1.0
-0.1107,-0.17326,-1.28193,1.47479,-0.41082,2.60323,1.80715,0.40215,4.0
