@relation census1-5
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute label {1.0,2.0,3.0,4.0,5.0}
@data
0.09103,0.30336,0.48844,-1.18598,-0.30505,-0.21711,1.29233,-0.27627,5.0
-0.10957,-0.24533,-0.4484,-0.321,-0.41082,2.19988,-0.23147,0.95852,1.0
-0.11306,0.17877,0.32403,0.16392,-0.41082,5.96086,0.96367,1.53284,5.0
0.16197,-0.08276,-0.06134,-0.8893,0.39905,-0.34762,-0.11364,-0.42703,4.0
-0.11478,-0.24533,-0.4503,0.70644,-0.41082,-0.33469,-0.40193,1.53284,3.0
-0.11515,-0.24533,0.75232,-1.29441,-0.41082,-0.63899,-1.63732,0.98463,2.0
-0.10352,-0.24533,-0.60705,0.20146,-0.06636,-0.20621,-0.75584,1.03031,1.0
-0.05218,-0.17921,-0.11202,-0.59722,-0.39768,-0.66604,1.15047,-0.97981,4.0
0.02337,1.137,1.26577,-0.59939,-0.34984,-0.05321,1.17755,-1.41222,5.0
0.36297,0.62423,1.34806,0.85636,0.03651,0.49011,1.03506,-0.8793,5.0
-0.04745,-0.04673,-0.94984,-0.58645,0.09541,-0.16895,-0.54339,0.73289,1.0
-0.00015,0.00568,0.73259,1.41212,-0.34495,0.51606,0.47268,-1.14732,5.0
-0.09278,-0.12283,0.03509,-0.3823,1.68541,0.18599,-0.08324,0.9298,3.0
-0.11154,-0.17689,0.38425,-0.11744,0.85139,-1.23406,-0.9596,-1.48234,3.0
-0.11262,-0.02744,-0.41942,-0.11209,-0.41082,-1.23406,0.58891,-1.48234,2.0
-0.09374,-0.11311,0.01686,0.22017,-0.39884,-0.4803,-1.5891,0.1623,3.0
-0.11486,-0.24533,0.55635,0.79739,-0.41082,-1.23406,-0.34406,-1.48234,2.0
-0.11511,-0.11339,0.26484,0.74623,-0.41082,-1.23406,-0.40193,-1.48234,1.0
-0.01482,0.55588,-0.30006,1.27013,-0.27981,2.02203,-0.38611,-0.55833,5.0
-0.10284,-0.24533,-0.20073,-0.15388,-0.41082,-0.78438,0.90775,1.53284,4.0
0.24357,0.08087,-0.64792,0.78513,-0.34416,-0.77047,-2.21322,-0.99991,5.0
-0.10781,-0.24533,-0.47362,-1.26557,-0.41082,-0.23012,-1.05083,0.02525,2.0
-0.06821,0.10424,0.24244,-0.30371,-0.40502,0.97976,-0.65591,-0.8793,5.0
-0.11118,-0.24533,0.22665,0.56497,-0.36667,0.68459,-0.67126,1.53284,1.0
-0.11543,-0.24533,-1.49839,0.38812,6.48623,-1.23406,-0.81461,-1.48234,1.0
-0.11154,-0.1718,-1.35154,-1.31581,-0.36407,0.03563,-0.01422,0.52778,2.0
-0.10909,-0.24533,0.74646,-0.76317,-0.41082,-0.0349,0.24358,1.53284,4.0
-0.11446,-0.24533,0.30607,-0.75782,-0.41082,-0.0349,-0.17072,-1.48234,2.0
-0.01875,0.45215,1.80546,0.89423,0.00071,1.35052,1.78403,-1.40085,5.0
-0.1149,0.23936,3.13998,-2.06154,-0.41082,-1.23406,-1.09691,-1.48234,4.0
-0.06156,-0.07241,-0.56364,-0.06207,3.19608,-0.18963,0.80401,0.19276,3.0
-0.10813,-0.17757,-0.92917,0.98998,-0.35071,0.33005,-0.68371,1.23132,1.0
-0.10829,0.06614,-1.09371,-0.90963,-0.41082,0.82163,-0.6511,1.03031,2.0
-0.02172,0.00276,0.99326,1.04151,-0.39588,0.44581,2.63729,0.45193,5.0
-0.05158,-0.20093,-0.42269,-0.42321,3.50592,0.46553,0.12018,0.12576,3.0
0.00718,-0.13136,0.30139,-0.03954,0.10811,-0.16972,-0.62515,-0.15566,3.0
0.03824,0.37335,0.65617,1.34111,-0.40346,1.96368,1.31636,-0.57779,5.0
-0.08448,-0.23525,0.30709,0.67876,-0.41082,0.79528,0.12826,0.71052,4.0
-0.04829,-0.21935,0.21226,-0.35499,-0.39016,-0.29046,0.43475,1.15594,4.0
-0.11202,-0.24533,2.0707,-0.24174,-0.36009,1.10429,-0.24609,1.3009,5.0
-0.03378,-0.22043,-0.91159,-1.22019,-0.4074,0.10075,0.05978,0.35618,1.0
-0.11406,-0.1522,1.4023,1.34307,-0.33134,1.16425,0.17193,0.02525,4.0
-0.11086,-0.24533,0.86368,-0.18485,-0.41082,0.09833,-0.88171,0.9298,4.0
-0.10124,-0.22486,0.62205,1.01699,0.44399,-0.64843,-1.42018,-0.19012,3.0
2.68551,1.39694,0.11332,-1.15324,0.29943,-0.32364,0.26633,-0.36595,4.0
-0.10729,-0.2239,-0.81219,1.57167,-0.41082,-1.07054,-2.04675,-1.48234,1.0
-0.11458,-0.24533,-0.26736,0.12768,1.91142,-1.23406,-0.90383,-1.48234,1.0
-0.10729,-0.24533,-0.03994,-0.50784,-0.41082,-0.23476,-1.11064,1.53284,2.0
-0.11755,4.50467,1.92227,3.25298,-0.41082,-1.23406,2.0062,-1.48234,3.0
-0.11146,-0.24533,-0.11962,0.22178,-0.0878,0.56467,-0.33427,0.77905,2.0
-0.10785,-0.24533,0.30823,-0.4421,-0.41082,-0.69105,1.00897,1.53284,2.0
-0.10801,-0.15944,1.83835,-2.12011,-0.41082,-1.18303,-0.60371,1.03031,5.0
-0.11346,-0.24533,-0.33918,1.07023,-0.27458,0.36481,-0.21912,-1.48234,2.0
-0.05222,0.00991,-0.49532,-0.84519,-0.41082,-0.01092,0.14295,0.2913,3.0
-0.10096,-0.17255,-0.87793,-0.70423,-0.41082,-0.72013,0.30295,1.53284,2.0
-0.1145,-0.24533,1.43791,1.22219,-0.41082,2.76312,-0.06383,1.53284,2.0
-0.10148,-0.24533,-1.61784,-0.8032,-0.41082,0.05734,-0.23765,1.1021,1.0
-0.11242,-0.24533,0.13495,0.27878,0.24437,-0.95733,-0.12981,1.53284,2.0
-0.06224,-0.20722,0.55076,1.21464,-0.41082,-0.57997,0.15597,-0.19012,4.0
4.20552,0.11369,-0.05328,-0.31214,-0.27853,-0.62501,-0.25013,-0.41829,5.0
-0.11142,-0.24533,1.40948,0.02083,-0.41082,-1.07765,-0.70018,1.53284,3.0
-0.10929,-0.24533,-1.30219,-0.80442,4.14077,-1.08722,0.53074,1.53284,1.0
-0.1123,-0.07006,-0.1327,-2.64777,-0.41082,0.07411,0.07843,0.02525,2.0
-0.1115,-0.24533,-0.27174,0.57415,-0.41082,-0.48976,-0.45712,0.52778,1.0
-0.11226,-0.037,0.70101,-0.05752,0.01303,1.16425,-0.31947,0.02525,3.0
0.07183,0.17975,1.00091,-2.00653,0.5135,-0.15482,0.7233,-0.39997,4.0
-0.11286,-0.24533,1.10342,1.34307,-0.35121,0.56467,-0.43701,-0.47728,2.0
-0.11214,-0.24533,-0.35078,0.7618,-0.41082,-0.4767,-0.67981,1.53284,1.0
-0.11274,-0.24533,0.26484,1.29649,-0.41082,-1.23406,-0.38292,-1.48234,3.0
-0.06012,-0.19547,1.47784,-0.21038,0.21179,-0.07683,-0.74786,0.26559,5.0
-0.11138,-0.24533,0.64063,0.55235,-0.41082,-0.81083,0.29263,1.53284,3.0
-0.11442,-0.24533,-0.05804,-2.406,0.119,-0.7011,0.029,-1.48234,3.0
-0.00933,-0.17492,0.11251,-0.6177,-0.26528,-0.53552,0.6683,0.02525,3.0
-0.10589,-0.24533,0.11203,-0.13808,-0.41082,-0.0349,0.04673,0.52778,2.0
-0.11711,-0.24533,2.04066,-2.47673,2.14365,-1.23406,0.62815,-1.48234,3.0
-0.11755,-0.24533,-0.65596,3.25298,-0.41082,-1.23406,-0.41038,-1.48234,4.0
-0.11022,-0.16006,0.99387,1.95917,-0.33391,3.56255,0.0593,0.02525,4.0
-0.09446,-0.09333,1.60405,2.36235,-0.29964,-0.0349,1.59328,-1.48234,5.0
-0.10565,-0.00263,1.19639,-1.71277,-0.38698,4.93301,-2.05805,0.77905,4.0
-0.1121,-0.24533,-0.58079,-0.62179,-0.41082,0.26488,-0.61257,0.32677,1.0
-0.08412,-0.21031,-0.78633,-0.79958,1.08463,0.28066,0.08004,0.52778,2.0
-0.11543,-0.24533,-0.6698,-0.22577,-0.41082,0.20493,-0.1819,1.53284,1.0
-0.09891,-0.19148,1.51136,1.71036,-0.2427,2.3634,0.31237,-0.8123,4.0
-0.10256,-0.10251,-0.16233,1.18603,-0.39184,1.16425,0.06764,-1.48234,4.0
-0.10605,0.02703,0.93009,0.80303,-0.31216,-0.20621,3.94221,0.77905,5.0
-0.11082,-0.24533,-0.77394,-0.96891,-0.41082,-0.33469,-0.86047,0.77905,1.0
-0.06452,-0.08016,-0.17461,-0.28164,-0.39464,-0.6806,1.54317,0.52778,3.0
