@relation bank1-10
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute label {1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0}
@data
1.32402,1.28752,-0.05483,1.33839,0.33598,-0.37687,-0.06048,0.43676,7.0
1.6673,-1.08143,0.24055,1.15706,1.87595,0.97576,0.29127,1.32459,10.0
-0.09036,-0.0449,0.24153,-1.40704,2.80077,1.1546,1.25719,-1.3389,10.0
0.39175,0.07291,-0.94718,-0.80329,0.97774,-0.13953,-1.29308,0.43676,9.0
1.4467,0.93111,0.4356,-0.4501,-0.33696,-0.47473,0.15262,1.32459,3.0
0.30163,-0.869,-0.25088,-0.34047,-0.52614,0.09594,0.05877,0.43676,6.0
-0.09531,1.16825,1.39039,-0.76579,-0.9116,-0.92091,0.30064,0.43676,1.0
-0.61238,0.94592,-1.71853,-1.315,-0.78208,0.74419,1.51325,1.32459,6.0
-0.3905,-0.29251,0.05608,0.31174,0.34302,0.02773,-1.17081,1.32459,7.0
0.25321,1.50002,0.87891,-0.2242,-0.43768,-0.97916,-0.27689,1.32459,1.0
-1.57885,1.40794,0.15724,0.01338,-0.16676,-0.21379,-0.45609,0.43676,4.0
0.14276,1.6346,-1.46115,-0.9105,-0.69829,0.44783,-1.46792,0.43676,8.0
-1.3175,1.50298,-1.63192,-0.05933,-0.95316,-0.66481,-0.58248,-1.3389,1.0
1.43244,1.11282,0.44698,-0.79691,1.02705,-0.50231,-1.63728,0.43676,8.0
-0.33992,1.1795,-1.15394,-0.97669,-0.8075,-0.37609,-2.46858,-1.3389,5.0
-0.69377,-1.52659,-0.92203,-1.07419,0.74461,-0.63657,-0.95978,-0.45107,5.0
-0.71209,1.50676,0.34056,-0.02166,-0.22445,0.10072,0.52754,1.32459,5.0
1.63165,0.13476,1.50855,-0.75033,1.44996,-0.24929,0.48983,1.32459,9.0
0.96765,-1.67915,0.10067,-1.36281,-0.44673,-0.74327,0.04104,1.32459,2.0
1.60176,-1.1654,-0.39452,0.00255,-0.3913,1.82668,-0.56611,1.32459,10.0
-0.48801,1.61748,-1.46284,-1.20615,0.76934,-0.6063,0.33996,-1.3389,7.0
-0.92284,-1.13353,0.7781,-0.32759,0.46411,-0.85732,0.34098,1.32459,3.0
0.06659,-1.15201,0.1225,-1.72706,-0.97021,-0.12469,-0.12627,1.32459,2.0
-0.97157,0.41613,1.64914,0.17812,-0.35209,-0.53001,0.50567,1.32459,3.0
-0.65371,-1.43967,-0.98077,0.18498,-0.6913,-0.04112,0.78869,-1.3389,4.0
