@relation bank1-10
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute label {1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0}
@data
-1.69207,-0.86674,-1.56284,0.55999,0.80367,-0.68747,-1.43183,0.43676,7.0
-0.30527,-0.90402,-1.1189,-1.73049,-0.46867,3.05523,0.63214,1.32459,9.0
1.46741,0.77984,-1.61104,-1.11894,1.11892,-0.29091,-0.91427,-0.45107,9.0
0.66675,-0.8756,-0.39735,1.38258,0.30271,-0.21183,1.08112,-1.3389,6.0
0.71707,-1.1067,-1.26731,-1.43118,-0.36007,-0.26645,-0.18981,-1.3389,5.0
0.67893,-0.99952,-0.156,-0.17377,-0.54729,1.06207,1.45619,1.32459,8.0
1.49355,-1.64808,0.62944,-0.92361,-0.97645,-0.86291,-0.73107,0.43676,1.0
0.45565,-1.23562,1.42272,0.20979,0.79399,-0.05711,-1.07308,-0.45107,8.0
-0.34727,0.547,1.56544,0.29177,-0.09921,-0.11947,-1.53457,0.43676,7.0
1.19617,0.30803,-0.1741,-0.59212,-0.18815,6.6673,-0.65587,0.43676,10.0
1.49377,-1.01333,-1.42318,0.82852,-0.62829,-0.16435,0.93725,-1.3389,6.0
-0.34074,-0.62491,0.2375,0.93025,-0.77934,4.8975,1.3966,-0.45107,10.0
-0.22024,0.80004,-1.53445,-0.07985,-0.8498,0.21105,-0.32329,-0.45107,6.0
-0.64854,-0.80459,-0.26885,-1.15994,0.86462,0.53711,1.39802,-0.45107,9.0
-1.53241,-0.85534,1.04378,1.18817,-0.51891,0.33099,0.52543,-1.3389,5.0
-0.11223,0.55993,-1.04729,-1.48442,-0.9312,-0.57911,0.71946,-0.45107,2.0
0.54295,-1.44582,-1.1296,-0.60776,-0.95722,-0.70569,0.941,1.32459,1.0
-0.41579,-0.01813,-1.69881,-1.54063,-0.89301,0.19716,1.21259,1.32459,4.0
-0.57742,-0.35129,1.42773,-1.58924,-0.58549,-0.7463,1.429,-1.3389,3.0
-1.21538,-0.22674,-1.35797,-0.29159,0.48962,-0.68443,-2.4512,1.32459,8.0
1.25306,-0.40397,0.64881,1.54624,-0.85943,-0.24692,1.1202,-1.3389,3.0
1.3737,-0.43791,1.35742,-0.15341,0.06903,-0.71669,-0.68035,1.32459,2.0
-1.63539,-0.51147,-0.852,1.60518,-0.98598,0.38645,0.52849,-1.3389,4.0
0.67646,-0.95236,0.66977,-0.00367,-0.77941,-0.41133,1.45364,0.43676,2.0
-0.19189,-0.89812,0.34811,0.35271,-0.16061,-0.20762,0.05742,-0.45107,4.0
