@relation bank1-10
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute label {1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0}
@data
-0.58071,0.75546,0.08348,0.8825,0.21576,-0.05252,-0.20393,0.43676,7.0
0.22719,-0.39447,-0.18985,0.90743,0.63894,0.65112,-2.25527,-1.3389,9.0
-1.00853,1.20276,-1.23199,1.56952,-0.92723,1.74549,1.65628,-0.45107,9.0
-1.31576,-1.19475,-0.79161,0.34126,1.18349,-0.9568,-1.20754,1.32459,6.0
-0.61411,-1.06602,-1.018,0.33631,-0.51345,0.19332,0.76791,1.32459,5.0
0.9608,-1.40902,0.32181,0.53316,0.19092,0.17893,-1.36653,-0.45107,8.0
-0.26504,0.60682,0.27305,-1.12171,-0.89503,-0.81484,1.51958,-1.3389,1.0
-0.65857,0.19479,-0.61916,1.39099,-0.44924,0.68532,-1.00759,-0.45107,8.0
-0.13654,-0.28845,0.16325,1.01852,0.87026,-0.28516,1.63009,0.43676,7.0
-0.464,0.07048,0.86908,0.83281,4.67274,-0.6832,-0.92351,0.43676,10.0
1.37384,-1.03317,1.50281,-0.02018,0.25789,-0.24475,0.27664,0.43676,6.0
0.18813,-0.18919,-0.13583,0.28205,-0.03791,3.16581,-0.70831,0.43676,10.0
1.03354,0.12243,-1.38066,-0.089,0.34303,-0.68475,-1.21126,-1.3389,6.0
-1.67885,-0.88575,0.54497,0.4018,-0.22879,0.99251,0.56128,1.32459,9.0
0.27487,-1.50231,1.28322,0.89437,-0.57082,0.21794,0.07519,-0.45107,5.0
1.48539,-1.47439,0.73653,0.2121,-0.10109,-0.98067,-2.46201,-0.45107,2.0
1.57523,-0.14239,1.48004,1.21222,-0.98816,-0.65001,0.89099,0.43676,1.0
1.22313,1.31617,0.64664,0.81756,-0.81873,0.09013,-0.6997,0.43676,4.0
-1.24515,-0.21793,0.06324,0.21495,-0.74503,-0.34902,-0.54681,-0.45107,3.0
-0.21628,-0.34834,-1.46464,-0.60864,0.25052,0.28055,1.3408,-0.45107,8.0
0.16909,-0.74661,-1.29411,1.10073,-0.09304,-0.85852,1.28249,0.43676,3.0
-1.05546,-0.84118,-0.66724,0.7102,-0.62691,-0.41836,0.14388,-0.45107,2.0
-0.76467,-0.1531,0.51951,-1.20648,-0.26972,-0.56155,-1.90914,0.43676,4.0
0.89516,-1.52017,0.09129,-1.72485,-0.83199,-0.57884,-0.35035,-1.3389,2.0
0.93109,-1.4403,-0.65073,0.04859,0.6365,-0.85122,0.16888,1.32459,4.0
