@relation bank1-10
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute label {1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0}
@data
-0.5417,-0.47322,-0.11124,-1.58768,0.17411,-0.18674,-1.04042,0.43676,7.0
-1.54063,0.96275,-0.64619,-1.50711,2.60107,-0.66399,0.73502,-0.45107,9.0
0.51614,-1.31587,-1.21245,-0.61646,-0.1809,0.66948,-0.6436,1.32459,9.0
0.92847,-1.01716,1.51498,-0.24677,-0.46136,-0.00891,1.06722,-1.3389,6.0
0.34068,-0.25069,-0.87801,-0.28423,-0.10884,-0.48982,0.0802,0.43676,5.0
1.55335,-1.60758,-0.70567,1.1642,0.4815,0.0109,-1.06348,-1.3389,8.0
1.05169,1.15927,-1.10678,0.08435,-0.90009,-0.86177,-0.00293,-1.3389,1.0
-0.81752,0.91539,0.2676,1.16129,1.25115,0.21296,0.06693,0.43676,8.0
1.21103,0.32758,-1.2302,0.267,1.14655,-0.97138,-1.96441,-0.45107,7.0
-0.55124,0.6809,-1.2254,-0.25651,3.30278,0.46181,0.48506,1.32459,10.0
0.52085,0.46542,0.47563,0.24919,0.23995,-0.21903,-0.52626,1.32459,6.0
-0.87728,1.65407,1.26986,0.58114,-0.8587,2.51523,-1.31925,0.43676,10.0
-0.65507,-0.79399,1.11563,1.15449,-0.66303,0.68673,0.64676,-1.3389,6.0
-1.60096,0.69942,-0.94233,1.02912,1.25072,-0.12962,-2.29429,1.32459,9.0
0.2036,1.71859,0.28829,-1.132,-0.55834,-0.29923,-0.12914,-1.3389,5.0
0.75917,-1.51029,0.7693,-1.17498,-0.53373,-0.35743,-0.52457,1.32459,2.0
-1.25768,-0.10821,1.17652,1.44093,-0.90744,-0.43569,0.63625,0.43676,1.0
-0.56971,-1.31629,0.99908,1.42376,-0.77887,-0.29026,1.02389,-1.3389,4.0
-0.64228,1.5052,-0.69325,0.03952,-0.17534,-0.83371,-0.97927,-0.45107,3.0
1.3929,0.82597,-0.42771,-1.0461,0.58814,0.08451,-1.87887,-1.3389,8.0
1.47826,-0.73292,1.66622,-1.40399,-0.93397,-0.13913,0.07777,-1.3389,3.0
-1.53321,0.50186,-0.42733,-0.50951,-0.62376,-0.48714,0.64581,-0.45107,2.0
-0.02856,0.19436,0.74607,-0.6263,-0.96993,0.55377,-0.22134,0.43676,4.0
-1.23714,-1.01977,0.99119,1.15588,-0.87515,-0.05755,1.23881,1.32459,2.0
0.46515,0.49675,-0.81655,-0.67769,-0.1513,-0.47518,-0.031,-0.45107,4.0
