@relation bank2-10
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute att8 real
@attribute att9 real
@attribute att10 real
@attribute att11 real
@attribute att12 real
@attribute att13 real
@attribute att14 real
@attribute att15 real
@attribute att16 real
@attribute att17 real
@attribute att18 real
@attribute att19 real
@attribute att20 real
@attribute att21 real
@attribute att22 real
@attribute att23 real
@attribute att24 real
@attribute att25 real
@attribute att26 real
@attribute att27 real
@attribute att28 real
@attribute att29 real
@attribute att30 real
@attribute att31 real
@attribute label {1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0}
@data
1.55249,-1.39062,0.14409,1.052,1.11995,-0.62329,0.2774,-0.68831,-0.14529,0.476,0.20635,-0.12262,-1.60022,-0.83402,-0.42334,0.92519,-0.98663,-0.00279,0.87656,-0.31143,-0.47264,0.02043,0.32449,0.6044,1.27226,-1.22154,1.67909,1.20169,-0.81539,0.60415,1.18614,1.40521,3.0
-1.63069,0.32372,-0.65309,0.20606,1.53217,-0.63174,-0.57447,-0.23848,-0.74353,0.71649,1.28836,-0.83543,1.13031,-1.37112,1.27936,3.0819,0.11828,-0.94605,0.13892,0.21395,0.07907,-1.21938,1.55469,0.07798,0.60544,-1.22154,-0.49043,0.47692,-1.08239,-1.22821,-0.03383,-0.7057,1.0
-1.15841,-0.76378,0.26162,0.85424,0.65405,-0.77344,-1.46099,-1.1814,0.70056,-0.08722,-0.18915,0.40504,-1.41773,0.54499,-0.46922,1.39047,-0.17186,0.95028,-0.22018,-1.16042,0.8665,-1.21938,0.58269,-1.08474,1.38405,-1.22154,-0.58502,0.27826,1.00278,-1.22821,0.39631,-0.7057,4.0
1.25871,-1.02847,-0.05542,1.81968,-0.1542,0.36314,1.68859,-0.04236,-0.5568,0.1036,-1.35953,-0.76433,1.41138,1.06109,-0.28209,0.7066,-0.42975,0.84501,0.30431,0.44305,1.27355,0.02043,-0.91634,1.04655,0.1176,0.6157,0.19949,-0.25325,0.11518,-1.22821,-0.01886,0.70158,2.0
-1.03109,-0.47556,-0.8539,3.7645,-0.79253,0.28904,1.10396,-1.63142,-0.22994,0.50175,1.35892,-0.44886,-0.41159,0.37906,4.0657,0.51842,-0.38841,-0.3691,-0.89072,0.9588,0.58184,0.02043,1.26792,-0.13259,1.63527,-0.60912,-0.26418,-1.64659,-1.05786,-0.61743,0.49914,-1.40934,5.0
-0.18904,1.65516,-0.43039,0.35744,1.38616,-0.9695,1.09751,-0.70407,0.1205,1.76187,-1.48991,0.71736,0.49357,0.73304,-0.91558,2.18189,-1.441,1.84531,-1.50824,-1.30034,0.01504,-1.21938,1.19084,0.82223,-1.19962,0.00329,-0.61327,0.87223,-1.67996,-0.00664,0.64134,-1.40934,10.0
-0.30811,-1.06251,-0.75657,0.77698,1.27075,0.33583,-1.11458,-0.23238,-0.96763,0.42037,1.0284,-0.82582,-1.58693,-0.28909,1.18591,-0.59038,1.19303,-0.88572,1.26398,1.05517,-1.15289,-1.21938,0.07597,1.25786,0.07256,-0.60912,-1.35438,1.26868,-0.85638,-1.22821,1.74757,-1.40934,5.0
-0.47178,-0.56657,-0.87953,-0.40736,-1.54026,0.01355,1.3281,1.24126,0.22811,-0.71466,-1.73799,-0.4351,0.87895,1.08031,1.2349,0.38255,1.07166,-0.5468,0.36538,0.52719,-1.62093,0.02043,1.5626,-0.07527,0.20861,1.84053,-1.57579,0.88624,-0.34302,1.21494,1.22585,0.70158,4.0
-1.61221,1.44365,-0.88194,-0.32863,0.9961,-0.53766,1.28543,-0.60873,1.67506,1.44904,-0.13033,0.40791,1.10922,0.96601,0.13445,-0.94273,-0.60062,-0.84026,-1.06722,0.68675,-0.24793,-1.21938,0.76104,-0.09048,-0.76847,-0.60912,-1.56831,1.42327,-1.34807,1.21494,1.4256,-0.00206,7.0
1.39225,-1.01043,0.6158,-0.69776,0.98353,1.09003,1.1234,-0.19133,3.49399,0.66624,-1.38231,0.03149,0.46792,0.52494,-0.70948,-0.26557,0.55142,1.97819,-1.8897,1.00328,-1.27156,1.26024,0.0623,0.90714,-0.21396,-0.60912,1.63153,0.01926,-1.60992,-1.22821,1.28776,-0.00206,7.0
