@relation bank2-10
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute att8 real
@attribute att9 real
@attribute att10 real
@attribute att11 real
@attribute att12 real
@attribute att13 real
@attribute att14 real
@attribute att15 real
@attribute att16 real
@attribute att17 real
@attribute att18 real
@attribute att19 real
@attribute att20 real
@attribute att21 real
@attribute att22 real
@attribute att23 real
@attribute att24 real
@attribute att25 real
@attribute att26 real
@attribute att27 real
@attribute att28 real
@attribute att29 real
@attribute att30 real
@attribute att31 real
@attribute label {1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0}
@data
0.44492,-1.00504,-0.08477,-0.56382,-0.444,-0.68647,1.234,-1.42839,-0.60157,1.37778,0.16254,-0.65897,-1.45959,0.82573,-0.12913,-0.76401,0.13381,-0.62686,-0.31297,0.6879,1.39073,-1.21938,-1.39082,0.90471,0.03959,0.00329,0.03008,-1.4664,-0.89484,-1.22821,1.54575,-1.40934,5.0
-0.45048,0.82464,-0.36498,-0.00697,-1.41857,2.56361,0.00597,-1.64022,-0.63167,2.49618,-1.08124,-0.63595,-1.24265,1.13079,-0.22087,-0.25151,-0.81668,-0.68194,0.00927,1.13394,-1.12985,0.64034,0.70283,-1.4364,-1.19365,0.00329,0.46455,-0.91211,0.06685,-1.22821,1.11094,-0.7057,9.0
-0.20579,-1.60375,-0.33968,0.04624,-1.12822,-0.89458,-0.11139,0.29285,-0.66371,-0.25877,-0.71766,-0.16788,-0.35177,-0.27838,0.09638,0.32245,1.04523,0.08402,1.37368,0.29763,1.08593,0.02043,-0.37754,-1.41111,1.53219,1.22812,-1.2925,1.41691,0.39352,-0.00664,1.17475,-0.00206,7.0
-0.30159,-1.49552,1.11869,-0.91294,-1.19301,0.26429,-1.58975,-0.20053,-0.06424,-0.77785,0.64408,-0.458,0.16902,0.30288,1.86253,0.40035,-0.63929,-0.38421,-0.36643,-0.48131,-0.81773,-1.21938,1.59402,0.28947,1.66691,-1.22154,0.76554,-0.99712,0.30557,-0.00664,-1.26903,-0.7057,4.0
0.6566,1.57405,-0.6772,-1.00167,-1.20681,-0.62743,0.85809,-1.71531,-0.61605,-0.80027,-0.43827,-0.24262,-1.36863,0.75702,-0.64819,0.11099,-0.78215,0.11835,-0.38119,0.64053,0.12017,1.88014,0.98158,0.40244,-0.39639,0.6157,-0.89778,-1.0271,0.96872,-1.22821,-1.54979,1.40521,3.0
-1.55229,0.95919,-0.81076,-0.90157,0.47518,0.3951,1.63514,-0.51813,-0.63682,-0.65517,1.17991,0.28795,-0.33209,-1.47475,0.25149,-0.40834,-0.61938,0.4114,-1.74729,1.42427,0.11292,0.64034,1.66256,-0.79773,-1.7515,0.6157,0.47363,1.01517,-0.68873,1.82573,1.26632,1.40521,6.0
0.29285,0.53551,4.03735,1.13017,-0.2915,-0.87598,-1.52671,-0.76128,-0.03971,-0.91607,1.63908,-0.63654,-0.26625,-1.36411,1.37175,0.1617,1.5666,-0.57078,-0.33519,0.42198,-1.06209,0.02043,1.72288,-0.23571,-1.74469,-0.60912,1.59406,-1.08505,-0.11326,-0.00664,0.45625,-0.7057,1.0
0.17988,0.6496,-0.90538,4.30682,-1.26089,-0.90351,1.60497,0.44925,-0.21559,-0.96322,-0.7674,-0.61494,0.92555,0.90244,-0.29014,0.74624,1.09536,-0.64937,0.43626,-0.49205,-0.31562,0.64034,-1.71771,0.90285,0.31889,0.6157,0.78034,-0.48231,0.18389,-0.61743,-1.50796,-0.00206,4.0
-0.50574,-1.33492,0.23111,-0.6706,-0.4407,-0.32116,0.17293,-0.24121,-0.90305,-0.86324,-0.52801,-0.76551,-0.44968,0.60525,-0.40005,0.39298,1.46843,-0.78802,-0.54193,0.4444,0.80578,0.64034,-0.84427,-0.27282,-0.77741,1.22812,-1.04487,0.43333,0.30341,-1.22821,-1.22752,-0.00206,6.0
1.2965,-1.17325,-0.78661,-0.35305,1.27268,0.03232,0.39814,0.5337,0.18355,-0.47211,1.02461,1.70273,0.35659,-0.05908,-0.92783,-0.00666,0.64517,-0.11588,0.13917,-1.11324,-1.33469,1.26024,0.43382,-0.21517,-1.06038,1.22812,-1.71306,-1.38584,0.33324,0.60415,0.15567,-0.00206,8.0
