@relation bank2-10
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute att8 real
@attribute att9 real
@attribute att10 real
@attribute att11 real
@attribute att12 real
@attribute att13 real
@attribute att14 real
@attribute att15 real
@attribute att16 real
@attribute att17 real
@attribute att18 real
@attribute att19 real
@attribute att20 real
@attribute att21 real
@attribute att22 real
@attribute att23 real
@attribute att24 real
@attribute att25 real
@attribute att26 real
@attribute att27 real
@attribute att28 real
@attribute att29 real
@attribute att30 real
@attribute att31 real
@attribute label {1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0}
@data
-0.24675,-0.69024,-0.78293,1.7105,-0.80299,-0.11587,0.09905,-1.3626,-0.76016,-0.81405,0.6465,-0.92052,-1.5371,-0.49983,-0.59678,-0.66911,0.30297,0.72846,-0.85258,1.25312,-0.0065,-1.21938,-0.31301,-0.18466,-0.40093,0.6157,1.06806,-0.10157,-0.9485,-1.22821,0.90956,0.70158,5.0
-1.03299,-1.02434,0.8824,-0.65271,-1.49912,-0.91403,-0.34134,-0.67881,-0.05676,-0.48775,0.85404,0.44185,1.17472,-1.62772,0.01837,-0.82118,0.00073,1.63134,0.81049,-0.08747,-1.34872,1.26024,-1.66712,0.59369,0.24104,-1.22154,1.39801,-1.36284,0.30003,1.82573,-1.05557,1.40521,9.0
1.54501,-1.09114,-0.839,-0.91461,-0.95596,-0.93401,1.41265,-0.78476,-0.17967,-0.64881,0.97798,-0.58016,0.07528,-1.14454,-0.52745,-0.0044,0.62357,1.41851,-0.59318,0.6868,-0.92196,0.02043,1.37373,1.4831,0.91044,0.6157,0.46119,0.43334,1.19083,-0.61743,1.28036,-0.7057,7.0
0.97098,1.13833,-0.14262,0.75533,0.79403,0.02265,-0.1385,0.77071,-0.00735,-0.42126,-0.89741,-0.74383,-0.88366,-0.61833,-0.82186,-0.62847,-1.54553,-0.16443,0.15483,-1.10225,-1.51169,1.88014,-1.68884,-0.33332,-0.84615,0.00329,0.48257,0.68984,-0.53145,1.21494,-1.71744,0.70158,4.0
-1.19962,-0.02147,-0.70301,-0.34621,-0.21207,0.52151,-0.10916,0.46939,-0.06057,0.36648,-0.44969,-0.60691,-1.3043,0.51186,-0.89047,0.22033,0.94096,-0.69561,-0.77495,1.00952,-1.44562,0.64034,0.21497,-0.09434,-0.43264,-1.22154,1.2297,-1.16618,-1.59968,0.60415,1.54207,-0.00206,3.0
0.747,-1.0828,-0.76995,-0.50446,-0.94084,-0.79174,0.71166,0.19798,-0.89372,-0.90977,0.82028,0.34054,1.12721,0.12574,-0.0995,2.48502,-0.17373,-0.22833,-0.77421,-0.386,1.68253,0.02043,-0.0235,-1.24552,0.27886,0.6157,0.07816,1.7196,0.43675,-0.00664,-1.65266,-0.7057,6.0
-1.37949,0.71675,-0.55702,-0.51944,-0.08529,-0.53316,1.16827,1.27141,0.25494,-0.10361,-1.39035,-0.88879,1.17123,0.18005,0.06705,-0.41388,1.36286,-0.05903,-0.14999,0.08439,0.2915,1.26024,1.15156,0.19359,0.13245,1.22812,1.49827,-0.23378,1.7193,0.60415,0.57139,-0.00206,1.0
1.03658,-1.61687,-0.73792,-0.78507,-1.72764,-0.71535,-1.61219,-0.25221,-0.43611,-0.17816,-0.67934,-0.05436,1.1435,-0.97928,-0.8762,0.98218,-0.34486,-0.76848,-1.96997,-0.04051,-1.50933,-1.21938,-0.49617,-0.43974,-0.11928,-1.22154,0.23412,1.38763,1.08632,-1.22821,0.24337,-1.40934,4.0
-1.21695,1.26829,-0.20868,-0.91636,1.19547,-0.76145,0.60345,0.34913,-0.73707,0.47601,-0.06247,2.50216,-1.01644,-1.35625,-0.1621,0.58845,1.0938,-0.96642,-0.94093,1.14259,-0.24567,-0.59947,1.50621,1.24767,0.60908,0.00329,-1.55051,-0.42306,1.49914,-1.22821,1.16281,-1.40934,6.0
-0.80387,-0.59547,1.16194,-0.29736,1.46121,-0.06724,-0.20066,0.32595,-0.68104,0.67586,-0.86812,0.33883,-0.6117,1.13811,-0.35671,1.16819,-1.3601,1.43658,0.36425,-0.56919,0.10457,1.26024,1.20024,0.71114,-0.23012,-1.22154,0.14233,-0.915,-0.29884,0.60415,-1.5625,-0.00206,8.0
-1.55138,-0.30189,-0.20213,0.86146,1.66546,0.30902,-0.06755,-0.25851,0.03101,-0.86518,-1.56353,-0.93484,0.31064,0.74632,-0.65182,1.03515,-1.14808,0.13872,-0.55102,0.33353,-0.92228,-1.21938,-1.66604,-0.84443,0.92219,-0.60912,0.73195,0.68464,1.13329,-1.22821,0.46805,-1.40934,5.0
0.83468,1.70152,0.03048,0.13527,-1.53371,1.08417,-0.43022,-1.67042,1.12151,-0.94367,0.89612,-0.71111,-1.14762,-1.54631,-0.3537,-0.3071,-0.01502,-0.12901,0.94899,0.43085,1.67395,-0.59947,0.06493,-0.23838,1.56981,0.00329,-1.7074,-1.34196,1.71234,1.21494,-0.78184,-0.00206,8.0
1.70592,0.70016,-0.20911,-0.8923,0.98652,-0.62155,-0.98677,0.28317,-0.23583,1.04016,0.38769,-0.45396,-0.2614,0.5795,0.31873,-0.94085,-1.44512,-0.10661,0.95226,0.41265,0.82444,-1.21938,-1.6939,0.06065,-0.98576,-1.22154,-0.90637,-0.07431,-0.5933,-0.61743,-1.709,-1.40934,4.0
1.30626,-0.94776,-0.58026,0.1063,-1.0952,0.11523,0.61589,-0.28713,-0.69312,-0.75989,-0.53586,0.30082,1.54927,-0.29251,0.29404,-0.65826,-0.93213,0.93004,0.00766,-0.48589,-0.44859,0.02043,-0.79387,0.34556,0.00038,-0.60912,-0.79461,0.91078,1.30624,-0.61743,1.13887,-0.7057,8.0
-1.39838,1.60622,1.64242,-0.87419,0.00149,0.53051,0.14863,-0.34808,-0.33478,-0.49379,0.14814,-0.927,-1.16995,-0.04181,0.41178,0.6186,0.68641,2.43789,0.53373,-1.20361,-0.08119,-0.59947,-0.35982,1.41748,-0.12774,-0.60912,1.50727,1.26636,-1.55377,0.60415,-0.66741,0.70158,9.0
0.91526,-0.6845,-0.60153,0.16529,-0.90978,0.07626,-0.53655,-1.09372,0.8141,-0.70593,1.21071,0.82351,1.32981,-0.33659,-0.93911,1.61724,-0.06846,-0.63428,0.73925,0.39587,-0.62315,1.88014,-1.21854,-1.38249,0.43122,0.6157,1.26014,-1.2333,-0.88302,1.21494,1.50606,0.70158,5.0
1.02631,1.66982,0.41352,-0.20095,-1.47409,1.48465,-1.15707,-0.18376,-0.15299,-0.61777,-0.4214,-0.89955,-0.39267,-1.30099,2.11288,-0.47864,1.50318,-0.22311,0.49803,0.05,0.246,-1.21938,-1.2017,1.23399,0.1197,-1.22154,-1.37846,1.42602,-0.98521,0.60415,0.82984,1.40521,4.0
0.1896,0.16363,-0.63651,2.77809,1.60886,-0.73565,1.43588,-1.43038,0.35156,0.55911,-0.70587,-0.53007,0.13265,1.16209,0.52833,-0.75996,-0.00567,-0.72172,1.45263,-1.61669,-1.30939,0.64034,-0.9865,0.93478,-1.01257,1.22812,1.46205,-0.16949,0.87742,-0.00664,0.55522,-0.00206,3.0
-0.3755,-0.4109,0.31763,-0.02426,-1.46003,-0.53636,-0.83961,-0.29075,-0.53608,-0.18809,1.39754,-0.87375,0.7417,-1.26782,-0.13458,1.0008,0.7447,-0.91386,-0.16486,-1.01557,0.8835,-1.21938,0.52564,0.37812,1.45448,-1.22154,0.87628,0.15656,1.6663,-0.00664,-1.18077,-1.40934,1.0
