@relation computer2-10
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute att8 real
@attribute att9 real
@attribute att10 real
@attribute att11 real
@attribute att12 real
@attribute att13 real
@attribute att14 real
@attribute att15 real
@attribute att16 real
@attribute att17 real
@attribute att18 real
@attribute att19 real
@attribute att20 real
@attribute label {1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0}
@data
-0.3666,-0.43846,-1.24835,-0.902,-0.66712,-0.59873,-0.4589,-0.82092,-0.64158,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.67754,-0.8138,-0.14817,0.0812,1.03612,10.0
-0.31038,-0.43846,-0.68212,-0.41954,-0.26208,-0.0341,-0.42053,-0.4992,-0.45225,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.55337,-0.51113,0.31294,-0.18176,-0.14021,-0.45504,-0.61437,8.0
0.85168,-0.23773,0.13815,-0.22354,-0.15615,-0.51807,-0.38216,-0.65983,-0.11,0.73576,0.93218,0.47678,0.20527,-0.02234,0.94285,0.46503,-0.41876,-0.00778,-0.14817,-0.57268,-0.69078,3.0
-0.34786,-0.43846,-0.27382,-0.13308,-0.23715,-0.67939,-0.49727,-0.70211,-0.25755,0.73952,0.67388,0.44897,0.28891,-0.19752,-0.4085,-0.39399,-0.82297,-0.46348,-0.14658,-0.65004,-0.53193,7.0
-0.3666,-0.43846,-0.78128,-0.69595,-0.71074,-0.67939,-0.49727,-0.39723,-0.61994,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.25066,-0.12515,-0.80226,-0.88228,-0.14658,1.60088,1.19695,9.0
-0.2354,-0.30464,0.00776,-0.18333,-0.1873,0.04656,0.53871,-0.35108,0.11493,0.17235,0.88223,1.41147,1.27455,-0.05737,-0.53895,-0.5201,0.61883,0.81196,-0.14817,-0.63593,-0.63503,4.0
-0.29163,-0.33809,0.53665,-0.15318,-0.21846,-0.43741,-0.30542,-0.76614,-0.5349,-0.05376,-0.24826,-0.30033,-0.30259,-0.05737,-0.39481,-0.43034,-0.40023,-0.20165,-0.14817,-0.61096,-0.74931,5.0
-0.31038,-0.43846,-0.48256,-0.58036,2.46725,0.20788,0.07827,-0.44179,0.12337,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.45247,-0.45727,0.92647,0.05384,-0.14658,0.29634,1.1653,3.0
3.1383,6.31927,1.04534,1.52538,1.45777,0.77251,-0.34379,-0.05473,0.07394,-0.01608,-0.15625,-0.25707,-0.30259,-0.16248,-0.16418,-0.27775,0.70623,0.8863,-0.14021,-0.5896,-0.77985,2.0
-0.31038,-0.43846,-0.01244,-0.25369,-0.33062,-0.51807,-0.19031,-0.14291,-0.12442,-0.39293,-0.36657,-0.35595,-0.30259,0.64336,-0.40922,-0.40341,-0.50161,-0.33568,-0.1418,-0.48244,-0.7442,6.0
-0.2354,-0.27119,1.2351,2.57573,0.71001,0.28855,1.19099,1.39913,-0.52688,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.33715,-0.36751,0.73245,0.40463,-0.12908,0.2911,0.19207,2.0
0.36437,-0.43846,0.69703,0.16846,-0.19353,3.1117,4.721,0.1372,-0.47356,0.47384,1.2503,1.30642,1.01029,-0.19752,1.01781,1.0956,2.10984,2.41928,-0.13385,-0.64923,-0.54817,1.0
-0.04798,-0.13737,0.03959,-0.51,-0.206,-0.11476,-0.22868,-0.695,-0.07758,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.5822,-0.54703,-0.13978,0.07793,-0.13544,0.03084,0.7419,7.0
-0.32912,-0.405,0.70376,-0.05769,-0.04398,-0.67939,-0.49727,-0.76683,-0.53959,-0.12913,-0.23512,-0.29415,-0.29697,-0.05737,-0.22184,-0.32263,-0.77779,-0.75662,-0.12431,-0.52554,-0.02716,7.0
