@relation bank1-5
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute label {1.0,2.0,3.0,4.0,5.0}
@data
-0.20063,-0.50543,-1.622,0.98703,0.48889,0.23621,0.94214,0.43676,4.0
-0.97157,0.41613,1.64914,0.17812,-0.35209,-0.53001,0.50567,1.32459,2.0
-0.19189,-0.89812,0.34811,0.35271,-0.16061,-0.20762,0.05742,-0.45107,2.0
1.32402,1.28752,-0.05483,1.33839,0.33598,-0.37687,-0.06048,0.43676,4.0
-0.07481,1.1917,-1.06558,-0.63482,-0.29172,-0.70116,1.22995,-1.3389,2.0
1.46741,0.77984,-1.61104,-1.11894,1.11892,-0.29091,-0.91427,-0.45107,5.0
0.45565,-1.23562,1.42272,0.20979,0.79399,-0.05711,-1.07308,-0.45107,4.0
1.3737,-0.43791,1.35742,-0.15341,0.06903,-0.71669,-0.68035,1.32459,1.0
-0.33992,1.1795,-1.15394,-0.97669,-0.8075,-0.37609,-2.46858,-1.3389,3.0
-0.61238,0.94592,-1.71853,-1.315,-0.78208,0.74419,1.51325,1.32459,3.0
-0.11223,0.55993,-1.04729,-1.48442,-0.9312,-0.57911,0.71946,-0.45107,1.0
-0.65371,-1.43967,-0.98077,0.18498,-0.6913,-0.04112,0.78869,-1.3389,2.0
1.6673,-1.08143,0.24055,1.15706,1.87595,0.97576,0.29127,1.32459,5.0
0.54295,-1.44582,-1.1296,-0.60776,-0.95722,-0.70569,0.941,1.32459,1.0
1.43244,1.11282,0.44698,-0.79691,1.02705,-0.50231,-1.63728,0.43676,4.0
0.30163,-0.869,-0.25088,-0.34047,-0.52614,0.09594,0.05877,0.43676,3.0
1.49377,-1.01333,-1.42318,0.82852,-0.62829,-0.16435,0.93725,-1.3389,3.0
0.71707,-1.1067,-1.26731,-1.43118,-0.36007,-0.26645,-0.18981,-1.3389,3.0
-0.09036,-0.0449,0.24153,-1.40704,2.80077,1.1546,1.25719,-1.3389,5.0
-0.09531,1.16825,1.39039,-0.76579,-0.9116,-0.92091,0.30064,0.43676,1.0
0.34083,1.00034,-1.12589,-0.85396,1.00902,0.01877,0.98267,-1.3389,5.0
-1.21538,-0.22674,-1.35797,-0.29159,0.48962,-0.68443,-2.4512,1.32459,4.0
-0.30527,-0.90402,-1.1189,-1.73049,-0.46867,3.05523,0.63214,1.32459,5.0
-0.88809,-1.64935,1.14839,0.52776,-0.05595,-0.4937,-0.0814,0.43676,2.0
1.49355,-1.64808,0.62944,-0.92361,-0.97645,-0.86291,-0.73107,0.43676,1.0
