@relation bank1-5
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute label {1.0,2.0,3.0,4.0,5.0}
@data
0.83306,1.65744,0.40709,-1.03683,0.52679,-0.2218,-0.67122,0.43676,4.0
-0.71745,1.09004,1.01727,0.86757,0.753,0.97469,1.55678,-0.45107,5.0
1.33694,-1.11404,0.48624,-1.01826,0.42298,1.91706,0.4514,-1.3389,5.0
-0.98104,-1.62615,-0.21728,1.43541,-0.43662,0.05482,1.05795,-0.45107,3.0
0.61388,-0.93814,0.42791,1.54782,-0.30712,0.13584,0.2955,-0.45107,4.0
-1.65556,0.98987,0.54576,-1.18785,2.61557,-0.54524,-0.23852,-0.45107,5.0
1.46459,1.05598,1.1313,0.90493,-0.83048,-0.96623,0.63961,0.43676,1.0
-1.30705,1.27237,0.38366,0.53994,-0.93722,0.38483,-1.27957,0.43676,3.0
-0.65857,0.19479,-0.61916,1.39099,-0.44924,0.68532,-1.00759,-0.45107,4.0
1.28651,-1.05264,-1.24458,1.40261,0.68377,-0.79332,-1.60041,-1.3389,4.0
-1.21223,-0.44752,-0.15961,-0.78522,1.69143,1.56025,0.43795,0.43676,5.0
-0.2456,0.13865,0.13674,-1.15071,-0.38093,0.03539,1.38807,0.43676,3.0
-0.44396,0.09581,-1.31567,0.44823,0.31129,-0.91446,1.29441,1.32459,2.0
-0.10071,1.01046,0.41213,1.75681,-0.82804,0.57137,-1.12948,-0.45107,3.0
1.68772,-1.57499,-0.21088,-1.07244,3.70451,-0.83253,-0.51676,-0.45107,5.0
-0.54635,-0.53856,0.60957,0.70705,-0.4793,0.20657,-1.35782,1.32459,3.0
-1.6127,0.17584,0.03206,1.46355,-0.16431,-0.8464,0.91059,1.32459,1.0
1.51996,-0.63138,0.63553,-0.23783,-0.66299,-0.95214,-0.83324,0.43676,1.0
-0.42915,-1.12407,-0.9928,-1.53235,-0.50792,-0.38038,0.96014,-0.45107,2.0
-1.67881,0.67135,-1.12673,1.74292,-0.85925,0.04901,0.31612,1.32459,2.0
-0.0974,0.1536,-1.28809,-0.02704,-0.0734,0.54492,-1.79564,0.43676,4.0
0.23698,0.25587,0.42499,-0.40684,-0.96734,0.25043,0.88128,0.43676,2.0
0.04787,-1.07251,1.72325,-1.52249,-0.94165,-0.48129,0.99573,0.43676,1.0
-0.55356,-0.0953,0.36038,1.75478,-0.45389,-0.41042,1.17395,1.32459,2.0
1.68869,-0.48743,0.51217,0.70892,-0.95513,-0.37399,-0.89064,-1.3389,1.0
