@relation bank1-5
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute label {1.0,2.0,3.0,4.0,5.0}
@data
0.22737,-0.1843,-1.08161,-1.13644,1.24675,-0.73154,-0.20975,1.32459,4.0
0.72005,1.19271,0.00053,-0.98824,-0.80539,-0.66578,-1.12454,-0.45107,2.0
0.75119,-0.05166,1.62716,-0.60627,0.52716,-0.96414,-1.00568,-1.3389,2.0
1.61256,-0.79718,-1.02671,0.64398,-0.18115,-0.54494,-1.59192,-0.45107,4.0
0.14163,-0.34886,1.15202,-0.6472,-0.11666,-0.90981,0.91903,-1.3389,2.0
-1.29961,-0.42473,-1.31048,1.19758,0.86803,0.21945,0.15427,-1.3389,5.0
0.52964,0.84884,-0.28326,0.33248,-0.70249,0.691,-1.59549,1.32459,4.0
-0.80932,-1.23217,-0.91077,0.28951,-0.89119,-0.67152,-0.2381,-1.3389,1.0
1.3653,1.1739,1.34716,1.25081,-0.38003,-0.08848,0.74899,-0.45107,3.0
-1.34394,1.32769,-0.68632,0.73627,0.52104,-0.35994,-1.202,-1.3389,3.0
1.25716,1.26699,1.08965,0.51107,-0.51272,-0.61036,0.54294,-0.45107,1.0
1.23291,-0.32338,0.74621,0.51791,-0.09108,-0.40527,1.10718,-1.3389,2.0
-1.44496,0.37358,-1.59093,-0.83633,1.76667,0.08585,0.01929,-1.3389,5.0
0.01094,-0.59731,1.06033,0.63094,-0.47574,-0.85813,0.6823,0.43676,1.0
-0.18836,0.14022,0.68078,0.57722,-0.37034,0.73682,0.6822,-1.3389,4.0
-1.24764,-0.00612,-1.41683,-0.57026,-0.35713,0.24543,0.38845,0.43676,3.0
-1.20644,-1.18518,1.39115,0.40257,0.06674,0.09199,-0.01544,1.32459,3.0
-0.68885,1.04469,-0.04202,-1.20546,0.20041,-0.42261,-1.37748,1.32459,3.0
1.07505,-1.05315,-1.00855,0.91749,-0.84413,2.80743,0.09508,-1.3389,5.0
-1.41663,0.53576,0.25914,-1.45515,-0.58723,-0.93027,-0.40129,0.43676,1.0
-0.78154,0.63866,1.17122,0.89215,1.04423,0.03036,-1.36953,0.43676,5.0
1.12413,-0.05146,0.38654,-0.37342,0.15009,0.56478,0.19641,-0.45107,4.0
-1.44703,1.41866,0.87188,1.20942,-0.28728,2.07893,-1.58202,-0.45107,5.0
0.14211,-1.46541,-0.30886,-0.90218,0.58725,-0.83501,-0.09868,0.43676,2.0
-0.97809,-1.07392,-0.60755,-0.27629,-0.58729,-0.94138,-1.28972,0.43676,1.0
