@relation bank1-5
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute label {1.0,2.0,3.0,4.0,5.0}
@data
-0.24401,-0.61771,-0.49689,-1.45076,-0.44829,0.26949,-1.39122,-0.45107,4.0
-1.64874,-0.03901,-0.98914,0.85445,-0.29426,1.77427,0.81163,1.32459,5.0
-1.60096,0.69942,-0.94233,1.02912,1.25072,-0.12962,-2.29429,1.32459,5.0
-0.92741,0.29779,1.11674,-0.04861,-0.95956,0.75375,-0.2104,-0.45107,3.0
1.52245,-1.45675,0.50292,0.31616,-0.98579,0.85252,-1.98159,-1.3389,4.0
-0.73464,-1.05492,1.54213,0.00491,1.03101,0.14277,0.98957,-0.45107,5.0
-0.41415,1.28043,-0.32594,0.34558,-0.74893,-0.87627,1.05791,1.32459,1.0
1.01349,-0.4591,0.40012,-0.21181,-0.16628,-0.23457,0.29243,1.32459,3.0
1.17063,-1.15593,-1.36,-1.63859,-0.39213,0.41405,-1.14434,0.43676,4.0
-0.70372,0.51616,1.13648,-1.24974,1.48567,0.05716,0.54542,-1.3389,4.0
-0.87728,1.65407,1.26986,0.58114,-0.8587,2.51523,-1.31925,0.43676,5.0
-1.15577,0.55832,-0.17871,0.68364,0.83836,-0.83068,-0.79868,1.32459,3.0
-0.83571,0.41023,-1.17364,1.01983,-0.92094,0.10001,-0.09899,-1.3389,2.0
-1.44205,0.22351,-0.08448,-0.32018,0.33739,-0.37501,0.75624,0.43676,3.0
-0.78981,-0.74603,0.03789,-0.53368,0.79932,1.6339,1.36017,0.43676,5.0
1.3644,0.01752,0.54224,-0.6813,-0.96543,0.71622,1.60769,0.43676,3.0
0.68983,1.59763,0.07061,-0.86242,-0.79901,-0.37386,0.81085,-0.45107,1.0
-0.80731,0.63398,0.45599,0.40242,-0.82209,-0.82497,0.29547,-1.3389,1.0
1.45053,1.30456,0.69474,1.20819,-0.00358,-0.44895,0.80487,0.43676,2.0
-0.45202,1.52388,-0.45216,-0.31841,-0.93097,-0.44374,-0.47201,1.32459,2.0
-1.52524,-0.67151,-1.38164,1.33401,-0.29033,1.99316,1.06115,-0.45107,4.0
-0.56971,-1.31629,0.99908,1.42376,-0.77887,-0.29026,1.02389,-1.3389,2.0
0.26782,0.88162,0.16216,-0.01377,-0.13415,-0.92329,-1.43325,-0.45107,1.0
0.93842,-1.5296,-0.32372,0.66376,-0.65198,-0.92403,-1.454,-0.45107,2.0
-1.44674,0.74085,0.99614,-0.14576,-0.18791,-0.69132,-2.0233,1.32459,1.0
