@relation bank2-5
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute att8 real
@attribute att9 real
@attribute att10 real
@attribute att11 real
@attribute att12 real
@attribute att13 real
@attribute att14 real
@attribute att15 real
@attribute att16 real
@attribute att17 real
@attribute att18 real
@attribute att19 real
@attribute att20 real
@attribute att21 real
@attribute att22 real
@attribute att23 real
@attribute att24 real
@attribute att25 real
@attribute att26 real
@attribute att27 real
@attribute att28 real
@attribute att29 real
@attribute att30 real
@attribute att31 real
@attribute label {1.0,2.0,3.0,4.0,5.0}
@data
1.10063,-0.49048,1.14162,0.59108,1.42837,-0.39485,0.65266,-1.01847,6.11782,-0.35791,-1.53224,0.15161,-0.2793,0.89307,-0.183,0.18312,0.14932,-0.5477,1.19773,-1.09214,1.5383,-0.59947,-1.26637,-0.58984,-0.00536,0.00329,-0.89611,-1.24653,0.67408,0.60415,-0.792,-0.7057,3.0
0.53572,1.09375,-0.24201,0.65363,-0.60334,0.14675,1.50906,-0.06232,-0.82709,1.79808,-0.8979,2.62094,0.21198,-1.07086,1.51637,-0.74273,0.66913,-0.16545,-1.32913,-0.72111,-0.98915,-1.21938,1.41384,-1.04457,-0.18014,-0.60912,-1.16147,0.90471,1.34514,-1.22821,1.16258,-1.40934,4.0
-1.40034,0.58192,-0.16841,-0.49481,-0.8064,-0.28927,-0.13933,1.58397,-0.99881,0.58566,1.33187,-0.11343,1.27903,-0.34,-0.58231,-0.82979,-0.61113,-0.40678,-0.98478,1.2949,0.28786,0.02043,0.44133,0.71896,-0.54732,0.00329,1.0413,-1.33245,-1.61548,-0.00664,1.00898,-0.00206,4.0
-0.80387,-0.59547,1.16194,-0.29736,1.46121,-0.06724,-0.20066,0.32595,-0.68104,0.67586,-0.86812,0.33883,-0.6117,1.13811,-0.35671,1.16819,-1.3601,1.43658,0.36425,-0.56919,0.10457,1.26024,1.20024,0.71114,-0.23012,-1.22154,0.14233,-0.915,-0.29884,0.60415,-1.5625,-0.00206,4.0
-0.81072,-1.26799,0.42573,-0.45648,1.40081,-0.67546,-1.35044,-0.8354,0.04178,4.29712,-0.29551,0.22215,-0.54864,0.65917,-0.91536,-0.70213,0.54649,-0.64971,-0.31991,0.81789,1.20172,1.88014,-0.8502,0.34597,0.33312,1.22812,1.64087,-0.5671,0.94952,-1.22821,0.24953,0.70158,2.0
-0.69229,1.51264,-0.68373,-0.57335,-1.20494,0.14642,0.05969,1.43163,-0.42927,-0.61649,0.46798,-0.3058,1.66963,-0.12615,-0.8668,-0.48834,-0.17321,-0.54238,-0.69959,-1.55409,-1.3715,-1.21938,-1.31281,1.28329,-0.2745,0.6157,0.64502,-1.06703,0.63367,-0.61743,0.89999,-0.7057,3.0
-0.50574,-1.33492,0.23111,-0.6706,-0.4407,-0.32116,0.17293,-0.24121,-0.90305,-0.86324,-0.52801,-0.76551,-0.44968,0.60525,-0.40005,0.39298,1.46843,-0.78802,-0.54193,0.4444,0.80578,0.64034,-0.84427,-0.27282,-0.77741,1.22812,-1.04487,0.43333,0.30341,-1.22821,-1.22752,-0.00206,3.0
0.6566,1.57405,-0.6772,-1.00167,-1.20681,-0.62743,0.85809,-1.71531,-0.61605,-0.80027,-0.43827,-0.24262,-1.36863,0.75702,-0.64819,0.11099,-0.78215,0.11835,-0.38119,0.64053,0.12017,1.88014,0.98158,0.40244,-0.39639,0.6157,-0.89778,-1.0271,0.96872,-1.22821,-1.54979,1.40521,2.0
-1.68053,-0.24282,1.32354,0.71726,-0.94488,0.07978,1.33412,1.0165,0.44584,-0.88637,0.71717,3.50151,1.39291,-0.55639,0.74582,-0.03737,-0.75689,1.89974,-0.90201,-0.12592,1.11081,1.26024,-0.95909,-0.72628,0.68648,0.6157,-0.99147,0.32025,-0.51851,0.60415,1.60159,1.40521,5.0
0.56848,-0.3364,-0.62824,0.13552,-0.07761,-0.95119,0.38078,1.26558,-1.01372,-0.02659,0.73439,-0.51153,-0.734,-1.51123,-0.27862,-0.64934,0.95704,-0.0466,-0.89013,-0.52421,0.08333,1.88014,-1.66094,-1.1632,0.9914,0.00329,0.37844,-1.63812,1.03848,-1.22821,-1.11431,1.40521,2.0
0.29758,-0.81167,0.00889,-0.97573,1.73938,-0.99561,1.67697,1.07702,-0.47347,-0.18563,-0.68648,-0.57939,-1.33375,0.85285,-0.06352,1.60604,-0.5694,-0.94251,1.06484,0.14209,-1.51629,0.02043,-1.61446,0.81787,0.38883,-0.60912,-1.3328,0.14023,1.36706,-0.00664,1.30265,-1.40934,1.0
-1.35479,1.23248,0.18868,-0.46719,-0.54099,-0.2266,-1.67689,0.28815,0.12389,0.42385,-1.20738,-0.727,0.79777,0.87503,-0.6284,-0.35703,-0.81696,-0.88492,-0.80732,0.24724,1.06623,0.64034,1.71911,-0.319,-0.52923,-0.60912,0.30222,-0.43829,1.54782,-0.61743,-1.00687,-0.7057,1.0
-1.57657,1.03159,-0.40615,0.15828,-0.84512,-0.48982,-1.30194,-0.21067,-0.73838,3.67877,-0.76905,-0.2923,-0.07866,-0.42323,0.44781,-0.92143,-1.35533,-0.86408,1.29248,0.42849,0.86329,-1.21938,-1.07407,0.0973,-0.86863,0.00329,1.2836,1.00119,1.1837,-0.61743,0.4372,1.40521,1.0
0.04689,0.64749,-0.39229,-0.64115,-1.43442,-0.28425,-1.65284,1.00638,-0.2492,1.8725,0.32303,-0.24435,0.69343,1.72406,-0.14912,-0.65352,-0.87048,-0.0386,-1.25408,-1.42625,0.18193,1.26024,-0.08773,-0.66804,0.26185,0.00329,0.79333,0.76347,-0.06731,-1.22821,0.88459,-0.00206,3.0
