@relation bank2-5
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute att8 real
@attribute att9 real
@attribute att10 real
@attribute att11 real
@attribute att12 real
@attribute att13 real
@attribute att14 real
@attribute att15 real
@attribute att16 real
@attribute att17 real
@attribute att18 real
@attribute att19 real
@attribute att20 real
@attribute att21 real
@attribute att22 real
@attribute att23 real
@attribute att24 real
@attribute att25 real
@attribute att26 real
@attribute att27 real
@attribute att28 real
@attribute att29 real
@attribute att30 real
@attribute att31 real
@attribute label {1.0,2.0,3.0,4.0,5.0}
@data
1.37484,0.18863,-0.80162,-0.33547,0.84917,-0.21534,1.4062,1.71299,-0.52727,-0.35803,0.90152,-0.87655,0.92408,0.31029,-0.47332,-0.52638,0.485,0.09055,-0.98188,0.90894,-0.79126,0.64034,0.1679,-0.43479,-1.71799,0.6157,-1.07555,-0.60065,0.85933,-1.22821,1.17747,0.70158,3.0
-1.46357,0.43272,0.75027,0.30621,1.61204,-0.16896,-1.38481,-0.01762,0.20557,-0.90235,0.15538,-0.82337,0.04775,-1.47104,0.32904,-0.75472,0.76953,2.11105,0.64727,1.42527,-0.03165,-0.59947,0.46867,1.14296,-1.59954,0.00329,-0.86661,1.24581,-0.32342,-0.00664,-1.03353,-1.40934,4.0
-0.7961,-0.63262,1.05681,-0.92896,1.73988,-0.30839,0.8917,1.2557,0.04116,2.29116,0.81494,-0.62708,0.11882,-1.12721,1.515,0.58917,0.63606,-0.71657,-0.25903,-0.51261,-0.92801,-1.21938,-0.35696,-0.69935,-1.7476,-0.60912,-0.31934,-1.1709,1.57998,-0.00664,1.58739,-1.40934,4.0
0.83468,1.70152,0.03048,0.13527,-1.53371,1.08417,-0.43022,-1.67042,1.12151,-0.94367,0.89612,-0.71111,-1.14762,-1.54631,-0.3537,-0.3071,-0.01502,-0.12901,0.94899,0.43085,1.67395,-0.59947,0.06493,-0.23838,1.56981,0.00329,-1.7074,-1.34196,1.71234,1.21494,-0.78184,-0.00206,4.0
0.97098,1.13833,-0.14262,0.75533,0.79403,0.02265,-0.1385,0.77071,-0.00735,-0.42126,-0.89741,-0.74383,-0.88366,-0.61833,-0.82186,-0.62847,-1.54553,-0.16443,0.15483,-1.10225,-1.51169,1.88014,-1.68884,-0.33332,-0.84615,0.00329,0.48257,0.68984,-0.53145,1.21494,-1.71744,0.70158,2.0
-1.21695,1.26829,-0.20868,-0.91636,1.19547,-0.76145,0.60345,0.34913,-0.73707,0.47601,-0.06247,2.50216,-1.01644,-1.35625,-0.1621,0.58845,1.0938,-0.96642,-0.94093,1.14259,-0.24567,-0.59947,1.50621,1.24767,0.60908,0.00329,-1.55051,-0.42306,1.49914,-1.22821,1.16281,-1.40934,3.0
0.8065,1.02345,-0.34455,1.49253,0.413,-0.97707,-0.63719,0.60815,-0.41929,1.12969,0.89676,0.06886,-1.55456,1.15415,-0.30216,-0.58972,0.89646,-0.70359,-0.1858,1.62196,-0.94142,-0.59947,0.77306,-0.90694,0.94677,0.6157,1.29779,-0.00897,1.5191,-0.00664,-1.59756,-0.7057,3.0
0.03835,0.54416,2.43911,2.9993,-1.63156,-0.76945,1.08964,0.20908,-0.81389,-0.56876,1.70435,-0.96177,0.11932,-0.76507,-0.98678,-0.35969,1.10148,0.56989,0.68635,-1.07695,0.46179,0.64034,0.69177,1.70442,-1.07,0.6157,-0.14496,0.30217,0.0982,-1.22821,1.30434,0.70158,2.0
-1.65781,1.45099,-0.08521,0.19655,-1.17366,0.13992,-0.15774,0.4276,-0.36449,-0.33438,-0.94887,2.64528,0.59493,0.50894,-0.47894,-0.63689,-1.54819,-0.93677,-0.91499,0.27932,1.20098,-0.59947,-1.24638,1.26618,0.89103,-1.22154,-1.67441,0.67508,-0.92987,-0.61743,-0.59157,-0.00206,5.0
1.48754,1.6051,-0.47694,-0.67114,-0.05284,-0.56996,0.93264,0.01648,-0.86271,2.52724,-0.51285,-0.40942,-0.19761,-1.46762,0.29364,-0.87494,-1.25507,-0.49522,-0.66707,-1.17461,0.14882,1.26024,1.46191,-0.50086,-1.45832,1.22812,-1.07179,0.02286,1.32441,-0.00664,-0.99743,-0.00206,2.0
0.74297,1.14457,0.5152,-0.69092,0.20717,-0.3772,0.91667,-1.67951,-0.777,-0.98182,-1.67646,-0.90073,-1.54401,-0.25286,0.05597,4.89793,0.03103,0.48155,1.269,1.57419,0.56986,-0.59947,-1.37628,1.01938,0.34517,0.00329,-0.36879,-0.23609,0.93808,-1.22821,1.51205,-0.7057,1.0
0.70716,-1.35379,1.02066,-0.91109,0.51269,1.15532,0.81838,-0.95645,-0.66907,-0.70771,-0.29723,-0.64823,-1.35076,-1.3843,-0.45715,-0.3916,-0.32835,-0.46121,1.01174,-1.1077,1.70562,0.64034,-0.15756,1.45989,-1.44151,-1.22154,1.21625,-1.44728,1.40521,-1.22821,0.37775,0.70158,1.0
-1.5774,-1.11913,-0.00294,1.38644,-1.40774,-0.27358,0.0934,-0.15591,0.46942,-0.80072,1.51373,-0.43703,0.2069,-1.54741,-0.73466,2.95916,-0.84891,0.20408,-2.25332,0.09776,1.44979,0.64034,1.08141,-1.04786,1.34846,0.6157,-1.46835,1.08899,1.671,-1.22821,1.38596,1.40521,1.0
-0.24675,-0.69024,-0.78293,1.7105,-0.80299,-0.11587,0.09905,-1.3626,-0.76016,-0.81405,0.6465,-0.92052,-1.5371,-0.49983,-0.59678,-0.66911,0.30297,0.72846,-0.85258,1.25312,-0.0065,-1.21938,-0.31301,-0.18466,-0.40093,0.6157,1.06806,-0.10157,-0.9485,-1.22821,0.90956,0.70158,3.0
0.92393,-1.00497,-0.44681,0.28948,-0.87705,3.51407,1.32297,1.54727,-0.62076,-0.06985,-0.28267,-0.04366,-1.71763,0.85802,-0.629,-0.97247,0.34672,-0.82997,-0.46295,-1.03229,-1.04104,-1.21938,-1.02035,0.15691,-0.23617,0.00329,1.01981,-0.28447,-0.263,-1.22821,1.54911,-0.7057,5.0
0.29358,1.5441,-0.86337,0.35054,1.70274,2.44474,1.70018,-1.39399,-0.30203,0.03495,-1.27005,-0.82296,-1.40307,-0.37322,-0.8852,0.07841,-0.71133,-0.45998,-0.82437,1.27707,-0.654,0.02043,-0.82399,1.57298,1.67428,-1.22154,-0.53023,-1.67121,1.47924,-1.22821,0.14824,-1.40934,3.0
0.80222,0.05464,-0.40985,1.09854,-0.46675,1.30253,-0.82407,1.12023,0.18914,0.73871,-1.57155,-0.64351,-0.22045,-1.6678,-0.91629,0.23711,0.15692,1.13415,0.23771,1.21353,-0.60905,-1.21938,-1.3813,-1.09667,-1.66868,-1.22154,-1.70171,-1.23911,1.08155,-0.61743,0.41087,-1.40934,5.0
-1.19962,-0.02147,-0.70301,-0.34621,-0.21207,0.52151,-0.10916,0.46939,-0.06057,0.36648,-0.44969,-0.60691,-1.3043,0.51186,-0.89047,0.22033,0.94096,-0.69561,-0.77495,1.00952,-1.44562,0.64034,0.21497,-0.09434,-0.43264,-1.22154,1.2297,-1.16618,-1.59968,0.60415,1.54207,-0.00206,2.0
0.91526,-0.6845,-0.60153,0.16529,-0.90978,0.07626,-0.53655,-1.09372,0.8141,-0.70593,1.21071,0.82351,1.32981,-0.33659,-0.93911,1.61724,-0.06846,-0.63428,0.73925,0.39587,-0.62315,1.88014,-1.21854,-1.38249,0.43122,0.6157,1.26014,-1.2333,-0.88302,1.21494,1.50606,0.70158,3.0
