@relation bank2-5
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute att8 real
@attribute att9 real
@attribute att10 real
@attribute att11 real
@attribute att12 real
@attribute att13 real
@attribute att14 real
@attribute att15 real
@attribute att16 real
@attribute att17 real
@attribute att18 real
@attribute att19 real
@attribute att20 real
@attribute att21 real
@attribute att22 real
@attribute att23 real
@attribute att24 real
@attribute att25 real
@attribute att26 real
@attribute att27 real
@attribute att28 real
@attribute att29 real
@attribute att30 real
@attribute att31 real
@attribute label {1.0,2.0,3.0,4.0,5.0}
@data
0.96387,0.81827,-0.08431,0.31665,1.3751,-0.8161,0.9667,1.34917,-0.3321,-0.86528,-0.91199,-0.95163,-0.23165,-0.55525,1.50776,-0.70982,0.67342,0.07483,-0.4406,-1.17927,-1.47056,-1.21938,-1.44866,-0.77764,-0.97651,0.00329,-1.03555,1.41043,-1.06017,0.60415,-1.43971,-0.7057,3.0
-1.10428,0.80813,-0.30746,-0.78991,0.24018,-0.92292,-1.64548,-0.61386,-0.62529,0.2611,0.32395,0.34947,-1.04999,0.88423,-0.9646,0.19151,0.97596,2.14086,1.28746,-0.16037,-1.59822,1.26024,0.73922,-0.36065,-0.48243,0.6157,-1.64272,-0.94577,0.95103,-0.61743,-0.97114,0.70158,4.0
1.05176,0.54384,-0.76282,0.22177,1.58457,-0.39519,-1.27238,-0.72262,-1.01303,0.07331,-1.4416,-0.44731,0.73712,0.92969,0.71741,-0.30602,0.96943,2.02677,0.69766,-0.96081,1.5928,1.88014,-0.32959,0.17162,-0.77065,-0.60912,-0.09787,1.568,0.58456,0.60415,1.68309,1.40521,4.0
-1.04529,1.15442,3.81111,-0.97213,1.29946,-0.61548,0.91543,0.56183,-0.87202,1.12361,0.54811,0.22639,0.29985,-1.45929,0.752,-0.62266,1.40695,0.08927,-0.73061,0.78291,-0.73161,0.64034,-1.19619,-1.53717,-1.43316,-0.60912,-0.96657,0.77103,0.44982,-0.00664,0.44972,-0.7057,4.0
1.02167,0.20215,-0.57838,-0.92945,0.98611,-0.15788,-0.46859,-1.42928,1.39496,-0.15424,1.50102,-0.78497,1.41739,1.16321,1.23008,1.05889,1.30524,1.55349,-1.32511,-1.56082,-1.03017,-1.21938,-1.71777,1.14527,1.62456,-0.60912,-0.63385,1.379,-0.99101,1.21494,0.21565,-0.00206,2.0
1.25565,-0.32719,-0.84689,2.29523,-1.00482,-0.13159,1.6857,0.22478,-0.45479,-0.2322,-0.11967,-0.72914,-0.67754,-0.28349,1.3876,0.98639,0.69671,0.6912,-0.81911,0.78254,-0.68601,-1.21938,1.12887,-0.17125,0.31225,2.45294,0.01593,1.3739,0.77327,-0.61743,-0.13821,1.40521,3.0
-0.29652,-1.34312,0.17955,-0.72601,1.47551,-0.7001,0.3502,1.43242,0.52712,0.12651,-1.49509,2.0437,0.61671,1.40202,2.02634,0.62468,-1.69752,-0.08173,-0.98761,0.5888,-0.75217,-1.21938,0.44532,-1.34098,-0.88396,0.6157,-1.29003,1.28311,-1.02751,1.21494,1.16675,1.40521,3.0
-0.31967,1.31513,-0.46012,-0.51236,-0.60742,-0.63485,-0.79861,1.20337,2.5122,-0.91268,0.49692,-0.62159,-0.1788,-1.62505,-0.5342,-0.54158,1.62708,-0.88034,-0.80975,-1.47171,-0.44318,1.26024,-1.23726,-0.73212,0.69077,1.84053,0.24437,-0.07972,0.8951,0.60415,1.13049,0.70158,2.0
-0.11408,-1.50509,0.27514,0.84514,-1.50652,1.83459,1.22948,-1.30229,-0.25081,-0.86921,-0.39358,-0.45711,-1.42644,1.09634,0.38211,-0.39336,0.19303,-0.66166,-1.33633,-0.23104,0.03268,-0.59947,-0.30842,-0.80678,1.0288,-0.60912,-1.40824,-1.13892,1.52679,-0.00664,-0.47741,-1.40934,5.0
0.72841,0.27828,-0.04117,-0.73821,1.53506,-0.75866,1.17709,-0.94583,0.00647,0.27716,0.68597,-0.56817,0.53962,1.50538,-0.73729,-0.93086,-0.82414,-0.29363,1.28665,-0.8505,1.31876,-0.59947,-0.97092,0.39359,0.56131,0.6157,1.73976,-0.26504,0.39232,1.21494,0.44885,-0.00206,2.0
