@relation calhousing-10
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute label {1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0}
@data
-1.25294,0.81844,0.58484,-0.81534,-0.90659,-0.86314,-0.86716,0.59897,9.0
0.59879,-0.81081,0.50538,-0.45139,-0.63834,-0.63444,-0.64745,0.93563,9.0
0.40913,-0.56736,-0.05081,-0.74979,-0.78789,-0.77749,-0.90377,-0.76532,6.0
-0.62904,0.91207,0.1081,-0.50823,-0.6692,-0.59029,-0.67884,-0.10936,5.0
-1.13814,1.91865,-0.92483,0.36177,0.6863,0.92146,0.67601,-1.54297,2.0
0.28934,-0.1226,0.74375,-0.78738,-0.75466,-0.60265,-0.72592,-1.1272,1.0
-1.42763,1.01507,1.85614,0.16421,0.67206,-0.16378,0.73094,-0.26275,10.0
-0.88858,1.39429,-0.13027,0.5795,0.56523,0.10907,0.68386,-0.57472,3.0
-0.17983,1.03848,-0.84537,-0.99136,-1.00392,-1.18103,-1.19933,0.11192,4.0
-0.74883,1.67051,1.29994,-1.11466,-1.12973,-1.1413,-1.17317,-1.51102,2.0
-1.15311,0.80439,1.85614,-0.4271,-0.28463,-0.07901,-0.23158,-0.55477,6.0
-0.69891,0.9308,-1.71939,2.68298,2.69462,3.86902,2.81291,-0.48719,3.0
0.99809,-0.79677,-2.03721,-0.63978,-0.91846,-0.80045,-0.9247,1.93183,8.0
-0.10496,0.55626,-0.28918,1.09104,1.00915,0.62477,1.12066,-0.12931,2.0
0.8234,-0.764,0.58484,-1.155,-1.2057,-1.08832,-1.21502,-0.03062,4.0
0.62874,-0.72186,0.42593,-0.26162,0.71479,1.0601,0.72048,-1.07866,7.0
1.1628,-1.21345,-1.24265,0.39523,0.29698,-0.0119,0.30984,-0.3467,4.0
-1.59733,1.53943,-0.20972,-0.88181,-0.94457,-1.00001,-1.04501,0.07434,3.0
-1.18306,0.7763,-0.52755,-0.0196,0.23526,-0.15583,0.32292,-0.06352,7.0
-1.3278,1.02443,1.85614,0.27788,-0.40807,-0.37483,-0.3859,4.39153,10.0
-1.23297,1.08998,-1.00428,0.12708,0.43941,0.24683,0.506,-0.50582,2.0
-1.31283,1.05252,0.58484,-0.72,-0.89709,-0.90729,-0.90116,2.05437,10.0
-0.85863,1.11807,-1.32211,-0.28867,-0.26563,0.37398,-0.27081,-0.69847,2.0
0.05975,0.45326,1.06158,-0.9744,-1.06801,-1.04063,-1.04763,-0.72147,1.0
-1.16809,0.77162,0.02865,1.38165,0.66256,0.59386,0.81987,1.34635,9.0
0.70361,-0.68909,1.22049,-0.61962,-0.61697,-0.44194,-0.62391,-1.12567,5.0
0.94818,-1.02618,-0.28918,0.16421,-0.04486,-0.46136,-0.23419,1.48147,10.0
0.9332,-0.94659,-1.00428,-0.12136,0.44416,0.27597,0.4877,-0.117,9.0
0.1995,-0.62823,-0.84537,0.59416,0.44179,0.41549,0.472,0.74988,8.0
-1.59733,1.2632,0.26701,-0.26667,-0.50777,-0.51435,-0.50621,0.37731,9.0
0.71359,-0.87636,1.22049,-0.45964,-0.00451,-0.60441,0.03521,-0.25564,10.0
-0.63902,0.67798,-2.03721,0.36177,0.17354,0.14351,-0.10603,0.16171,4.0
