@relation calhousing-10
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute label {1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0}
@data
0.58382,-0.80145,0.26701,0.08812,0.21627,-0.09932,0.09013,0.38321,9.0
-0.41442,-0.36605,-0.20972,-0.1154,-0.36296,-0.09049,-0.26035,0.4989,5.0
0.62375,-0.74995,1.45886,-0.41335,-0.20154,-0.13552,-0.16096,-0.36718,3.0
1.13784,-1.21345,0.1081,0.05236,0.0406,-0.12758,0.05351,0.45406,8.0
-0.77877,0.27067,-0.13027,-0.53161,-0.4413,-0.23796,-0.3702,-0.35676,4.0
0.70361,-0.72186,0.34647,-0.51373,-0.29175,-0.07106,-0.40159,-0.78727,5.0
0.69862,-0.87168,-1.32211,0.81281,2.04892,1.4504,1.99425,-0.83685,4.0
-0.82369,1.47388,-1.63993,0.35856,-0.05673,-0.1002,-0.23681,1.32682,7.0
0.78846,-0.89509,-1.1632,-0.2332,-0.00213,-0.07724,-0.06418,-0.12773,6.0
-1.2729,0.83716,0.50538,-0.08744,-0.01163,-0.21058,0.0509,0.74198,9.0
0.58881,0.80907,0.74375,-0.37713,-0.30362,-0.46225,-0.27081,-0.81301,2.0
0.72357,-0.72186,-0.28918,0.44336,1.10411,1.14222,1.08142,-0.6172,6.0
0.62874,-0.88572,-0.52755,1.10296,1.03526,0.73691,1.13897,0.25083,9.0
0.56885,-0.75463,0.98212,-0.10669,-0.05198,-0.37483,0.03782,0.27367,10.0
-1.3877,2.31191,-0.84537,-0.18783,-0.11371,-0.50022,-0.12696,-1.15199,1.0
1.15781,-1.33049,1.14103,-0.79288,-0.70718,-0.85431,-0.77038,-1.07072,9.0
-0.0251,0.33621,-1.48102,0.4759,0.46553,0.38723,0.57139,-0.6612,1.0
0.72357,-0.82954,1.22049,0.01248,-0.06385,-0.13111,-0.09819,0.2362,6.0
0.71858,-0.44564,-0.05081,-0.87906,-0.98255,-0.95233,-0.99009,0.08123,2.0
-0.10995,0.5703,-1.40157,-0.01823,0.19253,0.29981,0.10321,-1.0104,1.0
-1.40766,0.99634,1.85614,-1.13621,-1.21045,-1.18103,-1.23595,-0.10299,5.0
0.68864,-0.76868,1.06158,-0.55315,-0.2419,0.09848,-0.28912,-0.45229,5.0
1.00807,-0.81081,-0.607,-0.36522,-0.50777,-0.48962,-0.5036,-0.22358,6.0
0.72857,-0.82954,0.58484,0.05236,-0.12083,-0.03486,-0.10865,0.58939,7.0
0.11964,-0.01492,0.26701,0.03082,0.34446,1.10955,0.45892,-1.26789,1.0
0.62874,-0.79209,1.14103,-0.24375,-0.34397,-0.25915,-0.27604,-0.42239,4.0
0.71858,-0.67504,1.14103,-0.46514,-0.41044,-0.36246,-0.44605,-0.5004,8.0
0.64871,-0.75932,1.45886,-0.78601,-0.65021,-0.48079,-0.72853,-1.28326,3.0
1.1628,-1.13386,-1.56048,-0.06865,0.20915,0.45257,0.06659,-0.9166,4.0
-1.1032,0.78566,-0.28918,-0.24879,-0.57187,-0.39072,-0.42251,1.3663,8.0
0.70361,-0.83422,0.58484,-0.30104,-0.47216,-0.41809,-0.4199,0.11097,7.0
-1.23297,1.23043,0.42593,0.20454,0.38956,0.3263,0.53216,-0.56962,2.0
0.7685,-0.72654,1.06158,-0.47614,-0.39145,-0.10109,-0.3859,-0.47471,5.0
1.25763,-1.34453,0.66429,1.02825,0.87384,0.57443,0.97157,-0.10957,4.0
0.5389,-0.75463,-0.05081,-0.0416,0.50826,0.10819,0.46939,-0.50435,10.0
-1.23297,0.62648,0.90266,-0.66133,-0.73804,-0.75541,-0.773,0.31331,7.0
-1.29786,0.85121,0.50538,-0.73834,-0.70243,-0.91612,-0.69976,0.69945,10.0
-0.08001,0.53285,-0.36864,0.81327,0.95218,0.82698,0.94803,-0.48956,1.0
-0.87361,1.0853,0.90266,-0.7663,-0.73092,-0.60353,-0.75992,-1.37285,1.0
0.90326,-0.73591,1.45886,-0.97532,-1.02053,-0.91966,-1.08163,-1.00661,2.0
0.60379,-0.74995,0.58484,-0.71175,-0.46504,-0.3554,-0.53498,-0.91497,4.0
0.62375,-0.84827,-0.52755,-0.05856,-0.32261,-0.15142,-0.27343,1.69638,10.0
0.71359,-0.73591,-0.13027,1.20151,1.29164,1.82834,1.40314,-0.25269,7.0
-0.23473,0.60776,-1.40157,0.44473,0.38244,0.57267,0.37784,-0.61931,1.0
0.69862,-0.83891,1.29994,-0.50548,-0.49115,-0.56026,-0.43036,-0.2159,6.0
-1.65223,1.32406,-0.28918,-0.49173,-0.53151,-0.60795,-0.50883,-0.68531,8.0
-1.09821,0.78566,-1.00428,-0.45231,-0.73567,-0.57969,-0.70499,1.46057,9.0
1.23268,-1.34922,-0.607,-0.26254,0.16879,0.23005,0.15291,-1.25689,2.0
0.57883,-0.80145,0.02865,-0.54994,-0.32498,-0.66358,-0.40944,-0.122,8.0
1.07296,-0.79677,0.26701,0.11424,0.13555,0.07375,0.2366,-0.36381,3.0
-1.43761,1.00571,1.85614,-0.27629,-0.23715,0.68216,-0.21327,-0.10736,10.0
-1.23297,0.6218,1.06158,-0.96156,-1.02291,-1.08213,-1.03455,-0.89691,6.0
1.12287,-1.12917,-1.08374,0.9847,1.18957,0.33955,1.27236,-0.75437,3.0
1.23767,-1.44285,-1.63993,1.7864,1.61212,2.97716,1.77193,0.04612,4.0
0.67865,-0.72654,-0.20972,-0.02831,0.63882,1.53429,0.7911,-1.01124,5.0
1.14783,-1.12917,-1.00428,-0.55728,-0.53863,-0.84372,-0.4879,-1.04524,2.0
0.75352,-0.82018,-0.92483,2.08618,1.27028,2.13563,1.48683,1.43141,9.0
0.5389,-0.64695,0.1081,0.10783,-0.16118,-0.07989,-0.10865,0.60665,8.0
0.80343,-0.69845,0.34647,-0.29417,-0.31549,-0.38189,-0.2525,-0.0551,5.0
-1.41764,0.94952,0.90266,-0.61503,-0.54575,-0.21941,-0.51929,-0.10736,7.0
-1.20801,1.09466,-0.05081,0.09316,-0.26089,-0.04722,-0.14788,1.23318,7.0
-1.13315,1.92333,1.14103,0.15596,0.14505,-0.21588,0.15814,-0.8467,2.0
1.22768,-1.31644,-1.00428,0.7358,0.8406,0.30511,0.95326,0.26546,5.0
1.12287,-0.74995,-1.24265,0.55795,0.52962,0.22917,0.44323,0.0167,3.0
-1.28288,0.80907,-0.44809,3.96873,1.99194,2.1321,2.26888,4.352,10.0
-1.3278,1.82501,-1.63993,-0.62695,-0.47929,-0.16643,-0.4539,-1.31585,3.0
-1.09821,0.60307,-1.56048,1.05346,1.36286,1.56519,1.24882,-0.19511,6.0
-1.23796,1.23043,-0.607,2.08984,2.08453,2.20892,2.29504,-0.41029,3.0
-2.17131,2.76604,-0.52755,0.13029,0.23288,-0.03839,-0.00141,-0.97402,1.0
-0.27965,1.07593,-1.8783,-1.15729,-1.21519,-1.20753,-1.24118,-1.15572,3.0
0.88828,-0.82018,-0.92483,2.71644,1.93022,2.11621,2.13549,1.16444,8.0
0.54389,-0.63291,0.50538,-0.23091,-0.40332,-0.26268,-0.41467,0.75798,7.0
-0.71888,0.98698,-1.1632,-0.12274,-0.57187,-0.55585,-0.51929,2.58321,10.0
0.6537,-0.65164,0.50538,-0.50456,-0.6051,-0.53819,-0.55591,1.21939,9.0
-1.19803,0.74821,-0.52755,0.06657,-0.03537,-0.11875,0.04305,0.38731,10.0
