@relation calhousing-10
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute label {1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0}
@data
0.61377,-0.86231,0.58484,-0.87997,-0.98493,-0.91612,-0.98224,0.60781,9.0
-1.21301,1.23979,-2.03721,2.01421,1.5504,1.60052,1.45283,0.57444,5.0
-0.09997,0.72948,-1.63993,1.18089,0.79312,0.84552,0.93495,0.12592,3.0
-0.78376,1.4692,-1.08374,3.50485,1.88749,2.15683,2.09364,1.37288,8.0
0.56386,-0.63291,0.74375,-0.67829,-0.55288,-0.0587,-0.55068,-0.71374,4.0
0.73855,-0.79209,0.34647,-0.30242,-0.31786,-0.04104,-0.27343,-0.00867,5.0
1.11289,-0.89977,-1.48102,-0.02052,-0.1232,-0.15054,-0.19496,-0.37865,4.0
-1.20801,0.92612,-1.56048,0.47224,0.41093,0.80844,0.53216,0.408,7.0
1.02305,-0.84359,-0.52755,-0.10944,-0.32736,-0.0693,-0.2525,0.3102,6.0
-1.1581,0.95889,-1.32211,2.22507,1.58838,1.68087,1.66469,1.29835,9.0
1.14783,-0.69845,0.58484,0.53137,0.32784,0.2795,0.22353,0.12071,2.0
0.55887,-0.64695,0.58484,-0.54215,-0.63596,-0.54525,-0.58729,0.27015,6.0
0.60379,-0.68909,1.29994,-0.40372,-0.48166,-0.53289,-0.41205,0.66934,9.0
0.64372,-0.75463,0.02865,-0.97211,-0.73329,1.11661,-0.73899,-1.77426,10.0
-0.71888,0.94016,1.85614,-1.11604,-1.19383,-1.1934,-1.24903,-1.35122,1.0
-1.26791,0.66394,-0.84537,0.32143,0.02635,0.02077,0.0509,0.66876,9.0
-0.15987,0.51412,1.14103,-0.96798,-1.05614,-0.99207,-1.06332,-0.66115,1.0
-0.82868,1.1602,1.53831,-0.95102,-1.08463,-1.04681,-1.1261,-0.12605,6.0
1.22768,-1.34922,0.42593,-0.23137,0.13318,-0.04634,0.16337,-0.92518,2.0
0.94319,-0.00555,0.1081,0.16421,0.48214,0.04903,0.21306,-0.90791,1.0
1.35246,-1.20876,-0.92483,2.93738,2.7326,3.18291,2.86784,-0.12415,5.0
-1.36773,1.10402,-0.28918,1.77494,1.42221,1.61906,1.52083,0.19166,5.0
0.9332,-0.9419,-1.00428,3.21653,3.47088,2.91976,3.72051,-0.07083,6.0
-1.08823,1.3662,-0.20972,0.99295,0.97829,0.68305,1.14943,-0.06604,7.0
1.63696,-0.67973,-1.08374,0.71838,1.01627,0.29186,0.51123,-0.88886,1.0
0.62874,-0.79677,1.06158,-0.6705,-0.79976,-0.72716,-0.82008,0.89905,4.0
1.26761,-1.17599,-0.28918,0.23205,-0.21816,-0.12316,-0.21066,0.83988,8.0
-0.40443,1.10402,0.58484,0.10462,0.15455,-0.23884,0.17121,-0.79669,3.0
-1.81694,1.67051,-0.92483,0.23342,0.3682,0.11879,0.38569,-0.83064,4.0
0.57384,-0.67504,0.34647,0.32876,0.59846,0.78813,0.72048,-0.84838,8.0
-1.41265,0.99166,1.85614,-0.66637,-0.54813,-0.3501,-0.50621,-0.95428,7.0
-2.32604,2.29787,1.85614,0.02669,-0.20154,-0.24149,-0.16881,-0.41587,2.0
0.88828,-0.55332,-0.84537,0.16054,0.1403,-0.06223,-0.07203,-0.31275,5.0
-0.52422,-0.24432,-0.84537,-0.18095,0.01449,0.08435,0.02474,-0.96929,4.0
-1.1581,0.45326,-0.76592,-0.90748,-0.80214,-1.03975,-0.85408,-1.37122,10.0
-0.40942,-0.52055,0.90266,-0.21716,-0.33923,-0.36688,-0.43821,-0.68636,7.0
0.91823,-1.00277,-0.92483,-0.21441,-0.58848,-0.68124,-0.57683,3.13789,10.0
0.26439,0.21449,-1.08374,-0.15941,-0.32498,-0.16555,-0.1845,-0.44366,1.0
0.27437,0.20044,0.98212,-0.16353,0.00024,0.42608,0.02997,-1.303,1.0
-0.85863,1.08998,1.69722,-0.44314,0.04772,-0.07548,-0.04064,-1.34306,2.0
-1.4426,2.28851,-1.24265,-0.25246,-0.51252,-0.30772,-0.43559,0.70756,4.0
-1.26791,0.84653,0.50538,-0.28408,-0.44842,-0.3554,-0.32312,0.932,10.0
0.85834,-0.85295,0.26701,-0.39868,-0.51252,-0.48521,-0.44344,0.09002,7.0
-0.94847,1.33343,-0.36864,-0.12686,-0.18017,0.54971,-0.06157,-0.31607,1.0
-1.13814,0.79503,-0.76592,-0.87126,-0.90184,-0.73157,-0.95608,0.34221,6.0
-1.53244,1.21638,1.85614,-0.21991,-0.16356,-0.3139,-0.08511,-0.2998,8.0
-1.18306,0.89334,-0.13027,0.4947,-0.02824,0.18148,0.10059,1.2355,9.0
-0.21976,1.53474,-0.13027,-0.76446,-0.8235,-1.00884,-0.93254,-0.93528,2.0
-1.36274,0.90739,0.58484,-0.30379,-0.4413,-0.22648,-0.33882,0.61181,8.0
-1.82193,1.64711,0.58484,-0.6737,-0.76415,-0.81369,-0.77561,-0.14574,3.0
0.58382,-0.77336,0.82321,-0.88089,-0.9968,-0.98147,-1.00055,1.11322,10.0
0.73356,-0.75932,1.06158,-0.54994,-0.56949,-0.37129,-0.52714,-0.23211,6.0
0.62874,-0.75932,1.69722,-0.53757,-0.43656,-0.45342,-0.54021,-1.12225,3.0
1.20273,-0.97936,-1.95776,1.06171,1.09698,1.31265,1.15989,-0.06152,4.0
0.69363,-0.77804,0.1081,0.11516,0.77888,1.21905,0.86433,-0.87296,5.0
0.64372,-0.79677,1.85614,-1.15454,-1.19858,-1.1934,-1.18887,-1.77426,2.0
-1.17807,0.4673,0.34647,-0.4106,-0.46504,-0.69537,-0.44605,-0.35765,9.0
-1.16309,0.75289,-0.36864,2.23928,1.96108,2.24689,2.14072,0.27883,8.0
1.1628,-0.74527,-1.95776,0.7578,0.34208,0.49054,0.53739,0.77161,5.0
-1.33779,1.01507,1.85614,-0.25154,-0.06623,-0.20175,-0.03018,-0.45045,7.0
-1.11318,0.96825,-0.52755,1.32802,0.96167,0.92588,1.07358,0.45553,7.0
-1.39269,1.07593,1.22049,-0.34138,-0.21103,-0.33421,-0.17665,-1.1043,2.0
-0.62405,0.8793,-0.92483,-0.44543,-0.67632,-0.60883,-0.64222,0.28299,5.0
-0.95346,1.37556,0.74375,-0.68333,-0.50777,-0.73245,-0.55329,-1.10046,3.0
-1.34278,0.89802,-0.92483,-0.60266,-0.26801,-0.65563,-0.23943,0.4389,10.0
0.61876,-0.764,1.45886,-0.44222,-0.35584,-0.46843,-0.47744,-0.87654,3.0
0.8783,-0.91381,-1.63993,-0.30792,-0.2965,-0.45253,-0.24466,0.67776,6.0
-1.48752,1.48793,-1.71939,0.45986,0.23526,-0.35187,-0.20542,0.00654,3.0
1.12287,-0.73122,1.85614,-0.6462,-0.63834,-0.6468,-0.59514,-0.9866,1.0
-0.2547,0.33153,-0.84537,-0.50961,-0.29412,0.53381,-0.37543,-0.92397,3.0
-1.53244,1.33343,-0.76592,0.2788,-0.21103,-0.22206,-0.11911,1.03495,8.0
-1.19304,0.63117,-1.00428,1.04108,1.37473,0.74133,1.43452,-0.62899,7.0
