@relation calhousing-10
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute label {1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0}
@data
-1.22798,1.07125,-0.44809,0.31272,-0.30836,-0.26621,-0.27866,1.42857,9.0
1.33749,-1.3024,-1.00428,-0.40922,-0.48641,-0.683,-0.46436,-0.51588,5.0
-0.88359,1.42238,0.50538,-0.91343,-0.99917,-0.96646,-0.95608,-0.43634,3.0
-1.01336,0.55158,-0.84537,-0.48623,-0.73092,-0.59558,-0.73376,0.7104,8.0
1.26262,-1.34453,1.14103,0.24534,0.30173,0.09583,0.32815,-0.38407,4.0
0.56885,-0.65632,0.50538,-0.64666,-0.73567,-0.62296,-0.70238,-0.24706,5.0
0.65869,-0.7125,0.82321,-0.55957,-0.40095,0.03667,-0.38851,-0.4504,4.0
-1.23297,0.6218,1.22049,-0.61503,-0.63834,-0.68919,-0.62914,-0.33002,7.0
1.19774,-1.38199,-1.00428,1.49396,2.10352,-0.48785,0.05875,1.84029,6.0
0.50895,-0.63759,-0.28918,1.04658,0.29223,0.66892,0.32815,2.24491,9.0
-1.02833,1.94206,-0.05081,-0.43947,-0.50065,-0.57881,-0.49836,-0.62552,2.0
0.5938,-0.74527,0.50538,-0.18278,0.12843,0.32542,0.11367,-0.8288,6.0
-0.01013,-0.58141,0.50538,-0.92306,-0.87335,-1.01326,-0.94301,-0.09147,9.0
0.60878,-0.69377,1.85614,-0.4381,-0.71193,-0.82341,-0.75469,2.72201,10.0
-1.12816,1.68456,-0.28918,0.54237,0.38956,0.49231,0.41446,-0.74969,1.0
-1.18306,1.07593,-1.00428,0.35993,-0.26326,-0.0746,-0.18712,1.94693,9.0
1.16779,-0.867,-0.44809,0.3801,0.39194,1.10072,0.28107,-0.99692,1.0
0.73855,-0.74059,-0.52755,-0.3996,-0.42943,-0.04104,-0.35713,-0.17632,6.0
-0.91853,1.39897,-0.607,0.28614,0.53437,0.27332,0.61847,-0.71295,2.0
0.28934,-0.12728,0.18756,-0.52152,-0.42469,-0.22736,-0.41728,-1.39354,1.0
0.73855,-0.77804,0.82321,-0.53298,-0.57187,-0.28034,-0.5376,0.14119,5.0
0.9931,-0.7125,-1.1632,4.12503,3.60145,4.43063,3.94806,0.46532,5.0
0.68365,-0.84827,1.14103,-0.40235,-0.45317,-0.41633,-0.49052,0.73161,6.0
0.53391,-0.67036,-0.84537,0.73947,0.93793,0.54882,1.07096,0.13671,7.0
-0.09498,0.52348,0.50538,-0.47156,-0.36771,-0.01632,-0.30743,-0.88465,1.0
-0.88858,1.15084,0.26701,-0.42618,-0.58374,-0.4437,-0.56375,0.86062,4.0
-1.19304,0.79971,0.66429,-0.90427,-0.97543,-1.00001,-0.96132,-0.04704,8.0
-0.57413,1.37556,-1.63993,-0.7993,-0.83774,-0.88169,-0.87762,-0.62499,3.0
0.58382,-0.64227,-1.24265,0.79906,0.79312,1.00182,0.92449,0.20167,4.0
-1.42264,0.99634,1.85614,0.81189,1.55277,0.75457,1.50776,-0.25106,8.0
0.62375,-0.72186,-0.05081,-0.21212,0.66731,0.99122,0.68909,-1.04835,7.0
0.34424,-0.13664,-0.68646,-0.5889,-0.67157,-0.58587,-0.64484,-0.92618,2.0
0.62874,-0.73122,-0.20972,1.11213,3.60145,2.74404,3.45895,-0.82122,5.0
-0.91353,1.38493,-0.84537,-0.00998,0.2044,-0.21588,0.30461,-0.96192,4.0
0.75851,-0.89977,-0.28918,0.69409,0.07621,-0.0013,0.12413,2.60942,10.0
-1.16309,0.45326,0.82321,-0.46148,-0.27276,-0.54878,-0.29697,-0.73921,7.0
-1.42763,1.01039,1.85614,0.42594,0.8406,-0.04281,0.92188,-0.03362,10.0
-0.10496,0.5703,-1.32211,-0.84972,-0.88285,-1.0009,-0.87762,-0.54914,1.0
0.00484,0.21917,0.02865,-1.01382,-1.09175,-1.00796,-1.11563,-1.23136,1.0
-0.61406,0.88866,0.02865,-0.67554,-0.67395,-0.61766,-0.71807,-0.88296,2.0
1.17777,-0.52523,-0.92483,0.79906,0.21627,0.26007,0.24968,0.63971,4.0
-1.35775,0.88398,0.74375,0.51853,0.15455,0.02607,0.30199,1.58332,10.0
0.72857,-0.82954,0.34647,-0.11311,-0.30362,-0.1735,-0.27866,0.79914,7.0
-0.27965,0.57967,0.26701,-0.25062,-0.16593,0.29981,-0.18973,-0.86149,1.0
0.64871,-0.73591,1.29994,-0.94965,-0.43893,-0.22383,-0.47221,-1.251,6.0
0.01982,-0.57673,-1.1632,-0.44222,-0.36771,-0.30595,-0.35189,-0.38518,8.0
-1.19803,0.7763,-0.28918,0.66934,0.48689,0.53116,0.63155,0.76782,9.0
-1.29286,0.99166,0.74375,-0.08194,0.2044,0.07993,-0.04588,-1.21494,2.0
-1.46257,0.99166,1.22049,-0.37438,-0.41044,-0.25473,-0.38067,-0.19937,8.0
-1.08823,1.42238,-1.56048,4.35606,4.99018,4.77855,4.86088,-0.3925,3.0
-1.44759,1.00571,1.85614,0.17658,0.07383,0.04726,0.03782,0.07902,10.0
1.13784,-0.74995,-1.56048,2.54364,2.34328,1.94666,2.52782,0.15582,6.0
0.64871,-0.75932,1.14103,-0.64208,-0.36296,0.28215,-0.33359,-0.94165,3.0
0.1995,-0.67036,0.58484,-0.27858,-0.03537,1.17048,-0.00926,-0.4504,4.0
0.74354,-0.76868,0.74375,-0.43672,-0.49828,-0.04987,-0.4199,-0.13216,5.0
1.08294,-0.73122,-0.05081,0.11149,0.28748,0.20797,0.14244,-0.94992,2.0
-1.16809,0.79503,1.85614,-0.03381,-0.30362,-0.39955,-0.26558,0.53412,9.0
-1.20302,0.62648,-0.607,0.32693,0.47265,0.46494,0.57139,-0.07547,8.0
0.69862,-0.67973,0.74375,-0.62145,-0.72854,-0.52759,-0.68668,0.26546,5.0
0.7086,-0.83891,0.58484,0.161,-0.11133,-0.05782,-0.00664,0.48985,7.0
0.71858,-0.85295,0.66429,-0.64528,-0.7143,-0.75365,-0.67361,0.23914,7.0
-0.94348,1.3662,1.85614,0.22471,0.26137,0.321,0.15291,-1.11014,2.0
0.80343,-0.82486,-0.13027,-0.80022,-0.59086,-0.8914,-0.78346,-0.38407,5.0
-0.93849,1.37088,1.77668,-0.6352,-0.71905,-0.85961,-0.69976,-0.65568,3.0
-1.31782,0.85589,0.90266,-0.39364,-0.78552,-0.74923,-0.76515,5.85814,10.0
1.25763,-1.38199,0.50538,0.35673,0.09995,0.29628,0.05875,0.06397,3.0
0.68365,-0.70313,0.1081,0.3361,0.67918,0.53558,0.77279,0.07081,6.0
1.25264,-1.39135,-0.36864,-0.02235,-0.11133,0.16912,-0.10865,-0.19163,3.0
-2.34601,2.3681,0.58484,-0.13145,-0.0235,-0.2044,-0.09034,-0.71205,1.0
-1.42264,1.01039,-1.79885,-0.90106,-0.56237,-0.68036,-0.56375,-0.22548,3.0
0.72357,-0.85763,0.58484,-0.63199,-0.79027,-0.79073,-0.75469,0.78925,8.0
-1.53244,1.21638,1.85614,-0.71542,-0.68581,-0.80045,-0.7573,-0.41781,7.0
-0.06004,-0.56268,1.22049,-0.08973,-0.12557,-0.366,-0.1505,0.1465,10.0
-1.36773,0.90271,0.58484,-0.41656,-0.46979,-0.41809,-0.42513,0.4848,9.0
