@relation calhousing-10
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute label {1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0}
@data
-1.23796,0.82312,-0.28918,-1.04911,-1.08226,-1.12805,-1.10517,0.30657,9.0
0.95317,-0.72186,-0.68646,-0.07965,-0.09946,-0.27239,-0.10865,-0.33612,5.0
1.05798,-0.79677,-0.68646,1.54117,1.85663,1.55371,1.82947,-0.31454,3.0
0.65869,-0.73591,-1.32211,0.63038,2.13675,0.21857,1.53914,0.75661,8.0
1.30255,-1.33049,-0.92483,1.19189,1.8685,1.66233,1.9184,-0.81511,4.0
0.96814,-0.75463,-1.24265,1.02137,0.45366,1.19609,0.58447,0.9191,5.0
0.69363,-0.87168,0.82321,-0.45414,0.02161,-0.07636,-0.00141,-1.21963,4.0
0.17954,-0.64227,-0.44809,0.11516,0.00499,0.07287,0.04828,-0.27659,7.0
-1.54242,1.33343,-1.00428,0.04045,0.13081,-0.26621,0.22614,-0.5504,6.0
0.62375,-0.73591,0.58484,0.27651,0.43704,-0.03751,0.29414,0.37958,9.0
1.13784,-0.69377,1.06158,-0.37805,-0.45792,-0.50287,-0.3859,-0.47582,2.0
0.5938,-0.74527,0.50538,-0.18278,0.12843,0.32542,0.11367,-0.8288,6.0
-1.45757,1.00571,1.45886,0.02715,0.2495,0.07022,0.37784,-0.41213,9.0
0.46902,-0.7125,0.50538,0.53137,0.36107,0.08435,0.40138,1.05422,10.0
0.13961,0.32217,-0.13027,-0.51465,-0.38908,-0.51788,-0.39113,-1.40512,1.0
0.72357,-0.74995,-0.68646,-0.01868,-0.26089,0.28745,-0.05372,0.91615,9.0
-0.11494,0.52817,1.85614,-0.18874,-0.28463,-0.52406,-0.24466,-0.77664,1.0
-1.35276,1.04316,1.85614,-0.77821,-0.81401,-0.91171,-0.81223,-0.00593,6.0
-1.30285,1.00102,1.85614,-0.40693,-0.41756,-0.3501,-0.34928,-0.95539,2.0
0.28934,-0.14132,0.58484,-0.47935,-0.40569,-0.10109,-0.28651,-1.15383,1.0
