@relation calhousing-5
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute label {1.0,2.0,3.0,4.0,5.0}
@data
-0.12493,0.53285,0.98212,-0.54765,-0.62647,-0.6883,-0.53237,-0.42839,1.0
0.74354,-0.89509,-1.1632,-0.28179,-0.33685,-0.64415,-0.34666,1.73523,5.0
0.75352,-0.76868,1.29994,-0.5339,-0.67157,-0.66711,-0.65268,0.35642,3.0
1.17777,-1.3024,-1.08374,-0.0196,-0.04011,-0.46313,-0.11388,0.17677,4.0
-0.92851,1.35684,0.58484,-0.52611,-0.57899,-0.5117,-0.57683,-0.39471,1.0
1.08294,-0.83422,-1.56048,2.24707,1.39372,1.78772,1.51037,0.83788,4.0
-1.17807,0.66394,-1.1632,-0.89693,-1.02053,-0.98853,-1.01101,1.34261,5.0
-0.72387,0.61244,0.34647,-0.50181,-0.53389,-0.48167,-0.59514,-0.71758,2.0
1.16779,-0.867,-0.44809,0.3801,0.39194,1.10072,0.28107,-0.99692,1.0
-0.01512,0.7763,-1.24265,-0.41885,-0.5054,-0.63002,-0.60299,-0.65568,2.0
0.62375,-0.78272,1.45886,-0.34413,-0.41994,-0.41633,-0.37282,-0.01025,3.0
0.73356,-0.82018,-0.84537,2.47992,1.62162,2.5171,1.90532,1.4111,5.0
1.25264,-1.39135,-0.36864,-0.02235,-0.11133,0.16912,-0.10865,-0.19163,2.0
0.54888,-0.67504,0.34647,0.56987,0.96167,0.6071,0.89834,0.01123,5.0
0.83338,-0.70782,0.50538,-0.7695,-0.81638,-0.54878,-0.72853,-0.28343,2.0
0.88329,-0.7125,-0.28918,1.10159,0.67206,1.08483,0.7911,0.48753,4.0
0.91324,-0.9419,-1.00428,-0.3423,0.12368,-0.65298,0.09798,-0.21058,4.0
-0.10496,0.5703,-1.32211,-0.84972,-0.88285,-1.0009,-0.87762,-0.54914,1.0
-1.3877,0.88866,-0.13027,-0.21395,-0.55288,-0.4596,-0.47221,2.05473,5.0
0.94319,-0.01492,-1.32211,-0.43902,-0.70481,-0.58322,-0.5716,1.14881,1.0
-0.02011,0.43453,0.42593,-0.33221,-0.09709,0.40666,-0.04849,-1.18204,1.0
-1.46257,0.98698,1.22049,-0.11999,-0.09946,-0.29889,-0.19235,-0.19511,4.0
0.74354,-0.83422,-0.76592,0.74497,0.33259,1.05568,0.42231,1.24855,4.0
-1.3877,1.24916,-0.84537,0.50386,0.04535,0.06934,0.05613,0.92626,4.0
0.64871,-0.75932,1.14103,-0.64208,-0.36296,0.28215,-0.33359,-0.94165,2.0
-1.18306,1.01507,-1.63993,3.98798,2.65664,2.35198,2.7606,2.08337,5.0
-1.47255,1.06657,0.1081,0.70509,0.4774,0.34661,0.53739,0.90768,5.0
1.08294,-0.73122,-0.05081,0.11149,0.28748,0.20797,0.14244,-0.94992,1.0
-0.09498,0.52348,0.50538,-0.47156,-0.36771,-0.01632,-0.30743,-0.88465,1.0
-1.90678,1.5722,-0.05081,-0.55911,-0.57899,-0.54172,-0.63176,-0.24443,2.0
-1.35775,0.88398,0.74375,0.51853,0.15455,0.02607,0.30199,1.58332,5.0
0.9931,-0.7125,-1.1632,4.12503,3.60145,4.43063,3.94806,0.46532,3.0
0.82839,-0.93254,0.74375,-0.18966,0.00974,-0.31655,0.03259,-0.53446,5.0
2.09615,-1.31644,0.1081,-0.47385,-0.51252,-0.26092,-0.43036,-0.15642,1.0
-0.56914,0.82312,-1.40157,-0.53023,-0.46742,0.04461,-0.45128,-0.31507,1.0
0.71858,-0.71718,-0.36864,0.93245,1.53615,0.92941,1.58884,-0.35433,4.0
-1.29286,0.98698,1.14103,-0.50502,-0.56475,-0.52936,-0.53498,0.09002,2.0
0.55387,-0.75463,0.82321,0.44152,0.56523,0.12674,0.68909,0.72977,5.0
0.30431,-0.11792,0.98212,-0.10028,-0.24427,-0.39955,-0.24466,-0.42839,1.0
-1.14313,0.80439,0.50538,-0.11219,0.15929,0.40666,0.24968,-0.69247,3.0
0.7685,-0.78272,0.66429,-0.4083,-0.41044,-0.35628,-0.34405,0.09629,3.0
-1.32281,0.85589,0.66429,-0.02281,-0.10184,-0.19204,0.00644,0.23725,5.0
1.20772,-1.26494,-1.00428,0.0377,-0.23715,0.07905,-0.17927,0.66987,3.0
-0.15987,-0.558,-0.28918,0.06886,-0.16118,0.21504,-0.09819,0.86731,4.0
1.15282,-1.31176,-0.36864,-0.44589,-0.80451,-0.74835,-0.81746,3.63267,5.0
-1.25294,1.04784,-0.36864,1.60167,1.94921,0.28656,2.05702,-0.50214,1.0
-1.5574,1.06657,1.14103,-0.41518,-0.50302,-0.70331,-0.57683,0.2362,4.0
-1.33779,1.04316,1.85614,-0.48073,-0.2229,-0.48344,-0.13219,-1.10825,5.0
-1.15311,0.76694,-0.36864,0.88523,0.35633,0.59739,0.51123,0.95737,4.0
0.62874,-0.73122,-0.20972,1.11213,3.60145,2.74404,3.45895,-0.82122,3.0
0.64871,-0.82486,-0.607,1.59159,1.40559,1.60581,1.60453,0.21377,3.0
0.34924,-0.65632,-1.1632,0.73626,0.49401,0.38193,0.49554,1.12844,4.0
-1.32281,0.86525,0.42593,-0.50181,0.10944,0.12232,0.15291,-0.68989,4.0
0.50396,-0.67504,0.42593,-0.64116,-0.70243,-0.66623,-0.72853,0.04781,3.0
2.00631,-1.33517,-1.8783,0.00744,0.16167,0.30158,0.09536,-0.56225,1.0
0.95317,-0.74059,-1.1632,0.00378,-0.03062,0.52587,0.02997,-0.11789,2.0
1.23767,-1.33049,-0.68646,-0.20754,-0.00925,-0.37659,-0.00926,-0.53035,3.0
0.65869,-0.80613,0.58484,-0.31434,-0.41044,-0.26533,-0.32835,-0.39981,2.0
1.22269,-0.74527,-0.28918,-0.06452,-0.23715,-0.31301,-0.24727,0.49827,2.0
0.26938,-0.65632,-1.00428,1.23176,0.61033,0.94266,0.73094,0.95037,4.0
