@relation calhousing-5
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute label {1.0,2.0,3.0,4.0,5.0}
@data
-1.20302,0.62648,-0.607,0.32693,0.47265,0.46494,0.57139,-0.07547,4.0
-0.54918,-0.00555,-1.79885,4.64942,4.51777,4.11451,4.33516,-0.00241,3.0
0.5938,-0.74527,0.50538,-0.18278,0.12843,0.32542,0.11367,-0.8288,3.0
0.73855,-0.74059,-0.52755,-0.3996,-0.42943,-0.04104,-0.35713,-0.17632,3.0
-1.08323,1.0853,-1.8783,1.07454,0.56048,0.85965,0.68909,0.96837,3.0
-1.82193,1.64711,1.29994,-0.59028,-0.64783,-0.69448,-0.60037,-0.26527,2.0
0.28934,-0.12728,0.18756,-0.52152,-0.42469,-0.22736,-0.41728,-1.39354,1.0
-1.03831,1.7267,0.90266,-0.83597,-0.91134,-0.92849,-0.93516,-0.5693,1.0
0.7635,-0.73591,0.18756,-0.7695,-0.57662,-0.1108,-0.55591,-0.91186,2.0
-0.72387,0.94016,1.06158,-0.54948,-0.54813,-0.3448,-0.56375,-0.93012,1.0
-1.19803,0.7763,-0.28918,0.66934,0.48689,0.53116,0.63155,0.76782,5.0
-0.90854,1.39429,0.50538,-0.28042,-0.42469,-0.56468,-0.35451,-0.74084,2.0
0.27437,-0.11792,1.85614,-1.16692,-1.19383,-1.22695,-1.22549,-1.61345,1.0
0.9332,-0.80145,-1.95776,2.59681,1.88749,2.22129,1.92624,1.2335,4.0
-1.39269,1.08061,0.98212,-0.02052,0.11182,0.18766,-0.09819,-1.07835,1.0
-1.16809,0.75289,-0.36864,1.10479,1.09936,0.9038,1.22528,0.44274,4.0
-1.08823,1.42238,-1.56048,4.35606,4.99018,4.77855,4.86088,-0.3925,2.0
0.80343,-0.82486,-0.13027,-0.80022,-0.59086,-0.8914,-0.78346,-0.38407,3.0
-1.31283,0.99634,1.45886,-0.69662,-0.66208,-0.52936,-0.57683,-1.11625,1.0
0.60878,-0.82486,-0.05081,-0.1452,0.09757,-0.04987,0.1686,-0.13358,4.0
0.60379,-0.67036,-1.1632,-0.34734,0.18066,0.39606,0.15552,-0.70742,4.0
0.62375,-0.75463,1.45886,-0.45277,-0.45555,-0.26975,-0.42251,-0.98245,2.0
0.74853,-0.77336,0.26701,0.3063,0.41805,0.53558,0.49816,-0.34812,3.0
0.69363,-0.82486,1.22049,-0.22862,-0.18255,-0.26445,-0.15834,-0.22627,3.0
-1.14313,0.45326,0.34647,-0.56232,-0.54813,-0.69978,-0.54806,-0.16521,3.0
0.68365,-0.85295,1.14103,0.17292,0.0857,0.08788,0.07705,0.56812,3.0
-0.89856,1.39897,-0.13027,-0.40922,-0.37483,-0.64327,-0.34405,-1.15951,3.0
-0.93849,1.37088,1.77668,-0.6352,-0.71905,-0.85961,-0.69976,-0.65568,2.0
-0.06004,-0.56268,1.22049,-0.08973,-0.12557,-0.366,-0.1505,0.1465,5.0
-0.11994,0.55158,0.34647,0.6125,0.13318,-0.08961,0.16075,0.83199,2.0
0.53391,-0.67036,-0.84537,0.73947,0.93793,0.54882,1.07096,0.13671,4.0
-1.02833,1.94206,-0.05081,-0.43947,-0.50065,-0.57881,-0.49836,-0.62552,1.0
-1.22798,1.07125,-0.44809,0.31272,-0.30836,-0.26621,-0.27866,1.42857,5.0
-1.16809,0.79503,1.85614,-0.03381,-0.30362,-0.39955,-0.26558,0.53412,5.0
-0.23972,0.6218,0.66429,-0.74979,-0.65733,-0.29447,-0.69715,-1.28642,1.0
-1.45258,1.04316,1.85614,0.58591,0.50826,-0.21941,0.44585,1.23203,5.0
-1.29286,0.99166,0.74375,-0.08194,0.2044,0.07993,-0.04588,-1.21494,1.0
0.58382,-0.867,-0.20972,1.086,0.56523,0.82256,0.75971,2.45888,5.0
0.50895,-0.63759,-0.28918,1.04658,0.29223,0.66892,0.32815,2.24491,5.0
-1.45258,0.99166,1.85614,-0.05535,-0.10421,0.1391,-0.05895,0.24667,5.0
0.05975,0.73885,-0.92483,0.41356,0.44654,0.15676,0.33861,-0.48729,1.0
0.71858,-0.85295,0.66429,-0.64528,-0.7143,-0.75365,-0.67361,0.23914,4.0
-1.16309,0.79971,1.85614,-1.0977,-1.11312,-0.91877,-1.13917,-0.65884,4.0
-0.27965,0.57967,0.26701,-0.25062,-0.16593,0.29981,-0.18973,-0.86149,1.0
-1.53244,1.21638,1.85614,-0.71542,-0.68581,-0.80045,-0.7573,-0.41781,4.0
1.25763,-1.38199,0.50538,0.35673,0.09995,0.29628,0.05875,0.06397,2.0
-1.33779,1.01507,1.85614,-0.25154,-0.06623,-0.20175,-0.03018,-0.45045,4.0
1.23268,-1.2509,-1.71939,0.45069,0.55099,-0.25738,-0.04588,0.1354,3.0
1.24266,-1.39603,-0.05081,-0.15574,0.15455,-0.13111,0.13198,-0.79716,2.0
1.08793,-0.78741,0.58484,-0.57561,-0.63834,-0.73069,-0.6213,-0.37055,2.0
-0.73385,0.95421,-1.00428,-1.19946,-1.23181,-1.11216,-1.28303,-1.75525,3.0
-1.41265,1.01507,1.85614,-0.45552,0.07621,0.00576,0.03521,-1.03398,5.0
0.5938,-0.73122,1.53831,0.07482,0.13793,-0.1682,0.16075,0.32578,5.0
-1.2729,1.0572,0.1081,0.27101,0.46315,-0.14612,0.48246,0.13387,4.0
1.13784,-0.74995,-1.56048,2.54364,2.34328,1.94666,2.52782,0.15582,3.0
0.62375,-0.72186,-0.05081,-0.21212,0.66731,0.99122,0.68909,-1.04835,4.0
-1.65722,1.30534,-0.05081,-0.11357,-0.23952,-0.36246,-0.31005,0.67403,4.0
0.54389,-0.661,-0.52755,0.36406,1.605,1.93607,1.54961,-0.88075,1.0
-0.68893,0.94952,-1.00428,0.84444,0.259,0.49849,0.45108,0.67197,3.0
-0.88359,1.42238,0.50538,-0.91343,-0.99917,-0.96646,-0.95608,-0.43634,2.0
-1.43761,0.99634,1.77668,-0.03289,-0.19204,-0.54349,-0.1505,0.92263,5.0
0.34424,-0.66568,-0.20972,-0.47935,-0.81163,-0.68124,-0.78607,1.42878,5.0
-0.57413,1.37556,-1.63993,-0.7993,-0.83774,-0.88169,-0.87762,-0.62499,2.0
0.69363,-0.77804,0.1081,0.11516,0.77888,1.21905,0.86433,-0.87296,3.0
1.19774,-1.33049,1.14103,-0.62649,-0.57187,-0.42339,-0.56114,-0.90849,2.0
-1.15311,1.11807,1.3794,-0.24008,-0.17068,-0.15583,-0.30743,-0.68268,1.0
-0.86362,1.42706,-0.76592,0.00882,-0.23715,-0.1523,-0.11911,0.74272,2.0
-1.44759,1.00571,1.85614,0.17658,0.07383,0.04726,0.03782,0.07902,5.0
-1.41265,1.00102,1.85614,-1.14216,-1.12736,-0.32184,-1.12871,0.27641,4.0
0.61377,-0.7125,1.77668,-0.77867,-0.4508,-0.79338,-0.43559,0.25604,5.0
0.01982,-0.57673,-1.1632,-0.44222,-0.36771,-0.30595,-0.35189,-0.38518,4.0
-0.92851,1.36152,1.14103,-0.25291,-0.287,-0.45342,-0.23419,-0.47045,1.0
0.26938,0.20981,-0.76592,0.04595,0.02635,0.00576,0.00905,-0.61915,1.0
1.26262,-1.34453,1.14103,0.24534,0.30173,0.09583,0.32815,-0.38407,2.0
