@relation calhousing-5
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute label {1.0,2.0,3.0,4.0,5.0}
@data
-1.18805,0.89334,0.02865,0.40394,0.25425,0.26361,0.22353,0.41763,4.0
0.7086,-0.77336,0.66429,-0.66545,-0.58848,-0.09314,-0.58468,-0.82675,3.0
0.69862,-0.83891,0.02865,0.95353,1.98007,0.96208,2.0204,-0.60251,3.0
0.98811,-0.80613,-1.71939,3.47781,2.26257,3.33744,2.64029,0.85088,3.0
-1.15311,0.80439,1.14103,-0.71037,-0.75703,-0.62737,-0.71545,0.1934,3.0
-1.22299,0.6218,1.85614,-0.85293,-0.55288,-0.32803,-0.50883,-0.9756,2.0
-0.23473,0.62648,-0.68646,-0.23229,-0.02824,0.37045,0.05875,-1.03871,1.0
1.56708,-0.71718,-0.92483,1.85516,1.79966,1.10513,1.9027,-0.73053,1.0
-1.03831,0.50008,0.02865,1.06721,1.22992,1.18991,1.40314,-0.41476,2.0
1.15781,-0.73591,-0.44809,0.8559,1.46731,1.62347,1.1442,-0.99408,1.0
0.72357,-0.74995,-0.68646,-0.01868,-0.26089,0.28745,-0.05372,0.91615,5.0
0.80842,-0.74059,0.18756,-0.13145,0.00262,0.53205,0.05613,-0.19827,2.0
2.29081,-1.1994,-0.84537,-0.66591,-0.41519,-0.92849,-0.97439,-0.3737,1.0
-0.65898,0.89334,0.1081,-0.97486,-1.00392,-1.01591,-1.00578,-0.84364,4.0
-1.63726,1.57688,-0.68646,-0.48394,-0.52202,-0.59382,-0.64745,-1.05287,1.0
-0.68893,-0.08982,0.1081,1.70068,2.07028,0.30334,1.01342,-0.62336,4.0
-0.92352,0.43921,-1.24265,0.02257,0.19728,0.92588,0.19214,-0.52277,2.0
-1.57237,1.27257,-1.00428,0.18942,0.16879,0.22034,0.30984,-0.76795,3.0
1.15781,-0.70313,0.34647,0.1202,-0.08284,-0.04546,-0.0328,-0.09741,1.0
0.77848,-0.86231,-0.44809,0.01248,-0.25614,0.06492,-0.2525,1.00695,4.0
-1.54742,1.31938,-0.36864,-0.00631,-0.03062,-0.35187,0.02736,-0.49924,4.0
