@relation calhousing-5
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute label {1.0,2.0,3.0,4.0,5.0}
@data
1.77671,-0.9934,-0.36864,0.16008,0.99728,2.31047,1.0605,-1.12446,1.0
-0.085,-0.55332,0.02865,-0.05031,-0.35584,-0.29447,-0.23681,1.15223,5.0
0.65869,-0.69845,-0.28918,1.53292,3.12904,3.34804,3.32817,-0.71832,3.0
0.94818,-0.95127,-0.28918,0.24213,-0.21103,0.08082,-0.12173,1.53774,4.0
-1.12816,1.68456,-0.28918,0.54237,0.38956,0.49231,0.41446,-0.74969,1.0
0.63373,-0.84827,0.50538,-0.52106,-0.46979,-0.2512,-0.4539,-0.66168,4.0
0.57384,-0.68909,-0.05081,0.9297,1.19194,0.47465,1.20697,0.01691,5.0
-1.09322,0.53285,-0.13027,-0.4711,-0.08284,0.5347,-0.00403,-0.80653,2.0
1.14783,-0.70782,-0.13027,0.11929,0.34683,0.07817,0.44062,-1.26784,1.0
0.57883,-0.64695,-0.76592,-1.07983,-1.07751,-0.83224,-1.07902,-1.01097,2.0
-0.45435,-0.455,-1.95776,-0.33863,-0.49115,-0.45077,-0.42775,0.15035,3.0
0.73855,-0.70782,0.74375,0.00103,-0.25139,-0.12493,-0.17404,0.8332,5.0
-0.88858,1.43643,-1.8783,5.39886,5.79493,5.45936,6.10065,-0.15289,2.0
0.86832,-0.92318,-1.95776,-0.74475,-0.80688,-0.80751,-0.78869,2.13232,5.0
0.66867,-0.77336,0.1081,-0.03381,0.99965,2.19303,1.19128,-0.98839,2.0
0.62874,-0.72186,0.42593,-0.26162,0.71479,1.0601,0.72048,-1.07866,4.0
-0.96345,1.39429,-1.8783,-0.56874,-0.39145,-0.69537,-0.46436,-0.62962,4.0
0.74354,-0.87168,-0.20972,0.205,0.63645,-0.41103,0.58447,-1.0334,1.0
-1.42763,1.01039,1.85614,0.42594,0.8406,-0.04281,0.92188,-0.03362,5.0
0.34424,-0.13664,-0.68646,-0.5889,-0.67157,-0.58587,-0.64484,-0.92618,1.0
0.00484,0.21917,0.02865,-1.01382,-1.09175,-1.00796,-1.11563,-1.23136,1.0
0.80842,-0.79209,-0.05081,0.09866,-0.09946,-0.12228,-0.00926,0.6356,4.0
1.2726,-1.39135,-0.76592,-0.85476,-1.0324,-0.92672,-1.02409,1.45094,4.0
-1.43761,0.97761,1.77668,0.02486,0.03822,0.3263,0.10321,-0.11189,4.0
-1.42264,1.01039,-1.79885,-0.90106,-0.56237,-0.68036,-0.56375,-0.22548,2.0
-0.85863,1.01507,-1.79885,-1.15775,-1.21519,-1.19781,-1.24379,-0.07447,5.0
0.55887,-0.75463,1.29994,-0.64437,-0.79976,-0.75983,-0.73376,1.30614,5.0
1.2177,-1.37262,0.74375,-0.54582,-0.34635,-0.12316,-0.37282,-1.26721,1.0
1.71183,-0.661,0.26701,0.30355,1.63823,-0.58499,-0.36497,-1.05045,1.0
0.6537,-0.73591,0.34647,-0.31434,1.20856,2.01466,1.34036,-1.13004,2.0
0.68365,-0.84359,0.50538,0.50478,0.17828,-0.10638,0.21829,1.7575,5.0
0.80343,-0.73122,0.26701,0.1257,0.40618,1.02213,0.44585,-0.05109,3.0
-1.36773,0.90271,0.58484,-0.41656,-0.46979,-0.41809,-0.42513,0.4848,5.0
-1.66221,2.72859,0.18756,-0.62282,-0.65258,-0.72892,-0.67622,-1.1272,1.0
1.75176,-0.67036,0.02865,-0.6572,-0.58848,-0.92054,-0.89854,-1.33358,1.0
1.26761,-1.17599,-0.28918,0.23205,-0.21816,-0.12316,-0.21066,0.83988,4.0
-1.55241,1.56752,-0.13027,-0.15391,-0.07097,-0.79427,-0.64222,-0.88791,2.0
0.60878,-0.69377,1.85614,-0.4381,-0.71193,-0.82341,-0.75469,2.72201,5.0
-2.34601,2.3681,0.58484,-0.13145,-0.0235,-0.2044,-0.09034,-0.71205,1.0
0.81841,-0.87636,-0.36864,0.25955,0.39194,1.66233,0.56093,0.15108,3.0
-1.06327,1.09934,-1.56048,0.20317,-0.04486,0.12055,0.03259,0.64923,3.0
-1.29786,1.04784,0.74375,-0.63016,-0.85674,-0.84195,-0.82792,1.60348,5.0
-1.22798,0.89334,-1.79885,0.12937,0.31834,0.42873,0.36476,0.14208,3.0
-1.1581,0.85121,-1.08374,-0.09523,-0.05911,0.23093,0.0509,0.46285,4.0
-1.30784,0.84653,0.82321,0.8096,0.19015,0.16824,0.34384,2.69753,5.0
-0.91853,1.39897,-0.607,0.28614,0.53437,0.27332,0.61847,-0.71295,1.0
-1.23297,0.6218,1.22049,-0.61503,-0.63834,-0.68919,-0.62914,-0.33002,4.0
-1.31283,1.02443,0.82321,0.51991,-0.00925,-0.14171,0.0012,1.29461,5.0
-1.23297,1.06189,-0.68646,1.29777,1.20144,0.78106,1.2122,0.96216,4.0
-1.10819,0.49071,-0.52755,1.96012,2.31479,2.09148,2.49905,-0.42629,3.0
0.78347,-0.79677,0.50538,-0.61778,-0.70718,-0.5894,-0.65268,0.55259,3.0
-0.78376,-0.03833,-1.24265,1.25927,1.26316,0.40136,0.7754,-0.0362,4.0
0.72857,-0.82954,0.34647,-0.11311,-0.30362,-0.1735,-0.27866,0.79914,4.0
0.56885,-0.65632,0.50538,-0.64666,-0.73567,-0.62296,-0.70238,-0.24706,3.0
1.29756,-0.88104,-0.52755,0.50616,1.0139,0.51704,0.84864,-1.35106,1.0
0.81342,-0.80145,-0.05081,-0.91527,-0.85199,-0.32096,-0.86454,-0.42734,2.0
0.7635,-0.89509,-1.1632,0.85177,1.21093,0.70336,1.2122,0.47974,3.0
0.68864,-0.74059,0.02865,-0.81626,-0.80451,-0.56556,-0.86454,-0.6181,2.0
0.80343,-0.71718,0.50538,0.64183,0.86909,2.16566,0.90618,-0.30264,2.0
-1.12816,0.76225,-1.40157,-0.11082,-0.32023,-0.02868,-0.23681,0.90368,4.0
1.63696,-0.67973,-1.08374,0.71838,1.01627,0.29186,0.51123,-0.88886,1.0
0.65869,-0.7125,0.82321,-0.55957,-0.40095,0.03667,-0.38851,-0.4504,2.0
-1.15311,0.79034,1.29994,-0.19378,0.06196,0.43668,0.03782,-0.31059,3.0
-0.78376,0.86525,-1.79885,-0.39593,-0.48878,-0.366,-0.44082,-0.08747,2.0
1.14783,-0.53459,-1.71939,-0.13374,-0.44368,-0.5117,-0.48529,0.45553,3.0
0.58382,-0.64227,-1.24265,0.79906,0.79312,1.00182,0.92449,0.20167,2.0
1.26761,-1.37731,-1.48102,-0.79517,-0.88997,-0.64239,-0.86977,0.418,2.0
-1.31782,0.85589,0.90266,-0.39364,-0.78552,-0.74923,-0.76515,5.85814,5.0
0.68365,-0.70313,0.1081,0.3361,0.67918,0.53558,0.77279,0.07081,3.0
0.7086,-0.83891,0.58484,0.161,-0.11133,-0.05782,-0.00664,0.48985,4.0
-1.33779,1.0572,0.98212,-0.6925,-0.81401,-0.94438,-0.83315,1.20465,5.0
1.30255,-1.3024,-1.40157,3.24908,2.98661,3.37453,3.34125,0.1584,3.0
-1.23297,1.08998,-1.00428,0.12708,0.43941,0.24683,0.506,-0.50582,1.0
0.1995,-0.67036,0.58484,-0.27858,-0.03537,1.17048,-0.00926,-0.4504,2.0
1.19774,-1.38199,-1.00428,1.49396,2.10352,-0.48785,0.05875,1.84029,3.0
