@relation calhousing-5
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute label {1.0,2.0,3.0,4.0,5.0}
@data
-0.10995,0.54221,0.34647,0.36543,0.5866,0.33601,0.7414,-1.01697,1.0
0.58382,-0.80145,0.26701,0.08812,0.21627,-0.09932,0.09013,0.38321,5.0
-1.11318,0.61244,0.02865,-0.11861,-0.14694,0.21504,-0.00141,-0.5523,3.0
-1.1032,0.78566,-0.28918,-0.24879,-0.57187,-0.39072,-0.42251,1.3663,4.0
-0.08001,0.53285,-0.36864,0.81327,0.95218,0.82698,0.94803,-0.48956,1.0
0.70361,-0.83422,0.58484,-0.30104,-0.47216,-0.41809,-0.4199,0.11097,4.0
-1.2729,0.83716,0.50538,-0.08744,-0.01163,-0.21058,0.0509,0.74198,5.0
0.62375,-0.74995,1.45886,-0.41335,-0.20154,-0.13552,-0.16096,-0.36718,2.0
-2.17131,2.76604,-0.52755,0.13029,0.23288,-0.03839,-0.00141,-0.97402,1.0
1.18775,-0.74059,0.34647,0.17017,-0.09471,-0.15319,-0.03018,0.00575,2.0
0.80343,-0.74059,0.26701,-0.29463,-0.35584,-0.03574,-0.31266,-0.07626,3.0
-1.33779,1.0572,0.66429,0.16696,-0.19204,-0.38719,-0.12957,1.93062,5.0
0.64871,-0.74995,1.77668,-0.62145,-0.27513,0.11879,-0.31005,-1.13651,2.0
0.88329,-0.88572,0.34647,0.11654,-0.20154,-0.1108,-0.12434,1.41641,5.0
1.53714,-0.85763,-1.24265,2.8205,3.17415,-0.13376,0.49293,-0.06899,2.0
0.60379,-0.81081,-0.84537,0.34114,0.91182,0.75104,0.92711,0.10634,4.0
-1.17807,0.97761,-0.20972,0.54099,0.23526,0.44993,0.37261,0.31531,4.0
2.0113,-1.24622,0.98212,-0.09478,-0.19917,-0.2097,-0.18188,-0.4535,1.0
0.57883,-0.82018,0.42593,-0.96065,-1.02291,-1.07066,-1.03455,1.29993,5.0
-1.40267,2.33064,-1.1632,0.97966,1.41271,0.59651,1.49729,-1.13062,1.0
-0.87361,1.0853,0.90266,-0.7663,-0.73092,-0.60353,-0.75992,-1.37285,1.0
-1.36274,0.90739,0.58484,-0.30379,-0.4413,-0.22648,-0.33882,0.61181,4.0
1.24765,-1.33049,-0.28918,-0.06727,-0.53151,-0.4543,-0.49836,2.08595,4.0
0.54389,-0.63291,0.50538,-0.23091,-0.40332,-0.26268,-0.41467,0.75798,4.0
-0.27965,1.07593,-1.8783,-1.15729,-1.21519,-1.20753,-1.24118,-1.15572,2.0
-1.43761,1.00571,1.85614,-0.27629,-0.23715,0.68216,-0.21327,-0.10736,5.0
-1.19803,0.74821,-0.52755,0.06657,-0.03537,-0.11875,0.04305,0.38731,5.0
-1.3278,1.17893,0.34647,-0.63383,-0.71193,-0.59382,-0.6893,-1.11309,1.0
-0.10995,0.5703,-1.40157,-0.01823,0.19253,0.29981,0.10321,-1.0104,1.0
0.88329,-0.73591,0.42593,-0.71267,-0.79027,-0.08872,-0.64745,-0.12679,2.0
-0.71888,0.98698,-1.1632,-0.12274,-0.57187,-0.55585,-0.51929,2.58321,5.0
0.68864,-0.76868,1.06158,-0.55315,-0.2419,0.09848,-0.28912,-0.45229,3.0
0.6537,-0.65164,0.50538,-0.50456,-0.6051,-0.53819,-0.55591,1.21939,5.0
1.54712,-0.73122,-0.52755,1.30052,1.65248,1.02036,1.5653,-1.01755,1.0
-2.31606,2.87372,-0.92483,0.37827,0.43704,0.46052,0.38569,-0.67963,1.0
0.71858,-0.67504,1.14103,-0.46514,-0.41044,-0.36246,-0.44605,-0.5004,4.0
1.25264,-1.41944,0.34647,-0.79334,-0.79027,-0.38542,-0.72592,-0.61546,2.0
0.5389,-0.75463,-0.05081,-0.0416,0.50826,0.10819,0.46939,-0.50435,5.0
-0.0251,0.33621,-1.48102,0.4759,0.46553,0.38723,0.57139,-0.6612,1.0
0.69862,-0.83891,1.29994,-0.50548,-0.49115,-0.56026,-0.43036,-0.2159,3.0
0.81841,-0.82486,1.85614,-0.77271,-0.73329,-0.87992,-0.82269,-0.81885,3.0
0.66867,-0.65164,0.18756,0.55979,0.16404,0.238,0.18952,1.9851,5.0
0.51894,-0.67973,-1.00428,2.08939,3.41391,1.997,3.64727,-0.35897,3.0
-1.44759,0.96357,0.1081,-0.82451,-0.77128,-0.72362,-0.78607,0.52864,4.0
-1.28288,0.80907,-0.44809,3.96873,1.99194,2.1321,2.26888,4.352,5.0
-1.39269,1.07125,1.85614,-1.10962,-1.17959,-1.14748,-1.1941,-1.30421,1.0
